,Unnamed: 0,Title,Year,Director,Writer,Actors,Genre,Language,Country,Runtime,BoxOffice
2176,2366,Jig,2011,Sue Bourne,Julie Heekin (from an idea by),"Joe Bitter, John Carey, Suzanne Coyle, Claire Greaney",Documentary,English,UK,99,157504
2178,2368,Colombiana,2011,Olivier Megaton,"Luc Besson (screenplay), Robert Mark Kamen (screenplay)","Zoe Saldana, Jordi Molla, Lennie James, Amandla Stenberg",Action,English,France,108,36665854
2181,2371,Friends with Kids,2011,Jennifer Westfeldt,Jennifer Westfeldt,"Adam Scott, Jennifer Westfeldt, Maya Rudolph, Chris O'Dowd",Comedy,English,USA,107,5600000
2186,2376,Take Shelter,2011,Jeff Nichols,Jeff Nichols,"Michael Shannon, Jessica Chastain, Tova Stewart, Shea Whigham",Drama,English,USA,120,1600000
2188,2378,The Lincoln Lawyer,2011,Brad Furman,"John Romano (screenplay), Michael Connelly (novel)","Matthew McConaughey, Marisa Tomei, Ryan Phillippe, William H. Macy",Crime,English,USA,118,57900000
2202,2393,The Forgiveness of Blood,2011,Joshua Marston,"Joshua Marston, Andamion Murataj","Tristan Halilaj, Refet Abazi, Zana Hasaj, Erjon Mani",Drama,Albanian,USA,109,119683
2204,2395,4:44 Last Day on Earth,2011,Abel Ferrara,Abel Ferrara,"Shanyn Leigh, Willem Dafoe, Tony Redman, Pat Kiernan",Drama,English,USA,82,15738
2210,2402,From Prada to Nada,2011,Angel Gracia,"Fina Torres (screenplay), Luis Alfaro (screenplay), Craig Fernandez (screenplay), Jane Austen (novel)","Camilla Belle, Alexa PenaVega, Tina French, Luis Rosales",Comedy,English,Mexico,107,3016244
2227,2419,Texas Killing Fields,2011,Ami Canaan Mann,Don Ferrarone,"Sam Worthington, Jeffrey Dean Morgan, Jessica Chastain, Chloe Grace Moretz",Crime,English,USA,105,45282
2243,2436,On the Ice,2011,Andrew Okpeaha MacLean,Andrew Okpeaha MacLean,"Josiah Patkotak, Frank Qutuq Irelan, Teddy Kyle Smith, Adamina Kerr",Drama,English,USA,96,40579
2245,2438,The Rabbi's Cat,2011,"Antoine Delesvaux, Joann Sfar","Sandrina Jardel (screenplay), Joann Sfar (comic book series), Joann Sfar (screenplay)","Mathieu Amalric, Hafsia Herzi, Francois Damiens, Karina Testa",Animation,French,France,100,16659
2258,2451,Dum Maaro Dum,2011,Rohan Sippy,"Charudutt Acharya (dialogue), Purva Naresh (dialogue), Shridhar Raghavan (dialogue), Shridhar Raghavan","Abhishek Bachchan, Bipasha Basu, Rana Daggubati, Prateik",Action,Hindi,India,128,563699
2270,2463,The Greatest Movie Ever Sold,2011,Morgan Spurlock,"Jeremy Chilnick, Morgan Spurlock","J.J. Abrams, Peter Berg, Paul Brennan, Noam Chomsky",Documentary,English,USA,90,638476
2276,2469,Kaavalan,2011,Siddique,Siddique,"Joseph Vijay, Asin, Raj Kiran, Vadivelu",Action,Tamil,India,155,1174189
2289,2483,Whores' Glory,2011,Michael Glawogger,Michael Glawogger (screenplay),"Emma, Ning, Toh, Wat",Documentary,German,Germany,110,31313
2293,2487,10 Years,2011,Jamie Linden,Jamie Linden,"Channing Tatum, Jenna Dewan, Justin Long, Max Minghella",Comedy,English,USA,100,201146
2294,2488,"All's Well, Ends Well 2011",2011,"Hing-Ka Chan, Janet Chun","Hing-Ka Chan, Miu-Kei Ho, Edmond Wong","Louis Koo, Margie Tsang, J.J. Jia, Ni Yan",Comedy,Cantonese,Hong Kong,118,47551
2310,2505,The Dilemma,2011,Ron Howard,Allan Loeb,"Vince Vaughn, Kevin James, Jennifer Connelly, Winona Ryder",Comedy,English,USA,111,48430355
2313,2508,Happy Feet Two,2011,"George Miller, Gary Eck(co-director), David Peers(co-director)","George Miller, Gary Eck, Warren Coleman, Paul Livingston","Carlos Alazraqui, Lombardo Boyar, Jeffrey Garcia, Johnny A. Sanchez",Animation,English,Australia,100,63992328
2315,2510,The Rum Diary,2011,Bruce Robinson,"Bruce Robinson (screenplay), Hunter S. Thompson (novel)","Johnny Depp, Aaron Eckhart, Michael Rispoli, Amber Heard",Comedy,English,USA,119,13000000
2316,2511,A Good Old Fashioned Orgy,2011,"Alex Gregory, Peter Huyck","Alex Gregory, Peter Huyck","Jason Sudeikis, Leslie Bibb, Lake Bell, Michelle Borth",Comedy,English,USA,95,117564
2317,2512,The Hangover Part II,2011,Todd Phillips,"Craig Mazin, Scot Armstrong, Todd Phillips, Jon Lucas (characters), Scott Moore (characters)","Bradley Cooper, Ed Helms, Zach Galifianakis, Justin Bartha",Comedy,English,USA,102,254400000
2321,2516,Warrior,2011,Gavin O'Connor,"Gavin O'Connor (screenplay), Anthony Tambakis (screenplay), Cliff Dorfman (screenplay), Gavin O'Connor (story), Cliff Dorfman (story)","Joel Edgerton, Tom Hardy, Nick Nolte, Jennifer Morrison",Drama,English,USA,140,13600000
2325,2520,I Don't Know How She Does It,2011,Douglas McGrath,"Aline Brosh McKenna (screenplay), Allison Pearson (novel)","Sarah Jessica Parker, Pierce Brosnan, Greg Kinnear, Christina Hendricks",Comedy,English,USA,89,9500000
2350,2547,A Very Harold & Kumar 3D Christmas,2011,Todd Strauss-Schulson,"Jon Hurwitz, Hayden Schlossberg, Jon Hurwitz (characters), Hayden Schlossberg (characters)","Patton Oswalt, Isabella Gielniak, Kal Penn, Austin Bickel",Adventure,English,USA,90,34400000
2365,2562,Paranormal Activity 3,2011,"Henry Joost, Ariel Schulman","Christopher Landon, Oren Peli (film ""Paranormal Activity"")","Lauren Bittner, Christopher Nicholas Smith, Chloe Csengery, Jessica Tyler Brown",Horror,English,USA,83,103993239
2366,2563,The Phantom of the Opera at the Royal Albert Hall,2011,"Nick Morris, Laurence Connor","Richard Stilgoe, Andrew Lloyd Webber, Gaston Leroux (novel)","Ramin Karimloo, Sierra Boggess, Hadley Fraser, Wendy Ferguson",Drama,English,UK,137,826991
2368,2565,New Year's Eve,2011,Garry Marshall,Katherine Fugate,"Michelle Pfeiffer, Zac Efron, Charlotte Marshall-Fricker, Fiona Choi",Comedy,English,USA,113,54538013
2370,2567,Lovely Molly,2011,Eduardo Sanchez,"Jamie Nash (story), Eduardo Sanchez","Gretchen Lodge, Johnny Lewis, Alexandra Holden, Field Blauvelt",Drama,English,USA,99,17977
2377,2574,Johnny English Reborn,2011,Oliver Parker,"Hamish McColl (screenplay), William Davies (story), Neal Purvis (characters), Robert Wade (characters)","Roger Barclay, Eric Carte, Rowan Atkinson, Togo Igawa",Action,English,USA,101,8269105
2391,2588,Madea's Big Happy Family,2011,Tyler Perry,"Tyler Perry (based on the stage play by), Tyler Perry (screenplay)","Tyler Perry, Loretta Devine, Cassi Davis, Shannon Kane",Comedy,English,USA,106,53311948
2403,2601,Muran,2011,Rajan Madhav,Rajan Madhav,"Prasanna, Cheran, Haripriya, Nikita Thukral",Action,Tamil,India,103,27208
2404,2602,I Melt with You,2011,Mark Pellington,"Glenn Porter (story), Mark Pellington (story), Glenn Porter","Thomas Jane, Jeremy Piven, Rob Lowe, Christian McKay",Drama,English,USA,129,4176
2413,2611,The Three Musketeers,2011,Paul W.S. Anderson,"Alex Litvak (screenplay), Andrew Davies (screenplay), Alexandre Dumas (novel)","Matthew Macfadyen, Milla Jovovich, Helen George, Christian Oliver",Action,English,USA,110,20356913
2432,2630,Apollo 18,2011,Gonzalo Lopez-Gallego,"Brian Miller, Cory Goodman (screenplay), Cory Goodman (story)","Warren Christie, Lloyd Owen, Ryan Robbins, Michael Kopsa",Horror,English,USA,86,17500000
2435,2633,Battle of Los Angeles,2011,Mark Atkins,Mark Atkins,"Nia Peeples, Kel Mitchell, Dylan Vox, Theresa June-Tao",Action,English,USA,92,83537651
2445,2644,Magic Trip: Ken Kesey's Search for a Kool Place,2011,"Alison Ellwood, Alex Gibney","Alex Gibney (screenplay), Alex Gibney, Alison Ellwood (screenplay), Ken Kesey (words and recordings), Ken Kesey (based on the works of)","Stanley Tucci, Jim Meskimen, Veronica Taylor, Timothy Leary",Documentary,English,USA,107,153943
2452,2651,Goon,2011,Michael Dowse,"Jay Baruchel, Evan Goldberg, Adam Frattasio (based on the book by), Douglas Smith (based on the book by)","Seann William Scott, Jay Baruchel, Alison Pill, Liev Schreiber",Comedy,English,USA,92,840657
2453,2652,Nobody Else But You,2011,Gerald Hustache-Mathieu,"Adrian Finkelstein (novel), Gerald Hustache-Mathieu, Juliette Sales (contributing writer)","Jean-Paul Rouve, Sophie Quinton, Guillaume Gouix, Arsinee Khanjian",Comedy,French,France,102,26125
2454,2653,Snow Flower and the Secret Fan,2011,Wayne Wang,"Angela Workman (screenplay), Ronald Bass (screenplay), Michael Ray (screenplay), Lisa See (novel)","Russell Wong, Bingbing Li, Archie Kao, Ji-hyun Jun",Drama,English,China,120,1346503
2458,2657,I Wish,2011,Hirokazu Koreeda,Hirokazu Koreeda (screenplay),"Masami Nagasawa, Kirin Kiki, Hiroshi Abe, Kanna Hashimoto",Drama,Japanese,Japan,128,145697
2459,2658,Jesus Henry Christ,2011,Dennis Lee,"Dennis Lee (screenplay), Dennis Lee (short film)","Toni Collette, Michael Sheen, Jason Spevack, Hannah Brigden",Comedy,English,USA,92,18390
2464,2663,Top Cat: The Movie,2011,Alberto Mar,"Timothy McKeon (screenwriter), Kevin Seccia (screenwriter)","Jason Harris, Chris Edgerly, Bill Lobley, Ben Diskin",Animation,Spanish,Mexico,90,1444790
2480,2680,Let My People Go!,2011,Mikael Buch,"Mikael Buch, Christophe Honore","Nicolas Maury, Carmen Maura, Jean-Francois Stevenin, Amira Casar",Comedy,French,France,96,12317
2487,2687,Your Highness,2011,David Gordon Green,"Danny McBride, Ben Best","Danny McBride, James Franco, Rasmus Hardiker, Natalie Portman",Adventure,English,USA,102,21600000
2488,2688,"Big Mommas: Like Father, Like Son",2011,John Whitesell,"Matthew Fogel (screenplay), Don Rhymer (story), Matthew Fogel (story), Darryl Quarles (characters)","Martin Lawrence, Brandon T. Jackson, Jessica Lucas, Michelle Ang",Action,English,USA,107,37911876
2492,2692,Kill List,2011,Ben Wheatley,"Ben Wheatley, Amy Jump","Neil Maskell, MyAnna Buring, Harry Simpson, Michael Smiley",Crime,English,UK,95,26297
2496,2696,The Snowtown Murders,2011,Justin Kurzel,"Shaun Grant, Shaun Grant (story), Justin Kurzel (story), Debi Marshall (book), Andrew McGarry (book)","Lucas Pittaway, Bob Adriaens, Louise Harris, Frank Cwiertniak",Biography,English,Australia,119,607110
2503,2703,Jack and Jill,2011,Dennis Dugan,"Steve Koren (screenplay), Adam Sandler (screenplay), Ben Zook (story)","Adam Sandler, Al Pacino, Katie Holmes, Elodie Tougne",Comedy,English,USA,91,74158157
2504,2704,My Worst Nightmare,2011,Anne Fontaine,"Anne Fontaine, Nicolas Mercier","Isabelle Huppert, Benoit Poelvoorde, Andre Dussollier, Virginie Efira",Comedy,French,France,103,21456
2506,2706,A Few Best Men,2011,Stephan Elliott,Dean Craig,"Laura Brent, Xavier Samuel, Kris Marshall, Kevin Bishop",Comedy,English,Australia,97,3461533
2515,2716,My Piece of the Pie,2011,Cedric Klapisch,Cedric Klapisch (scenario),"Karin Viard, Gilles Lellouche, Audrey Lamy, Jean-Pierre Martins",Comedy,French,France,109,4213
2518,2719,Bad Teacher,2011,Jake Kasdan,"Gene Stupnitsky, Lee Eisenberg","Cameron Diaz, Lucy Punch, Jason Segel, Justin Timberlake",Comedy,English,USA,92,100292856
2520,2721,Killer Joe,2011,William Friedkin,"Tracy Letts (screenplay), Tracy Letts (play)","Matthew McConaughey, Emile Hirsch, Juno Temple, Thomas Haden Church",Crime,English,USA,102,1800000
2540,2742,My Week with Marilyn,2011,Simon Curtis,"Adrian Hodges (screenplay), Colin Clark (books)","Michelle Williams, Eddie Redmayne, Julia Ormond, Kenneth Branagh",Biography,English,UK,99,12600000
2550,2752,Prom,2011,Joe Nussbaum,Katie Wech,"Aimee Teegarden, Thomas McDonell, DeVaughn Nixon, Danielle Campbell",Comedy,English,USA,104,10106233
2583,2787,Musical Chairs,2011,Susan Seidelman,Marty Madden,"Leah Pipes, E.J. Bonilla, Priscilla Lopez, Jaime Tirelli",Drama,English,USA,102,29876
2593,2797,Don 2,2011,Farhan Akhtar,"Farhan Akhtar (dialogue), Farhan Akhtar (story), Javed Akhtar (characters), Salim Khan (characters), Ameet Mehta (screenplay), Ameet Mehta (story), Rajshri Sudhakar (Dialogue Writer: Telugu)","Shah Rukh Khan, Priyanka Chopra, Boman Irani, Lara Dutta",Action,Hindi,India,148,2425377
2597,2801,No One Killed Jessica,2011,Raj Kumar Gupta,"Amitabh Bhattacharya (lyrics), Raj Kumar Gupta (story screenplay and dialogue)","Rani Mukerji, Vidya Balan, Myra Karn, Neil Bhoopalam",Biography,Hindi,India,136,439801
2602,2806,Hit So Hard,2011,P. David Ebersole,"P. David Ebersole, Todd Hughes","Patty Schemel, Courtney Love, Eric Erlandson, Melissa Auf der Maur",Documentary,English,USA,103,30402
2608,2812,The FP,2011,"Brandon Trost, Jason Trost","Jason Trost (story), Brandon Trost, Jason Trost","Jason Trost, Brandon Barrera, Art Hsu, Caitlyn Folley",Comedy,English,USA,82,24656
2628,2833,Margaret,2011,Kenneth Lonergan,Kenneth Lonergan,"Anna Paquin, J. Smith-Cameron, Mark Ruffalo, Jeannie Berlin",Drama,English,USA,150,46495
2634,2839,Another Earth,2011,Mike Cahill,"Mike Cahill, Brit Marling","William Mapother, Brit Marling, Matthew-Lee Erlbach, DJ Flava",Drama,English,USA,92,957752
2647,2853,Bringing Up Bobby,2011,Famke Janssen,"Cole Frates (story), Famke Janssen (story), Famke Janssen","Milla Jovovich, Spencer List, Don Kruizinga, Rory Cochrane",Comedy,English,USA,93,4975
2667,2874,Red Riding Hood,2011,Catherine Hardwicke,David Leslie Johnson-McGoldrick,"Amanda Seyfried, Gary Oldman, Billy Burke, Shiloh Fernandez",Fantasy,English,USA,100,37200000
2669,2876,Alvin and the Chipmunks: Chipwrecked,2011,Mike Mitchell,"Jonathan Aibel, Glenn Berger, Ross Bagdasarian (characters), Janice Karman (characters)","Jason Lee, David Cross, Jenny Slate, Justin Long",Animation,English,USA,87,133103929
2671,2878,Transformers: Dark of the Moon,2011,Michael Bay,Ehren Kruger,"Shia LaBeouf, Rosie Huntington-Whiteley, Josh Duhamel, John Turturro",Action,English,USA,154,352358779
2680,2887,The Ides of March,2011,George Clooney,"George Clooney (screenplay), Grant Heslov (screenplay), Beau Willimon (screenplay), Beau Willimon (play)","Ryan Gosling, George Clooney, Philip Seymour Hoffman, Paul Giamatti",Drama,English,USA,101,40962534
2696,2903,Haywire,2011,Steven Soderbergh,Lem Dobbs,"Gina Carano, Michael Angarano, Channing Tatum, Debby Lynn Ross",Action,English,Ireland,93,18934858
2707,2914,360,2011,Fernando Meirelles,Peter Morgan (screenplay),"Lucia Siposova, Gabriela Marcinkova, Johannes Krisch, Danica Jurcova",Drama,English,UK,110,49328
2709,2916,Sholem Aleichem: Laughing in the Darkness,2011,Joseph Dorman,Joseph Dorman,"Rachel Dratch, Hillel Halkin, Jason Kravits, Dan Miron",Documentary,English,USA,93,906666
2710,2917,Hobo with a Shotgun,2011,Jason Eisener,John Davies,"Rutger Hauer, Pasha Ebrahimi, Robb Wells, Brian Downey",Action,English,Canada,86,117137
2714,2921,Captain America: The First Avenger,2011,Joe Johnston,"Christopher Markus (screenplay), Stephen McFeely (screenplay), Joe Simon (comic books), Jack Kirby (comic books)","Chris Evans, Hayley Atwell, Sebastian Stan, Tommy Lee Jones",Action,English,USA,124,176636816
2716,2923,7 Khoon Maaf,2011,Vishal Bhardwaj,"Ruskin Bond (short story), Matthew Robbins (screenplay), Vishal Bhardwaj (screenplay)","Priyanka Chopra, Vivaan Shah, Neil Nitin Mukesh, John Abraham",Drama,Hindi,India,137,268662
2719,2926,Once Upon a Time in Anatolia,2011,Nuri Bilge Ceylan,"Ercan Kesal, Ebru Ceylan, Nuri Bilge Ceylan","Muhammet Uzuner, Yilmaz Erdogan, Taner Birsel, Ahmet Mumtaz Taylan",Crime,Turkish,Turkey,157,138730
2745,2952,Midnight in Paris,2011,Woody Allen,Woody Allen,"Owen Wilson, Rachel McAdams, Kurt Fuller, Mimi Kennedy",Comedy,English,Spain,94,55400000
2751,2958,All Together,2011,Stephane Robelin,Stephane Robelin,"Guy Bedos, Daniel Bruhl, Geraldine Chaplin, Jane Fonda",Comedy,French,France,96,18495
2758,2965,Mr. Popper's Penguins,2011,Mark Waters,"Sean Anders (screenplay), John Morris (screenplay), Jared Stern (screenplay), Richard Atwater (novel), Florence Atwater (novel)","Jim Carrey, Carla Gugino, Angela Lansbury, Ophelia Lovibond",Comedy,English,USA,94,68100000
2765,2973,X-Men: First Class,2011,Matthew Vaughn,"Ashley Miller (screenplay by), Zack Stentz (screenplay by), Jane Goldman (screenplay by), Matthew Vaughn (screenplay by), Sheldon Turner (story by), Bryan Singer (story by)","James McAvoy, Laurence Belcher, Michael Fassbender, Bill Milner",Action,English,USA,131,145300000
2780,2990,The Raid: Redemption,2011,Gareth Evans,Gareth Evans,"Iko Uwais, Joe Taslim, Donny Alamsyah, Yayan Ruhian",Action,Indonesian,Indonesia,101,1200000
2791,3001,Cedar Rapids,2011,Miguel Arteta,Phil Johnston,"Ed Helms, John C. Reilly, Anne Heche, Isiah Whitlock Jr.",Comedy,English,USA,87,6800000
2797,3007,You're Next,2011,Adam Wingard,Simon Barrett,"Sharni Vinson, Nicholas Tucci, Wendy Glenn, AJ Bowen",Horror,English,USA,95,25064090
2798,3008,Priest,2011,Scott Stewart,"Cory Goodman, Min-Woo Hyung (graphic novel series ""Priest"")","Paul Bettany, Karl Urban, Cam Gigandet, Maggie Q",Action,English,USA,87,29100000
2806,3016,Bullhead,2011,Michael R. Roskam,Michael R. Roskam (scenario),"Matthias Schoenaerts, Jeroen Perceval, Jeanne Dandoy, Barbara Sarafian",Crime,Flemish,Belgium,129,73567
2817,3027,Bucky Larson: Born to Be a Star,2011,Tom Brady,"Adam Sandler, Allen Covert, Nick Swardson","Nick Swardson, Christina Ricci, Don Johnson, Stephen Dorff",Comedy,English,USA,97,2331318
2835,3045,The Flat,2011,Arnon Goldfinger,Arnon Goldfinger (concept),"Michael Adler, Yaron Amit, Avrham Barkai, Meital Beili",Documentary,Hebrew,Israel,97,467022
2839,3049,Jumping the Broom,2011,Salim Akil,"Elizabeth Hunter (screenplay), Arlene Gibbs (screenplay), Elizabeth Hunter (story)","Angela Bassett, Paula Patton, Laz Alonso, Loretta Devine",Comedy,English,USA,112,37295394
2847,3057,The Kid with a Bike,2011,"Jean-Pierre Dardenne, Luc Dardenne","Jean-Pierre Dardenne, Luc Dardenne","Thomas Doret, Cecile de France, Jeremie Renier, Fabrizio Rongione",Drama,French,Belgium,87,1384749
2851,3061,Project Nim,2011,James Marsh,Elizabeth Hess (book),"Nim Chimpsky, Stephanie LaFarge, Herbert Terrace, Wer LaFarge",Documentary,English,UK,93,410077
2888,3098,Diary of a Wimpy Kid: Rodrick Rules,2011,David Bowers,"Gabe Sachs (screenplay), Jeff Judah (screenplay), Jeff Kinney (book)","Zachary Gordon, Devon Bostick, Rachael Harris, Robert Capron",Comedy,English,USA,99,52691009
2900,3110,The Smurfs,2011,Raja Gosnell,"J. David Stem (screenplay by), David N. Weiss (screenplay by), Jay Scherick (screenplay by), David Ronn (screenplay by), J. David Stem (story by), David N. Weiss (story by), Peyo (based on characters created by)","Hank Azaria, Neil Patrick Harris, Jayma Mays, Sofia Vergara",Animation,English,USA,103,142614158
2909,3119,The Artist,2011,Michel Hazanavicius,Michel Hazanavicius,"Jean Dujardin, Berenice Bejo, John Goodman, James Cromwell",Comedy,English,France,100,44667095
2910,3120,The Guard,2011,John Michael McDonagh,John Michael McDonagh,"Ronan Collins, Paraic Nialand, John Patrick Beirne, Liam O'Conghaile",Comedy,English,Ireland,96,5359774
2936,3146,Photographic Memory,2011,Ross McElwee,"Marie-Emmanuelle Hartness, Ross McElwee","Adrian McElwee, Ross McElwee",Documentary,English,USA,87,7711
2944,3155,The Iron Lady,2011,Phyllida Lloyd,Abi Morgan (screenplay),"Meryl Streep, Jim Broadbent, Susan Brown, Alice da Cunha",Biography,English,UK,105,29959436
2949,3160,Flypaper,2011,Rob Minkoff,"Jon Lucas, Scott Moore","Patrick Dempsey, Ashley Judd, Tim Blake Nelson, Mekhi Phifer",Comedy,English,Germany,87,1098
2951,3162,Bol,2011,Shoaib Mansoor,Shoaib Mansoor,"Humaima Malik, Manzar Sehbai, Shafqat Cheema, Iman Ali",Drama,Urdu,Pakistan,165,186410
2955,3166,In Time,2011,Andrew Niccol,Andrew Niccol,"Justin Timberlake, Olivia Wilde, Shyloh Oostwald, Johnny Galecki",Action,English,USA,109,35900000
2956,3167,Tower Heist,2011,Brett Ratner,"Adam Cooper (story), Bill Collage (story), Ted Griffin (story), Ted Griffin (screenplay), Jeff Nathanson (screenplay), Eric Ehrenhaus (concept)","Ben Stiller, Eddie Murphy, Casey Affleck, Alan Alda",Action,English,USA,104,78009155
2969,3180,Thin Ice,2011,Jill Sprecher,"Jill Sprecher, Karen Sprecher","Greg Kinnear, John Paul Gamoke, David Harbour, Jennifer Edwards-Hughes",Comedy,English,USA,93,600000
2971,3182,Free Men,2011,Ismael Ferroukhi,"Ismael Ferroukhi (screenplay), Alain-Michel Blanc (screenplay)","Tahar Rahim, Michael Lonsdale, Mahmud Shalaby, Lubna Azabal",Drama,French,France,99,47701
2973,3184,Footnote,2011,Joseph Cedar,Joseph Cedar,"Shlomo Bar-Aba, Lior Ashkenazi, Aliza Rosen, Alma Zack",Comedy,Hebrew,Israel,107,1900000
2978,3189,Drive Angry,2011,Patrick Lussier,"Todd Farmer, Patrick Lussier","Nicolas Cage, Amber Heard, William Fichtner, Billy Burke",Action,English,USA,104,10706786
2980,3191,Pearl Jam Twenty,2011,Cameron Crowe,Cameron Crowe,"Cameron Crowe, Jeff Ament, Matt Cameron, Stone Gossard",Documentary,English,USA,109,454784
2986,3197,Trespass,2011,Joel Schumacher,Karl Gajdusek,"Nicolas Cage, Nicole Kidman, Ben Mendelsohn, Liana Liberato",Crime,English,USA,91,16816
2994,3205,Detachment,2011,Tony Kaye,Carl Lund,"Adrien Brody, Marcia Gay Harden, James Caan, Christina Hendricks",Drama,English,USA,98,48868
2995,3206,Carnage,2011,Roman Polanski,"Yasmina Reza (play), Yasmina Reza (screenplay), Roman Polanski (screenplay), Michael Katims (translation)","Jodie Foster, Kate Winslet, Christoph Waltz, John C. Reilly",Comedy,English,France,80,2200000
2998,3209,The Deep Blue Sea,2011,Terence Davies,"Terence Rattigan (play), Terence Davies (adaptation)","Ann Mitchell, Jolyon Coy, Karl Johnson, Rachel Weisz",Drama,English,UK,98,1124786
3001,3212,Atlas Shrugged: Part I,2011,Paul Johansson,"Brian Patrick O'Toole (screenplay by), John Aglialoro (screenplay by), Ayn Rand (novel)","Taylor Schilling, Grant Bowler, Matthew Marsden, Edi Gathegi",Drama,English,USA,97,4563873
3023,3235,11 Flowers,2011,Xiaoshuai Wang,"Ni Lao, Lao Ni (screenplay), Xiaoshuai Wang (screenplay)","Jingchun Wang, Wenqing Liu, Guo Liuxing Zhong, Kexuan Zhang",Drama,Mandarin,China,110,9213
3024,3236,Munger Road,2011,Nicholas Smith,Nicholas Smith,"Bruce Davison, Randall Batinkoff, Trevor Morgan, Brooke Peoples",Horror,English,USA,86,266190
3027,3239,Battle of the Brides,2011,Victor Vu,"Hong Phuc, Victor Vu","Ngoc Diep, Huy Khanh, Ngan Khanh, Khanh Le",Comedy,Vietnamese,Vietnam,100,64116
3034,3246,Green Lantern,2011,Martin Campbell,"Greg Berlanti (screenplay), Michael Green (screenplay), Marc Guggenheim (screenplay), Michael Goldenberg (screenplay), Greg Berlanti (screen story), Michael Green (screen story), Marc Guggenheim (screen story)","Ryan Reynolds, Blake Lively, Peter Sarsgaard, Mark Strong",Action,English,USA,114,116600000
3037,3249,The Big Year,2011,David Frankel,"Howard Franklin (screenplay), Mark Obmascik (book)","John Cleese, Jack Black, Zahf Paroo, Stacey Scowley",Comedy,English,USA,100,7100000
3046,3258,The Skin I Live In,2011,Pedro Almodovar,"Thierry Jonquet (novel), Pedro Almodovar, Agustin Almodovar (collaboration)","Antonio Banderas, Elena Anaya, Marisa Paredes, Jan Cornet",Drama,Spanish,Spain,120,3185193
3051,3263,Bridesmaids,2011,Paul Feig,"Kristen Wiig, Annie Mumolo","Kristen Wiig, Terry Crews, Maya Rudolph, Tom Yi",Comedy,English,USA,125,166500000
3053,3265,The Loneliest Planet,2011,Julia Loktev,"Tom Bissell (short story ""Expensive Trips Nowhere"" from the collection 'God Lives In St. Petersburg'), Mikhail Lermontov (excerpt from 'A Hero Of Our Time'), Julia Loktev","Hani Furstenberg, Gael Garcia Bernal, Bidzina Gujabidze, Tali Pitakhelauri",Thriller,English,USA,113,128519
3055,3267,The Descendants,2011,Alexander Payne,"Alexander Payne (screenplay), Nat Faxon (screenplay), Jim Rash (screenplay), Kaui Hart Hemmings (novel)","George Clooney, Shailene Woodley, Amara Miller, Nick Krause",Comedy,English,USA,115,78500000
3060,3272,Surviving Progress,2011,"Mathieu Roy, Harold Crooks(co-director)","Harold Crooks, Mathieu Roy","Ronald Wright, Mark Levine, Robert Wright, Marina Silva",Documentary,English,Canada,86,47139
3070,3283,Elles,2011,Malgorzata Szumowska,"Tine Byrckel, Malgorzata Szumowska","Juliette Binoche, Anais Demoustier, Joanna Kulig, Louis-Do de Lencquesaing",Drama,French,France,99,157427
3086,3300,From Up on Poppy Hill,2011,Goro Miyazaki,"Tetsuro Sayama (original story), Hayao Miyazaki (screenplay), Keiko Niwa (screenplay), Patrick Mullen (Additional Dialogue,  English Language Adaptation), Chizuru Takahashi (comic), Tetsuro Sayama (comic)","Masami Nagasawa, Jun'ichi Okada, Keiko Takeshita, Yuriko Ishida",Animation,Japanese,Japan,91,696519
3093,3307,Abandoned,2011,Gaby Dellal,"Leslie Schwartz (novel), Catherine Trieschmann (screenplay)","Ameko Eks Mass Carroll, Thomas Dekker, Mira Sorvino, Emma Macgillivray",Drama,English,Canada,92,407
3103,3317,Drive,2011,Nicolas Winding Refn,"Hossein Amini (screenplay), James Sallis (book)","Ryan Gosling, Carey Mulligan, Bryan Cranston, Albert Brooks",Crime,English,USA,100,34300000
3104,3318,Mausam,2011,Pankaj Kapur,"Carl Austin (story and additional screenplay), Pankaj Kapur (screenplay & dialogue)","Shahid Kapoor, Sonam Kapoor, Anupam Kher, Supriya Pathak",Drama,Hindi,India,161,725966
3125,3339,The Last Mountain,2011,Bill Haney,"Bill Haney, Peter Rhodes","Susan Bird, Don Blankenship, Ron Burris, Barbara Bush",Documentary,English,USA,95,119697
3129,3343,Puncture,2011,"Adam Kassen, Mark Kassen","Paul Danziger (story), Chris Lopata, Ela Thier (story)","Chris Evans, Mark Kassen, Marshall Bell, Brett Cullen",Biography,English,USA,100,67071
3132,3346,Another Happy Day,2011,Sam Levinson,Sam Levinson,"Ellen Barkin, Ezra Miller, Ellen Burstyn, Demi Moore",Comedy,English,USA,119,8464
3145,3359,No Strings Attached,2011,Ivan Reitman,"Elizabeth Meriwether (screenplay), Michael Samonek (story), Elizabeth Meriwether (story)","Natalie Portman, Ashton Kutcher, Kevin Kline, Cary Elwes",Comedy,English,USA,108,70300000
3151,3365,Extremely Loud & Incredibly Close,2011,Stephen Daldry,"Eric Roth (screenplay), Jonathan Safran Foer (novel)","Tom Hanks, Thomas Horn, Sandra Bullock, Zoe Caldwell",Adventure,English,USA,129,31836745
