,Unnamed: 0,Title,Year,Director,Writer,Actors,Genre,Language,Country,Runtime,BoxOffice
2169,2358,Still Mine,2012,Michael McGowan,"Michael McGowan, Marguerite Pigott (story editor)","James Cromwell, Chuck Shamata, Genevieve Bujold, Ronan Rees",Drama,English,Canada,102,1154466
2174,2363,Playing for Keeps,2012,Gabriele Muccino,Robbie Fox,"Gerard Butler, Jessica Biel, Noah Lomax, Dennis Quaid",Comedy,English,USA,105,13099786
2177,2367,The Woman in Black,2012,James Watkins,"Susan Hill (novel), Jane Goldman (screenplay)","Emma Shorey, Molly Harmon, Ellisa Walker-Reid, Sophie Stuckey",Drama,English,UK,95,54322273
2197,2387,Somm,2012,Jason Wise,Jason Wise,"Bo Barrett, Shayn Bjornholm, Dave Cauble, Ian Cauble",Documentary,English,USA,94,170561
2198,2388,Occupy Unmasked,2012,Stephen K. Bannon,Stephen K. Bannon,"Saul Alinsky, Anthony Averest, Bill Ayers, Michelle Balin",Documentary,English,USA,76,51787
2219,2411,The Reluctant Fundamentalist,2012,Mira Nair,"Javed Akhtar (eulogy in urdu), Ami Boghani (screen story), Mohsin Hamid (novel), Mohsin Hamid (screen story), William Wheeler (screenplay)","Riz Ahmed, Kate Hudson, Liev Schreiber, Kiefer Sutherland",Drama,English,USA,130,519535
2226,2418,Keith Lemon: The Film,2012,Paul Angunawela,"Leigh Francis (screenplay), Paul Angunawela (screenplay)","Leigh Francis, Kelly Brook, Laura Aikman, Kevin Bishop",Comedy,English,UK,85,1567045
2230,2422,Beasts of the Southern Wild,2012,Benh Zeitlin,"Lucy Alibar (screenplay), Benh Zeitlin (screenplay), Lucy Alibar (stage play ""Juicy and Delicious"")","Quvenzhane Wallis, Dwight Henry, Levy Easterly, Lowell Landes",Adventure,English,USA,93,12784397
2231,2423,No Place on Earth,2012,Janet Tobias,"Janet Tobias, Paul Laikin, Esther Stermer (based on the memoir ""We Fight to Survive"" by)","Saul Stermer, Sam Stermer, Sonia Dodyk, Sima Dodyk",Documentary,English,UK,83,199659
2237,2430,The Do-Deca-Pentathlon,2012,"Jay Duplass, Mark Duplass","Jay Duplass, Mark Duplass","Mark Kelly, Steve Zissis, Jennifer Lafleur, Julie Vorus",Comedy,English,USA,76,10000
2257,2450,Casa de mi Padre,2012,Matt Piedmont,"Andrew Steele, Eva Maria Peters (dubbing dialogue)","Will Ferrell, Diego Luna, Pedro Armendariz Jr., Genesis Rodriguez",Comedy,Spanish,USA,84,5895238
2267,2460,Quartet,2012,Dustin Hoffman,"Ronald Harwood (play), Ronald Harwood (screenplay)","Maggie Smith, Tom Courtenay, Billy Connolly, Pauline Collins",Comedy,English,UK,94,18000000
2273,2466,Mud,2012,Jeff Nichols,Jeff Nichols,"Matthew McConaughey, Reese Witherspoon, Tye Sheridan, Jacob Lofland",Drama,English,USA,130,21589307
2278,2471,Silver Linings Playbook,2012,David O. Russell,"David O. Russell (screenplay), Matthew Quick (novel)","Bradley Cooper, Jennifer Lawrence, Robert De Niro, Jacki Weaver",Comedy,English,USA,122,132088910
2279,2472,Cirque du Soleil: Worlds Away,2012,Andrew Adamson,Andrew Adamson,"Erica Linz, Igor Zaripov, Lutz Halbhubner, John Clarke",Fantasy,English,USA,91,12495865
2295,2489,You Ain't Seen Nothin' Yet,2012,Alain Resnais,"Alain Resnais (adaptation), Laurent Herbiet (adaptation), Jean Anouilh (plays)","Mathieu Amalric, Pierre Arditi, Sabine Azema, Jean-Noel Broute",Comedy,French,France,115,9494
2304,2498,Supercapitalist,2012,Simon Yin,Derek Ting,"Linus Roache, Derek Ting, Darren E. Scott, Kathy Uyen",Thriller,English,USA,102,15919
2305,2499,Ginger & Rosa,2012,Sally Potter,Sally Potter,"Christina Hendricks, Jodhi May, Alessandro Nivola, Luke Cloud",Drama,English,UK,90,1005700
2306,2500,Bachelorette,2012,Leslye Headland,"Leslye Headland (screenplay), Leslye Headland (based on the play by)","Kirsten Dunst, Rebel Wilson, Lizzy Caplan, Paul Corning",Comedy,English,USA,87,400000
2308,2503,Midnight's Children,2012,Deepa Mehta,"Salman Rushdie (screenplay), Deepa Mehta, Salman Rushdie (based on a book by)","Rajat Kapoor, Vansh Bhardwaj, Anupam Kher, Neha Mahajan",Drama,English,Canada,146,85497
2322,2517,Long Shot: The Kevin Laue Story,2012,Franklin Martin,Franklin Martin,"Kevin Laue, Barry Rohrssen",Documentary,English,USA,93,28449
2324,2519,A Royal Affair,2012,Nikolaj Arcel,"Bodil Steensen-Leth (novel), Rasmus Heisterberg (screenplay), Nikolaj Arcel (screenplay)","Alicia Vikander, Mads Mikkelsen, Mikkel Boe Folsgaard, Trine Dyrholm",Biography,Danish,Denmark,137,1545726
2328,2523,Men in Black 3,2012,Barry Sonnenfeld,"Etan Cohen, Lowell Cunningham (based on the Malibu comic by)","Will Smith, Tommy Lee Jones, Josh Brolin, Jemaine Clement",Action,English,USA,106,179020854
2333,2529,The Other Dream Team,2012,Marius A. Markevicius,"Marius A. Markevicius, Jon Weinbach","Jim Lampley, Bill Walton, David Remnick, Greg Speirs",Documentary,English,USA,89,133778
2334,2530,2 Days in New York,2012,Julie Delpy,"Julie Delpy (scenario), Alexia Landeau (scenario), Alexandre Nahon (participation), Julie Delpy (based on original characters created by), Alexandre Nahon (scenario)","Chris Rock, Julie Delpy, Albert Delpy, Alexia Landeau",Comedy,English,France,96,500000
2354,2551,Bait,2012,Kimble Rendall,"Shayne Armstrong (additional writing by), Duncan Kennedy (additional writing by), John Kim, S.P. Krause (additional writing by), Justin Monjo (additional writing by), Russell Mulcahy","Richard Brancatisano, Xavier Samuel, Chris Betts, Sharni Vinson",Action,English,Australia,93,365187
2359,2556,Brake,2012,Gabe Torres,Timothy Mannion,"Stephen Dorff, Chyler Leigh, JR Bourne, Tom Berenger",Thriller,English,USA,92,4330
2360,2557,Red Lights,2012,Rodrigo Cortes,Rodrigo Cortes,"Cillian Murphy, Sigourney Weaver, Robert De Niro, Toby Jones",Drama,English,Spain,114,49251
2361,2558,Tai Chi Hero,2012,Stephen Fung,"Chia-Lu Chang (screenplay), Kuo-Fu Chen (story), Hsiao-tse Cheng (screenplay)","Xiaochao Yuan, Qi Shu, Tony Ka Fai Leung, Angelababy",Action,Mandarin,China,100,17149
2364,2561,Jab Tak Hai Jaan,2012,Yash Chopra,"Aditya Chopra (story and dialogue), Aditya Chopra (screenplay), Devika Bhagat (screenplay)","Shah Rukh Khan, Katrina Kaif, Anushka Sharma, Anupam Kher",Drama,Hindi,India,176,3323092
2384,2581,This Is 40,2012,Judd Apatow,"Judd Apatow, Judd Apatow (based on characters created by)","Paul Rudd, Leslie Mann, Maude Apatow, Iris Apatow",Comedy,English,USA,134,65200000
2389,2586,Dead Man's Burden,2012,Jared Moshe,Jared Moshe,"Barlow Jacobs, Clare Bowen, David Call, Joseph Lyle Taylor",Drama,English,USA,93,29634
2390,2587,Steve Jobs: The Lost Interview,2012,Paul Sen,Robert X. Cringely,"Steve Jobs, Robert X. Cringely",Documentary,English,USA,70,104286
2394,2592,The Five-Year Engagement,2012,Nicholas Stoller,"Jason Segel, Nicholas Stoller","Jason Segel, Emily Blunt, Chris Pratt, Alison Brie",Comedy,English,USA,124,28644770
2401,2599,No,2012,Pablo Larrain,"Pedro Peirano (screenplay), Antonio Skarmeta (play)","Gael Garcia Bernal, Alfredo Castro, Luis Gnecco, Nestor Cantillana",Drama,Spanish,Chile,118,2341226
2402,2600,The Playroom,2012,Julia Dyer,Gretchen Dyer,"Ian Veteto, Alexandra Doke, Jonathon McClendon, Olivia Harris",Drama,English,USA,83,3900
2405,2603,Cosmopolis,2012,David Cronenberg,"David Cronenberg (screenplay), Don DeLillo (novel)","Robert Pattinson, Sarah Gadon, Paul Giamatti, Kevin Durand",Drama,English,Canada,109,600000
2410,2608,Inch'Allah,2012,Anais Barbeau-Lavalette,Anais Barbeau-Lavalette (screenplay),"Omri Ilan, Lionel Calniquer, Gil Desiano, Evelyne Brochu",Drama,English,Canada,102,460384
2423,2621,Byzantium,2012,Neil Jordan,"Moira Buffini (screenplay), Moira Buffini (play)","Saoirse Ronan, Barry Cassin, Gemma Arterton, David Heap",Drama,English,UK,118,84293
2441,2639,Detention of the Dead,2012,Alex Craig Mann,"Alex Craig Mann, Rob Rinow (based on the play by)","Jacob Zachar, Alexa Nikolas, Christa B. Allen, Jayson Blair",Comedy,English,USA,87,1332
2444,2643,The People I've Slept With,2012,Quentin Lee,Koji Steven Sakai,"Karin Anna Cheung, Wilson Cruz, Archie Kao, Lynn Chen",Comedy,English,USA,89,16383
2457,2656,What Maisie Knew,2012,"Scott McGehee, David Siegel","Nancy Doyne (screenplay by), Carroll Cartwright (screenplay by), Henry James (based on the novel by)","Julianne Moore, Steve Coogan, Alexander Skarsgard, Joanna Vanderham",Drama,English,USA,99,1000000
2461,2660,The Lorax,2012,"Chris Renaud, Kyle Balda(co-director)","Dr. Seuss (based on the book by), Cinco Paul (screenplay by), Ken Daurio (screenplay by)","Danny DeVito, Ed Helms, Zac Efron, Taylor Swift",Animation,English,USA,86,211000000
2476,2675,Love Is All You Need,2012,Susanne Bier,"Anders Thomas Jensen (screenplay), Susanne Bier (story), Anders Thomas Jensen (story)","Trine Dyrholm, Stina Ekblad, Sebastian Jessen, Molly Blixt Egelind",Comedy,English,Denmark,116,1631306
2502,2702,Hope Springs,2012,David Frankel,Vanessa Taylor,"Meryl Streep, Tommy Lee Jones, Steve Carell, Jean Smart",Comedy,English,USA,100,63300000
2511,2712,Secret of the Wings,2012,"Roberts Gannaway, Peggy Holmes","Roberts Gannaway (screenplay), Peggy Holmes (screenplay), Ryan Rowe (screenplay), Tom Rogers (screenplay)","Mae Whitman, Lucy Hale, Timothy Dalton, Jeff Bennett",Animation,English,USA,75,1871624
2538,2740,Tiger Eyes,2012,Lawrence Blume,"Judy Blume (novel), Lawrence Blume (screenplay)","Willa Holland, Amy Jo Johnson, Gwen Goldsmith, Lucien Dale",Drama,English,USA,92,25163
2545,2747,Painted Skin: The Resurrection,2012,Wuershan,"Qian Mi (story adviser), Jianan Ran (screenplay), Ping Ran (screenplay), Huan Wang (story adviser), James Yuen (story adviser)","Xun Zhou, Wei Zhao, Kun Chen, Tingjia Chen",Fantasy,Mandarin,China,131,13286
2546,2748,Blue Like Jazz,2012,Steve Taylor,"Donald Miller (screenplay), Donald Miller (story), Ben Pearson (screenplay), Steve Taylor (screenplay)","Marshall Allman, Claire Holt, Tania Raymonde, Justin Welborn",Comedy,English,USA,108,594904
2547,2749,Underworld Awakening,2012,"Mans Marlind, Bjorn Stein","Len Wiseman (screenplay), John Hlavin (screenplay), J. Michael Straczynski (screenplay), Allison Burnett (screenplay), Len Wiseman (story), John Hlavin (story), Kevin Grevioux (characters), Len Wiseman (characters), Danny McBride (characters)","Kate Beckinsale, Stephen Rea, Michael Ealy, Theo James",Action,English,USA,88,62321039
2555,2757,Skyfall,2012,Sam Mendes,"Neal Purvis, Robert Wade, John Logan, Ian Fleming (characters)","Daniel Craig, Judi Dench, Javier Bardem, Ralph Fiennes",Action,English,UK,143,299300000
2570,2774,Man on a Ledge,2012,Asger Leth,Pablo F. Fenjves,"Sam Worthington, Mandy Gonzalez, William Sadler, Barbara Marineau",Action,English,USA,102,18400000
2571,2775,Sinister,2012,Scott Derrickson,"Scott Derrickson, C. Robert Cargill","Ethan Hawke, Juliet Rylance, Fred Dalton Thompson, James Ransone",Horror,English,USA,110,48100000
2576,2780,The Babymakers,2012,Jay Chandrasekhar,"Peter Gaulke, Gerry Swallow","Paul Schneider, Olivia Munn, Michael Yurchak, Wood Harris",Comedy,English,USA,95,5215
2577,2781,A Turtle's Tale 2: Sammy's Escape from Paradise,2012,"Vincent Kesteloot, Ben Stassen, Mimi Maynard",Domonic Paris,"Alan Shearman, Thomas Lee, Cinda Adams, Mari Devon",Animation,English,Belgium,92,519049
2585,2789,The Artist and the Model,2012,Fernando Trueba,"Jean-Claude Carriere, Fernando Trueba","Jean Rochefort, Aida Folch, Claudia Cardinale, Chus Lampreave",Drama,French,Spain,105,48139
2586,2790,Nativity 2: Danger in the Manger!,2012,Debbie Isitt,Debbie Isitt,"David Tennant, Marc Wootton, Jason Watkins, Joanna Page",Comedy,English,UK,105,5109698
2587,2791,Kath & Kimderella,2012,Ted Emery,"Gina Riley, Jane Turner, Gina Riley (television series ""Kath & Kim""), Jane Turner (television series ""Kath & Kim""), Magda Szubanski (character Sharon Strzelecki)","Jane Turner, Gina Riley, Magda Szubanski, Glenn Robbins",Comedy,English,Australia,86,3982426
2594,2798,Back to 1942,2012,Xiaogang Feng,"Zhenyun Liu (novel), Zhenyun Liu","Guoli Zhang, Hanyu Zhang, Wei Fan, Yuanzheng Feng",Drama,Mandarin,China,145,212475
2609,2813,The Central Park Five,2012,"Ken Burns, Sarah Burns, David McMahon","Ken Burns, Sarah Burns, David McMahon","Antron McCray, Kevin Richardson, Yusef Salaam, Raymond Santana",Documentary,English,USA,119,273747
2618,2822,The Iceman,2012,Ariel Vromen,"Morgan Land (screenplay), Ariel Vromen (screenplay), Anthony Bruno (book), Jim Thebaut (documentary ""The Iceman Tapes: Conversations with a Killer"")","Michael Shannon, Winona Ryder, Chris Evans, Ray Liotta",Biography,English,USA,106,1900000
2630,2835,Augustine,2012,Alice Winocour,Alice Winocour,"Vincent Lindon, Soko, Chiara Mastroianni, Olivier Rabourdin",Drama,French,France,102,68783
2631,2836,Son of Sardaar,2012,"Ashwani Dhir, Anil Devgan","Robin Bhatt (screenplay), Shaheen Bhatt, Ashwani Dhir (screenplay), Ashwani Dhir","Ajay Devgn, Sanjay Dutt, Sonakshi Sinha, Juhi Chawla",Action,Punjabi,India,141,713754
2637,2842,Atlas Shrugged II: The Strike,2012,John Putch,"Duke Sandefur (screenplay), Brian Patrick O'Toole (screenplay), Duncan Scott (screenplay), Ayn Rand (novel)","Diedrich Bader, Jason Beghe, Jordana Capra, Jennifer Cortese",Drama,English,USA,111,2509139
2642,2847,Soldiers of Fortune,2012,Maxim Korostyshevsky,"Alexandre Coscas, Robert Crombie, Joe Kelbley","Christian Slater, Sean Bean, Ving Rhames, Dominic Monaghan",Action,English,Russia,94,38842
2643,2848,"Love, Marilyn",2012,Liz Garbus,"Truman Capote (excerpts from memoirs), Liz Garbus, Ralph Greenson (personal papers), Elia Kazan (excerpts from memoirs), Natasha Lytess (excerpts from memoirs), Norman Mailer (excerpts from book), Arthur Miller (excerpts from play), Marilyn Monroe (personal papers), Norman Rosten (excerpts from poem), Gloria Steinem (excerpts from book), Billy Wilder (excerpts from letters)","F. Murray Abraham, Elizabeth Banks, Adrien Brody, Ellen Burstyn",Documentary,English,USA,107,2370
2649,2855,Carry on Jatta,2012,Smeep Kang,"Smeep Kang (story), Naresh Kathuria (screenplay)","Gippy Grewal, Mahie Gill, Gurpreet Ghuggi, Binnu Dhillon",Comedy,Punjabi,India,143,196659
2652,2858,Killing Them Softly,2012,Andrew Dominik,"Andrew Dominik (screenplay), George V. Higgins (based on the novel ""Cogan's Trade"" by)","Brad Pitt, Scoot McNairy, Ben Mendelsohn, James Gandolfini",Crime,English,USA,97,14900000
2656,2862,Housefull 2,2012,Sajid Khan,"Tushar Hiranandani (screenplay), Sajid Khan (screenplay), Sajid Nadiadwala (story), Sajid (dialogue), Sajid (screenplay), Farhad Samji (dialogue), Farhad Samji (screenplay)","Akshay Kumar, John Abraham, Asin, Jacqueline Fernandez",Action,Hindi,India,145,1586745
2662,2868,Keep the Lights On,2012,Ira Sachs,"Ira Sachs, Mauricio Zacharias","Thure Lindhardt, Zachary Booth, Marilyn Neimark, Paprika Steen",Drama,English,USA,101,243536
2665,2872,Side by Side,2012,Christopher Kenneally,Christopher Kenneally,"Derek Ambrosi, Michael Ballhaus, Andrzej Bartkowiak, Dion Beebe",Documentary,English,USA,99,28592
2676,2883,Vulgaria,2012,Ho-Cheung Pang,"Chiu-Wing Lam (screenplay), Yee-sum Luk (screenplay), Ho-Cheung Pang (original story), Ho-Cheung Pang (screenplay)","Chapman To, Ronald Cheng, Dada Chan, Suet Lam",Comedy,Cantonese,Hong Kong,93,53977
2679,2886,Seeking a Friend for the End of the World,2012,Lorene Scafaria,Lorene Scafaria,"Steve Carell, Keira Knightley, Adam Brody, Connie Britton",Adventure,English,USA,101,7100000
2688,2895,The Hunt,2012,Thomas Vinterberg,"Tobias Lindholm (screenplay), Thomas Vinterberg (screenplay)","Mads Mikkelsen, Thomas Bo Larsen, Annika Wedderkopp, Lasse Fogelstrom",Drama,Danish,Denmark,115,610968
2698,2905,A Glimpse Inside the Mind of Charles Swan III,2012,Roman Coppola,Roman Coppola,"Charlie Sheen, James Paradise, Anne Bellamy, Jason Schwartzman",Comedy,English,USA,86,33786
2705,2912,"Farewell, My Queen",2012,Benoit Jacquot,"Benoit Jacquot (scenario), Gilles Taurand (scenario), Chantal Thomas (novel)","Lea Seydoux, Diane Kruger, Virginie Ledoyen, Noemie Lvovsky",Drama,French,France,100,611026
2712,2919,The Odd Life of Timothy Green,2012,Peter Hedges,"Peter Hedges (screenplay), Ahmet Zappa (story)","Jennifer Garner, Joel Edgerton, CJ Adams, Odeya Rush",Comedy,English,USA,105,51853450
2720,2927,Hitchcock,2012,Sacha Gervasi,"John J. McLaughlin (screenplay), Stephen Rebello (book)","Anthony Hopkins, Helen Mirren, Scarlett Johansson, Danny Huston",Biography,English,USA,98,6002708
2721,2928,The Possession,2012,Ole Bornedal,"Juliet Snowden, Stiles White, Leslie Gornstein (article)","Jeffrey Dean Morgan, Kyra Sedgwick, Natasha Calis, Madison Davenport",Horror,English,USA,92,49100000
2722,2929,K2: Siren of the Himalayas,2012,Dave Ohlson,"Darren Lund, Andy McDonough, Dave Ohlson, Jason Reid","Gerlinde Kaltenbrunner, Simone Leorin, Jake Meyer, Chris Szymiec",Documentary,English,USA,75,12959
2726,2933,Blancanieves,2012,Pablo Berger,Pablo Berger,"Daniel Gimenez Cacho, Ramon Barea, Inma Cuesta, Angela Molina",Drama,Spanish,Spain,104,236394
2727,2934,Hello Herman,2012,Michelle Danner,John Buffalo Mailer,"Norman Reedus, Garrett Backstrom, Martha Higareda, Rob Estes",Drama,English,USA,90,5985
2728,2935,Disconnect,2012,Henry Alex Rubin,Andrew Stern,"Jason Bateman, Hope Davis, Frank Grillo, Michael Nyqvist",Drama,English,USA,115,1400000
2740,2947,Into the White,2012,Petter Naess,"Ole Meldgaard, Dave Mango, Petter Naess","Florian Lukas, David Kross, Stig Henrik Hoff, Lachlan Nieboer",Action,English,Norway,104,477
2760,2967,Red Hook Summer,2012,Spike Lee,"Spike Lee (screenplay), James McBride (screenplay)","Limary Agosto, Sumayya Ali, Turron Kofi Alleyne, De'Adre Aziza",Drama,English,USA,121,338803
2766,2974,That's My Boy,2012,Sean Anders,David Caspe,"Adam Sandler, Andy Samberg, Leighton Meester, Vanilla Ice",Comedy,English,USA,116,36900000
2785,2995,The Man with the Iron Fists,2012,RZA,"RZA (story), RZA (screenplay), Eli Roth (screenplay)","RZA, Rick Yune, Russell Crowe, Lucy Liu",Action,English,USA,95,15608545
2786,2996,Twice Born,2012,Sergio Castellitto,"Margaret Mazzantini (novel), Sergio Castellitto (screenplay), Margaret Mazzantini (screenplay)","Penelope Cruz, Emile Hirsch, Adnan Haskovic, Saadet Aksoy",Drama,English,Italy,127,14947
2793,3003,Alex Cross,2012,Rob Cohen,"Marc Moss (screenplay), Kerry Williamson (screenplay), James Patterson (based on the novel ""Cross"" by)","Tyler Perry, Edward Burns, Matthew Fox, Jean Reno",Action,English,USA,101,25863915
2795,3005,Hotel Transylvania,2012,Genndy Tartakovsky,"Peter Baynham (screenplay by), Robert Smigel (screenplay by), Todd Durham (story by), Dan Hageman (story by), Kevin Hageman (story by)","Adam Sandler, Andy Samberg, Selena Gomez, Kevin James",Animation,English,USA,91,148280635
2800,3010,Amour,2012,Michael Haneke,Michael Haneke (screenplay),"Jean-Louis Trintignant, Emmanuelle Riva, Isabelle Huppert, Alexandre Tharaud",Drama,French,Austria,127,6700000
2813,3023,Save the Date,2012,Michael Mohan,"Jeffrey Brown, Michael Mohan, Egan Reich (screenplay)","Lizzy Caplan, Alison Brie, Martin Starr, Geoffrey Arend",Comedy,English,USA,97,3755
2815,3025,To the Wonder,2012,Terrence Malick,Terrence Malick,"Ben Affleck, Olga Kurylenko, Rachel McAdams, Javier Bardem",Drama,English,USA,112,500000
2821,3031,The Master,2012,Paul Thomas Anderson,Paul Thomas Anderson,"Joaquin Phoenix, Price Carson, Mike Howard, Sarah Shoshana David",Drama,English,USA,138,15800000
2825,3035,Wadjda,2012,Haifaa Al-Mansour,Haifaa Al-Mansour,"Reem Abdullah, Waad Mohammed, Abdullrahman Al Gohani, Ahd",Comedy,Arabic,Saudi Arabia,98,1023558
2830,3040,The House I Live In,2012,Eugene Jarecki,"Eugene Jarecki, Christopher St. John (additional writing)","Eugene Jarecki, Michelle Alexander, Mark W. Bennett, Joe Biden",Documentary,English,Netherlands,108,210752
2848,3058,Darling Companion,2012,Lawrence Kasdan,"Meg Kasdan, Lawrence Kasdan","Diane Keaton, Kevin Kline, Dianne Wiest, Richard Jenkins",Comedy,English,USA,103,793352
2849,3059,Ted,2012,Seth MacFarlane,"Seth MacFarlane (screenplay by), Alec Sulkin (screenplay by), Wellesley Wild (screenplay by), Seth MacFarlane (story by)","Mark Wahlberg, Mila Kunis, Seth MacFarlane, Joel McHale",Comedy,English,USA,106,218100000
2850,3060,Cowgirls 'n Angels,2012,Timothy Armstrong,"Timothy Armstrong, Stephan Blinn","Bailee Madison, Dusta Kimzey, Richard Levi, Drew Waters",Adventure,English,USA,92,119782
2852,3062,The Raven,2012,James McTeigue,"Hannah Shakespeare, Ben Livingston","John Cusack, Luke Evans, Alice Eve, Brendan Gleeson",Crime,English,USA,110,16000000
2855,3065,Hannah Arendt,2012,Margarethe von Trotta,"Pamela Katz (screenplay), Margarethe von Trotta (screenplay)","Barbara Sukowa, Janet McTeer, Julia Jentsch, Axel Milberg",Biography,German,Germany,113,411530
2869,3079,Arbitrage,2012,Nicholas Jarecki,Nicholas Jarecki,"Richard Gere, Susan Sarandon, Tim Roth, Brit Marling",Drama,English,USA,107,7918283
2871,3081,Lawless,2012,John Hillcoat,"Nick Cave (screenplay), Matt Bondurant (novel)","Shia LaBeouf, Tom Hardy, Jason Clarke, Guy Pearce",Crime,English,USA,116,36300000
2878,3088,Ernest & Celestine,2012,"Stephane Aubier, Vincent Patar, Benjamin Renner","Daniel Pennac (scenario and dialogue), Gabrielle Vincent (after: D'apres les albums de)","Forest Whitaker, Lambert Wilson, Pauline Brunner, Mackenzie Foy",Animation,French,France,80,71442
2879,3089,A Thousand Words,2012,Brian Robbins,Steve Koren,"Eddie Murphy, Kerry Washington, Emanuel Ragsdale, Jill Basey",Comedy,English,USA,91,18429081
2883,3093,Spring Breakers,2012,Harmony Korine,Harmony Korine,"James Franco, Selena Gomez, Vanessa Hudgens, Ashley Benson",Comedy,English,USA,94,13900000
2889,3099,The Impossible,2012,J.A. Bayona,"Sergio G. Sanchez, Maria Belon (story)","Naomi Watts, Ewan McGregor, Tom Holland, Samuel Joslin",Drama,English,Spain,114,18996755
2891,3101,Berberian Sound Studio,2012,Peter Strickland,Peter Strickland,"Toby Jones, Cosimo Fusco, Antonio Mancino, Fatma Mohamed",Drama,English,UK,92,28602
2892,3102,Jason Becker: Not Dead Yet,2012,Jesse Vile,Jesse Vile,"Jason Becker, Dan Alvarez, Ehren Becker, Gary Becker",Documentary,English,UK,87,794
2902,3112,Conquest 1453,2012,Faruk Aksoy,"Melih Esat Acil, Atilla Engin (screenplay), Irfan Saruhan (script writer)","Devrim Evin, Ibrahim Celikkol, Dilek Serbest, Cengiz Coskun",Action,Turkish,Turkey,162,35730
2921,3131,The Black Dove,2012,Michael Caporale,"Michael Caporale, T.J. McGrail (story)","Grace Balbo, Lou Beatty Jr., Brittney Ann Benson, Mia Caporale",Drama,English,USA,111,11210
2924,3134,The Perks of Being a Wallflower,2012,Stephen Chbosky,"Stephen Chbosky (screenplay by), Stephen Chbosky (based on his book)","Logan Lerman, Dylan McDermott, Kate Walsh, Patrick de Ledebur",Drama,English,USA,103,14900000
2930,3140,Here Comes the Boom,2012,Frank Coraci,"Allan Loeb, Kevin James","Kevin James, Salma Hayek, Henry Winkler, Greg Germann",Action,English,USA,105,45274251
2931,3141,"Now, Forager",2012,"Jason Cortlund, Julia Halperin",Jason Cortlund,"Jason Cortlund, Tiffany Esteb, Almex Lee, Gabrielle Maisels",Drama,English,USA,93,10896
2933,3143,Arthur Newman,2012,Dante Ariola,Becky Johnston,"Colin Firth, Emily Blunt, Lucas Hedges, Anne Heche",Drama,English,USA,101,134273
2935,3145,Holy Motors,2012,Leos Carax,Leos Carax (screenplay),"Denis Lavant, Edith Scob, Eva Mendes, Kylie Minogue",Drama,French,France,115,641054
2938,3148,Kahaani,2012,Sujoy Ghosh,"Sujoy Ghosh (dialogue), Sujoy Ghosh (screenplay), Sujoy Ghosh (story), Advaita Kala (story), Suresh Nair (additional screenplay), Ritesh Shah (dialogue), Sutapa Sikdar (dialogue), Nikhil Vyas (additional screenplay)","Vidya Balan, Parambrata Chatterjee, Indraneil Sengupta, Nawazuddin Siddiqui",Mystery,Hindi,India,122,1030219
2940,3150,American Reunion,2012,"Jon Hurwitz, Hayden Schlossberg","Jon Hurwitz (screenplay), Hayden Schlossberg (screenplay), Adam Herz (characters)","Jason Biggs, Alyson Hannigan, Chris Klein, Thomas Ian Nicholas",Comedy,English,USA,113,55300000
2942,3153,Any Questions for Ben?,2012,Rob Sitch,"Santo Cilauro, Tom Gleisner, Rob Sitch","Josh Lawson, Rachael Taylor, Daniel Henshall, Felicity Ward",Comedy,English,Australia,114,608731
2946,3157,Anna Karenina,2012,Joe Wright,"Tom Stoppard (screenplay), Leo Tolstoy (novel)","Matthew Macfadyen, Eric MacLennan, Kelly Macdonald, Theo Morrissey",Drama,English,UK,129,12802907
2947,3158,Grassroots,2012,Stephen Gyllenhaal,"Phil Campbell (book), Stephen Gyllenhaal (screenplay), Justin Rhodes (screenplay)","Jason Biggs, Joel David Moore, Lauren Ambrose, Cobie Smulders",Comedy,English,USA,98,6497
2970,3181,Madea's Witness Protection,2012,Tyler Perry,"Tyler Perry, Tyler Perry (based on characters created by)","Tyler Perry, Eugene Levy, Denise Richards, Doris Roberts",Comedy,English,USA,114,65623128
2972,3183,Trouble with the Curve,2012,Robert Lorenz,Randy Brown,"Clint Eastwood, Chelcie Ross, Raymond Anthony Thomas, Ed Lauter",Drama,English,USA,111,35754555
2985,3196,Rowdy Rathore,2012,Prabhu Deva,Shiraz Ahmed,"Akshay Kumar, Sonakshi Sinha, Nassar, Yashpal Sharma",Action,Hindi,India,140,775981
2989,3200,Rise of the Guardians,2012,Peter Ramsey,"David Lindsay-Abaire (screenplay), William Joyce (based on the book series ""Guardians of Childhood"" by)","Chris Pine, Alec Baldwin, Jude Law, Isla Fisher",Animation,English,USA,97,98800000
2990,3201,Lola Versus,2012,Daryl Wein,"Zoe Lister-Jones, Daryl Wein","Greta Gerwig, Joel Kinnaman, Zoe Lister-Jones, Hamish Linklater",Comedy,English,USA,87,200000
2997,3208,Cloud Atlas,2012,"Tom Tykwer, Lana Wachowski, Lilly Wachowski","David Mitchell (novel), Lana Wachowski (written for the screen by), Tom Tykwer (written for the screen by), Lilly Wachowski (written for the screen by), Chris Lindsay (additional material)","Tom Hanks, Halle Berry, Jim Broadbent, Hugo Weaving",Action,English,Germany,172,22100000
3012,3224,Neighboring Sounds,2012,Kleber Mendonca Filho,Kleber Mendonca Filho,"Ana Rita Gurgel, Caio Almeida, Maeve Jinkings, Dida Maia",Drama,Portuguese,Brazil,131,29295
