,Unnamed: 0,Title,Year,Director,Writer,Actors,Genre,Language,Country,Runtime,BoxOffice
3073,3286,W.,2008,Oliver Stone,Stanley Weiser,"Josh Brolin, Colin Hanks, Toby Jones, Dennis Boutsikaris",Biography,English,USA,129,25517500
3080,3294,"Synecdoche, New York",2008,Charlie Kaufman,Charlie Kaufman,"Philip Seymour Hoffman, Catherine Keener, Sadie Goldstein, Tom Noonan",Comedy,English,USA,124,3000000
3084,3298,Righteous Kill,2008,Jon Avnet,Russell Gewirtz,"Robert De Niro, Al Pacino, 50 Cent, Carla Gugino",Crime,English,USA,101,39983772
3137,3351,"Lovely, Still",2008,Nicholas Fackler,"Nicholas Fackler, Tim Kasher (additional writing by)","Martin Landau, Ellen Burstyn, Elizabeth Banks, Adam Scott",Drama,English,USA,92,124720
3139,3353,Kisses,2008,Lance Daly,Lance Daly,"Kelly O'Neill, Shane Curry, Paul Roe, Roy Dempsey",Drama,English,Ireland,72,81313
3168,3382,Ballast,2008,Lance Hammer,Lance Hammer,"Micheal J. Smith Sr., JimMyron Ross, Tarra Riggs, Johnny McPhail",Drama,English,USA,96,100000
3170,3384,High School Musical 3: Senior Year,2008,Kenny Ortega,"Peter Barsocchini, Peter Barsocchini (characters)","Zac Efron, Vanessa Hudgens, Ashley Tisdale, Lucas Grabeel",Comedy,English,USA,112,90535406
3176,3390,Swing Vote,2008,Joshua Michael Stern,"Jason Richman, Joshua Michael Stern, David Giammarco (additional dialogue)","Kevin Costner, Madeline Carroll, Paula Patton, Kelsey Grammer",Comedy,English,USA,120,16229781
3180,3395,The Secret Life of Bees,2008,Gina Prince-Bythewood,"Gina Prince-Bythewood (screenplay), Sue Monk Kidd (novel)","Dakota Fanning, Queen Latifah, Jennifer Hudson, Alicia Keys",Drama,English,USA,114,37665012
3186,3401,Transsiberian,2008,Brad Anderson,"Brad Anderson, Will Conroy","Woody Harrelson, Emily Mortimer, Ben Kingsley, Kate Mara",Crime,English,UK,111,2026565
3203,3418,The Women,2008,Diane English,"Diane English (screenplay), Clare Boothe Luce (play), Anita Loos, Jane Murfin","Meg Ryan, Annette Bening, Eva Mendes, Debra Messing",Comedy,English,USA,114,26814683
3213,3428,The Sicilian Girl,2008,Marco Amenta,"Marco Amenta (story), Marco Amenta (screenplay), Sergio Donati (screenplay), Gianni Romoli","Veronica D'Agostino, Gerard Jugnot, Marcello Mazzarella, Mario Pupella",Crime,Italian,Italy,115,42539
3234,3449,Delgo,2008,"Marc F. Adler, Jason Maurer","Patrick J. Cowan (screenplay), Carl Dream (screenplay), Jennifer Jones-Mitchell (screenplay), Marc F. Adler (story), Scott Biear (story), Jason Maurer (story)","Freddie Prinze Jr., Chris Kattan, Jennifer Love Hewitt, Anne Bancroft",Animation,English,USA,94,511920
3244,3459,The Legend of Drona,2008,Goldie Behl,"Goldie Behl, Rohini Killough (screenplay), Vaibhav Modi (lyrics), Jaydeep Sarkar (screenplay)","Jayshree Arora, Veer Arya, Abhishek Bachchan, Jaya Bhaduri",Action,Hindi,India,138,237647
3251,3466,Sugar,2008,"Anna Boden, Ryan Fleck","Anna Boden, Ryan Fleck","Jose Rijo, Walki Cuevas, Algenis Perez Soto, Santo Silvestre",Drama,Spanish,USA,114,1037595
3253,3468,Forever Strong,2008,Ryan Little,"David Pliler, Dony West (song)","Gary Cole, Sean Astin, Neal McDonough, Sean Faris",Drama,English,USA,112,549351
