,Unnamed: 0,Title,Year,Director,Writer,Actors,Genre,Language,Country,Runtime,BoxOffice
2349,2546,Fair Game,2010,Doug Liman,"Jez Butterworth (screenplay), John-Henry Butterworth (screenplay), Joseph Wilson (book), Valerie Plame Wilson (book)","Naomi Watts, Sonya Davison, Vanessa Chong, Anand Tiwari",Biography,English,USA,108,9528092
2352,2549,Percy Jackson & the Olympians: The Lightning Thief,2010,Chris Columbus,"Craig Titley (screenplay), Rick Riordan (novel)","Logan Lerman, Brandon T. Jackson, Alexandra Daddario, Jake Abel",Adventure,English,UK,118,61198532
2356,2553,Sex and the City 2,2010,Michael Patrick King,"Michael Patrick King, Candace Bushnell (characters from the book by), Darren Star (television series creator)","Sarah Jessica Parker, Kristin Davis, Cynthia Nixon, Kim Cattrall",Comedy,English,USA,146,95328937
2373,2570,Hotchpotch 3,2010,Rohit Shetty,"Bunty Rathore (additional dialogue), Yunus Sajawal (screenplay), Sajid (dialogue), Farhad Samji (dialogue)","Mithun Chakraborty, Ajay Devgn, Kareena Kapoor, Tusshar Kapoor",Action,Hindi,India,155,1132192
2393,2591,The Kings of Mykonos,2010,Peter Andrikidis,"Chris Anastassiades, Nick Giannopoulos","Nick Giannopoulos, Vince Colosimo, Zeta Makrypoulia, Alex Dimitriades",Comedy,English,Australia,102,1828902
2397,2595,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,Michael Apted,"Christopher Markus (screenplay), Stephen McFeely (screenplay), Michael Petroni (screenplay), C.S. Lewis (novel)","Georgie Henley, Skandar Keynes, Ben Barnes, Will Poulter",Adventure,English,USA,113,104383624
2411,2609,The Fighter,2010,David O. Russell,"Scott Silver (screenplay), Paul Tamasy (screenplay), Eric Johnson (screenplay), Paul Tamasy (story), Eric Johnson (story), Keith Dorrington (story)","Mark Wahlberg, Christian Bale, Amy Adams, Melissa Leo",Biography,English,USA,116,93571803
2414,2612,Beneath Hill 60,2010,Jeremy Sims,David Roach,"Brendan Cowell, Alan Dukes, Alex Thompson, Harrison Gilbertson",Drama,English,Australia,122,454950
2415,2613,Action Replay,2010,Vipul Amrutlal Shah,"Irshad Kamil (lyrics), Aatish Kapadia (dialogues), Aatish Kapadia (story & screenplay), Suresh Nair (story & screenplay), Ritesh Shah (dialogues)","Akshay Kumar, Aishwarya Rai Bachchan, Om Puri, Kiron Kher",Comedy,Hindi,India,129,410262
2436,2634,Of Gods and Men,2010,Xavier Beauvois,"Xavier Beauvois (adaptation), Etienne Comar (scenario)","Lambert Wilson, Michael Lonsdale, Olivier Rabourdin, Philippe Laudenbach",Drama,French,France,122,3200000
2443,2642,Dear John,2010,Lasse Hallstrom,"Jamie Linden (screenplay), Nicholas Sparks (novel)","Channing Tatum, Amanda Seyfried, Richard Jenkins, Henry Thomas",Drama,English,USA,108,79600000
2447,2646,Grown Ups,2010,Dennis Dugan,"Adam Sandler, Fred Wolf","Adam Sandler, Kevin James, Chris Rock, David Spade",Comedy,English,USA,102,162001186
2450,2649,Waiting for Forever,2010,James Keach,Steve Adams,"Rachel Bilson, Tom Sturridge, Richard Jenkins, Blythe Danner",Comedy,English,USA,95,16291
2467,2666,Four Lions,2010,Christopher Morris,"Christopher Morris, Sam Bain, Jesse Armstrong, Simon Blackwell (additional writing)","Riz Ahmed, Arsher Ali, Nigel Lindsay, Kayvan Novak",Comedy,English,UK,97,308769
2474,2673,Ramona and Beezus,2010,Elizabeth Allen Rosenbaum,"Laurie Craig (screenplay), Nick Pustay (screenplay), Beverly Cleary (novels)","Joey King, Selena Gomez, John Corbett, Bridget Moynahan",Adventure,English,USA,103,26161406
2475,2674,Sarah's Key,2010,Gilles Paquet-Brenner,"Tatiana De Rosnay (novel), Serge Joncour (screenplay), Gilles Paquet-Brenner (screenplay)","Kristin Scott Thomas, Melusine Mayance, Niels Arestrup, Frederic Pierrot",Drama,French,France,111,7691700
2478,2677,Vanishing on 7th Street,2010,Brad Anderson,Anthony Jaswinski,"Hayden Christensen, John Leguizamo, Thandie Newton, Jacob Latimore",Horror,English,USA,92,22197
2479,2678,Film socialisme,2010,Jean-Luc Godard,"Hannah Arendt (additional material), Walter Benjamin (additional material), Leon Brunschvicg (additional material), Jean-Paul Curnier (additional material), Jacques Derrida (additional material), Roland Dubillard (additional material), Jean Giraudoux (additional material), Jean-Luc Godard, Jean-Paul Sartre (additional material), Jean Tardieu (additional material), Otto von Bismarck (additional material)","Jean-Marc Stehle, Agatha Couture, Mathias Domahidy, Quentin Grosset",Drama,French,Switzerland,102,14354
2485,2685,Jean-Michel Basquiat: The Radiant Child,2010,Tamra Davis,"Eric Martin, Lois Vossen","Jean Michel Basquiat, Julian Schnabel, Larry Gagosian, Bruno Bischofberger",Documentary,English,USA,88,256242
2486,2686,Enthiran,2010,S. Shankar,"Madhan Karky (dialogue), Swanand Kirkire (hindi dialogue), S. Shankar (dialogue), S. Shankar (story and screenplay), Sujatha (dialogue)","Rajinikanth, Aishwarya Rai Bachchan, Danny Denzongpa, Santhanam",Action,Tamil,India,174,1520108
2489,2689,The Killer Inside Me,2010,Michael Winterbottom,"John Curran, Jim Thompson (novel)","Casey Affleck, Kate Hudson, Jessica Alba, Ned Beatty",Crime,English,UK,109,200000
2494,2694,Phil Ochs: There But for Fortune,2010,Kenneth Bowser,Kenneth Bowser,"Salvador Allende, Erik Andersen, Joan Baez, Jello Biafra",Documentary,English,USA,96,259362
2501,2701,The Twilight Saga: Eclipse,2010,David Slade,"Melissa Rosenberg (screenplay), Stephenie Meyer (novel)","Xavier Samuel, Kristen Stewart, Robert Pattinson, Billy Burke",Adventure,English,USA,124,300523113
2507,2707,How Do You Know,2010,James L. Brooks,James L. Brooks,"Reese Witherspoon, Paul Rudd, Owen Wilson, Jack Nicholson",Comedy,English,USA,121,30212620
2523,2724,The Spy Next Door,2010,Brian Levant,"Jonathan Bernstein (screenplay), James Greer (screenplay), Gregory Poirier (screenplay), Jonathan Bernstein (story), James Greer (story)","Jackie Chan, Amber Valletta, Madeline Carroll, Will Shadley",Action,English,USA,94,24268828
2527,2728,Meet Monica Velour,2010,Keith Bearden,Keith Bearden,"Kim Cattrall, Dustin Ingram, Brian Dennehy, Jee Young Han",Comedy,English,USA,98,31649
2529,2730,The Tillman Story,2010,Amir Bar-Lev,"Amir Bar-Lev, Mark Monroe","Josh Brolin, Pat Tillman, Mary Tillman, Russell Baer",Documentary,English,USA,94,798940
2541,2743,Charlie St. Cloud,2010,Burr Steers,"Craig Pearce (screenplay), Lewis Colick (screenplay), Ben Sherwood (novel)","Zac Efron, Charlie Tahan, Amanda Crew, Augustus Prew",Drama,English,USA,99,31136950
2552,2754,The Romantics,2010,Galt Niederhoffer,"Galt Niederhoffer (novel), Galt Niederhoffer","Katie Holmes, Josh Duhamel, Anna Paquin, Malin Akerman",Comedy,English,USA,95,100000
2565,2768,Eat Pray Love,2010,Ryan Murphy,"Ryan Murphy (screenplay), Jennifer Salt (screenplay), Elizabeth Gilbert (book)","Julia Roberts, I. Gusti Ayu Puspawati, Hadi Subiyanto, Billy Crudup",Drama,English,USA,133,80574010
2566,2769,The Tempest,2010,Julie Taymor,"Julie Taymor (screenplay), William Shakespeare (play)","Felicity Jones, Jude Akuwudike, Reeve Carney, David Strathairn",Comedy,English,USA,110,277515
2569,2773,Centurion,2010,Neil Marshall,Neil Marshall,"Michael Fassbender, Andreas Wisniewski, Dave Legeno, Axelle Carolyn",Action,English,UK,97,122288
2572,2776,The Myth of the American Sleepover,2010,David Robert Mitchell,David Robert Mitchell,"Claire Sloma, Marlon Morton, Amanda Bauer, Brett Jacobsen",Comedy,English,USA,96,39001
2578,2782,Heartbeats,2010,Xavier Dolan,Xavier Dolan (scenario & dialogue),"Monia Chokri, Niels Schneider, Xavier Dolan, Anne Dorval",Drama,French,Canada,101,60991
2581,2785,Let the Bullets Fly,2010,Wen Jiang,"Junli Guo (screenplay), Wen Jiang (screenplay), Bukong Li (screenplay), Ma Shitu (adapted from ''Ye Tan Shi Ji'' by), Ping Shu (screenplay), Xiao Wei (screenplay), Sujin Zhu (screenplay)","Yun-Fat Chow, You Ge, Wen Jiang, Carina Lau",Action,Mandarin,China,132,42616
2596,2800,The Princess of Montpensier,2010,Bertrand Tavernier,"Jean Cosmos, Madame de La Fayette (short story), Francois-Olivier Rousseau, Bertrand Tavernier","Melanie Thierry, Lambert Wilson, Gaspard Ulliel, Gregoire Leprince-Ringuet",Action,French,France,139,340917
2598,2802,Frankie & Alice,2010,Geoffrey Sax,"Cheryl Edwards (screenplay), Marko King (screenplay), Mary King (screenplay), Jonathan Watters (screenplay), Joe Shrapnel (screenplay), Anna Waterhouse (screenplay), Oscar Janiger (story), Philip Goldberg (story), Cheryl Edwards (story)","Halle Berry, Stellan Skarsgard, Phylicia Rashad, Chandra Wilson",Biography,English,Canada,101,693181
2600,2804,Kites,2010,Anurag Basu,"Anurag Basu (screenplay), Robin Bhatt (screenplay), Sanjeev Dutta (dialogue), Akarsh Khurana (additional English dialogue), Akarsh Khurana (screenplay), Rakesh Roshan (story)","Hrithik Roshan, Kangana Ranaut, Barbara Mori, Kabir Bedi",Action,English,India,123,952682
2603,2807,Leonie,2010,Hisako Matsui,"Masayo Duus (biography), Hisako Matsui (screenplay), David Wiener (screenplay)","Emily Mortimer, Shido Nakamura, Christina Hendricks, Mieko Harada",Biography,English,France,102,53692
2612,2816,Mozart's Sister,2010,Rene Feret,Rene Feret (scenario),"Marie Feret, Marc Barbe, Delphine Chuillot, David Moreau",Biography,French,France,120,705264
2625,2830,Cop Out,2010,Kevin Smith,"Robb Cullen, Mark Cullen","Bruce Willis, Tracy Morgan, Juan Carlos Hernandez, Cory Fernandez",Action,English,USA,107,44047293
2650,2856,I Spit on Your Grave,2010,Steven R. Monroe,"Adam Rockoff (screenplay), Meir Zarchi (based on the film by)","Sarah Butler, Jeff Branson, Andrew Howard, Daniel Franzese",Horror,English,USA,108,92401
2668,2875,The Tourist,2010,Florian Henckel von Donnersmarck,"Florian Henckel von Donnersmarck (screenplay), Christopher McQuarrie (screenplay), Julian Fellowes (screenplay), Jerome Salle (motion picture ""Anthony Zimmer"")","Johnny Depp, Angelina Jolie, Paul Bettany, Timothy Dalton",Action,English,USA,103,67631157
2672,2879,Easy A,2010,Will Gluck,Bert V. Royal,"Emma Stone, Penn Badgley, Amanda Bynes, Dan Byrd",Comedy,English,USA,92,58401464
2677,2884,Vampires Suck,2010,"Jason Friedberg, Aaron Seltzer","Jason Friedberg, Aaron Seltzer","Jenn Proske, Matt Lanter, Diedrich Bader, Chris Riggi",Comedy,English,USA,82,36300000
2681,2888,She's Out of My League,2010,Jim Field Smith,"Sean Anders, John Morris","Jay Baruchel, Alice Eve, T.J. Miller, Mike Vogel",Comedy,English,USA,104,28712974
2690,2897,Beginners,2010,Mike Mills,Mike Mills,"Ewan McGregor, Christopher Plummer, Melanie Laurent, Goran Visnjic",Comedy,English,USA,105,5764842
2693,2900,Hubble,2010,Toni Myers,"Toni Myers, Frank Summers, Graeme Ferguson","Leonardo DiCaprio, Scott D. Altman, Andrew J. Feustel, Michael T. Good",Documentary,English,Canada,44,51710208
2695,2902,Knight and Day,2010,James Mangold,Patrick O'Neill,"Tom Cruise, Cameron Diaz, Peter Sarsgaard, Jordi Molla",Action,English,USA,109,76418654
2700,2907,Secretariat,2010,Randall Wallace,"Mike Rich, William Nack (book)","Diane Lane, John Malkovich, Dylan Walsh, Margo Martindale",Biography,English,USA,123,59699513
2718,2925,Henry's Crime,2010,Malcolm Venville,"Sacha Gervasi (screenplay), David N. White (screenplay), Stephen Hamel (story), Sacha Gervasi (story)","Keanu Reeves, Judy Greer, Fisher Stevens, Danny Hoch",Comedy,English,USA,108,100000
2724,2931,Inception,2010,Christopher Nolan,Christopher Nolan,"Leonardo DiCaprio, Joseph Gordon-Levitt, Ellen Page, Tom Hardy",Action,English,USA,148,292568851
2741,2948,N-Secure,2010,David M. Matthews,Julius Lewis,"Cordell Moore, Essence Atkins, Denise Boutte, Tempestt Bledsoe",Crime,English,USA,105,2592808
2749,2956,Cold Weather,2010,Aaron Katz,"Aaron Katz (story), Brendan McFadden (story), Ben Stambler (story), Aaron Katz","Cris Lankenau, Trieste Kelly Dunn, Raul Castillo, Robyn Rikoon",Comedy,English,USA,96,141358
2750,2957,Come Undone,2010,Silvio Soldini,"Silvio Soldini (story), Doriana Leondeff (story), Silvio Soldini (screenplay), Doriana Leondeff (screenplay), Angelo Carbone (screenplay)","Alba Rohrwacher, Pierfrancesco Favino, Teresa Saponangelo, Giuseppe Battiston",Drama,Italian,Italy,126,2664
2756,2963,We Are Family,2010,Siddharth Malhotra,Niranjan Iyengar (dialogue),"Kajol, Kareena Kapoor, Arjun Rampal, Amrita Prakash",Drama,Hindi,India,115,631276
2757,2964,Made in Dagenham,2010,Nigel Cole,William Ivory,"Sally Hawkins, Andrea Riseborough, Jaime Winstone, Lorraine Stanley",Biography,English,UK,113,1094798
2767,2975,Buried,2010,Rodrigo Cortes,Chris Sparling,"Ryan Reynolds, Jose Luis Garcia Perez, Robert Paterson, Stephen Tobolowsky",Drama,English,Spain,95,200000
2769,2977,Alpha and Omega,2010,"Anthony Bell, Ben Gluck","Chris Denk (screenplay), Ben Gluck (story by), Steve Moore (original screenplay and story)","Justin Long, Hayden Panettiere, Dennis Hopper, Danny Glover",Animation,English,USA,90,25077977
2770,2978,My Name Is Khan,2010,Karan Johar,"Shibani Bathija (story and screenplay), Shibani Bathija (dialogue), Niranjan Iyengar (dialogue)","Shah Rukh Khan, Kajol, Katie A. Keane, Kenton Duty",Drama,Hindi,India,165,3931456
2796,3006,Step Up 3D,2010,Jon M. Chu,"Amy Andelson, Emily Meyer, Duane Adler (characters)","Rick Malambri, Adam Sevani, Sharni Vinson, Alyson Stoner",Drama,English,USA,107,42385520
2807,3017,The A-Team,2010,Joe Carnahan,"Joe Carnahan, Brian Bloom, Skip Woods, Frank Lupo (television series ""The A-Team""), Stephen J. Cannell (television series ""The A-Team"")","Liam Neeson, Bradley Cooper, Jessica Biel, Quinton 'Rampage' Jackson",Action,English,USA,117,77213489
2843,3053,Inhale,2010,Baltasar Kormakur,"Walter Doty (screenplay), John Claflin (screenplay), Christian Escario (story)","Mia Stallard, Dermot Mulroney, Diane Kruger, Sam Shepard",Drama,English,USA,83,3030
2844,3054,Happy People: A Year in the Taiga,2010,"Werner Herzog, Dmitry Vasyukov","Werner Herzog, Dmitry Vasyukov, Rudolph Herzog","Werner Herzog, Nikolay Nikiforovitch Siniaev, Gennady Soloviev, Anatoly Tarkovsky",Documentary,English,Germany,90,217987
2870,3080,Prince of Persia: The Sands of Time,2010,Mike Newell,"Boaz Yakin (screenplay), Doug Miro (screenplay), Carlo Bernard (screenplay), Jordan Mechner (screen story), Jordan Mechner (video game series ""Prince of Persia"")","Jake Gyllenhaal, Gemma Arterton, Ben Kingsley, Alfred Molina",Action,English,USA,116,90755643
2874,3084,Chico & Rita,2010,"Tono Errando, Javier Mariscal, Fernando Trueba","Ignacio Martinez de Pison, Fernando Trueba","Limara Meneses, Eman Xor Ona, Mario Guerra, Jon Adams",Animation,Spanish,Spain,94,247455
2899,3109,Dinner for Schmucks,2010,Jay Roach,"David Guion (screenplay), Michael Handelman (screenplay), Francis Veber (film ""Le Diner de Cons"")","Steve Carell, Paul Rudd, Zach Galifianakis, Jemaine Clement",Comedy,English,USA,114,72980108
2903,3113,Carancho,2010,Pablo Trapero,"Alejandro Fadel (screenplay), Martin Mauregui (screenplay), Santiago Mitre (screenplay), Pablo Trapero (screenplay)","Ricardo Darin, Martina Gusman, Carlos Weber, Jose Luis Arias",Crime,Spanish,Argentina,107,85363
2905,3115,Machete,2010,"Ethan Maniquis, Robert Rodriguez","Robert Rodriguez, Alvaro Rodriguez","Danny Trejo, Robert De Niro, Jessica Alba, Steven Seagal",Action,English,USA,105,26200000
2915,3125,The Losers,2010,Sylvain White,"Peter Berg (screenplay), James Vanderbilt (screenplay), Andy Diggle (comic book series), Jock (comic book series)","Jeffrey Dean Morgan, Zoe Saldana, Chris Evans, Idris Elba",Action,English,USA,97,23400000
2916,3126,The Human Resources Manager,2010,Eran Riklis,"Abraham B. Jehoshua (novel), Noah Stollman (screenplay)","Mark Ivanir, Guri Alfi, Noah Silver, Rozina Cambos",Comedy,Hebrew,Israel,103,29374
2966,3177,MacGruber,2010,Jorma Taccone,"Will Forte, John Solomon, Jorma Taccone","Will Forte, Kristen Wiig, Ryan Phillippe, Val Kilmer",Action,English,USA,90,8000000
2968,3179,Legend of the Guardians: The Owls of Ga'Hoole,2010,Zack Snyder,"John Orloff (screenplay), Emil Stern (screenplay), Kathryn Lasky (novels)","Emily Barclay, Abbie Cornish, Essie Davis, Adrienne DeFaria",Animation,English,USA,97,54400000
2975,3186,Elektra Luxx,2010,Sebastian Gutierrez,"Sebastian Gutierrez, Sebastian Gutierrez (characters)","Joseph Gordon-Levitt, Carla Gugino, Ermahn Ospina, Jake Hames",Comedy,English,USA,100,7308
2979,3190,Love Ranch,2010,Taylor Hackford,Mark Jacobson,"Helen Mirren, Joe Pesci, Sergio Peris-Mencheta, Gina Gershon",Biography,English,USA,117,134904
3000,3211,The Strange Case of Angelica,2010,Manoel de Oliveira,Manoel de Oliveira (screenplay),"Pilar Lopez de Ayala, Leonor Silveira, Isabel Ruth, Luis Miguel Cintra",Drama,Portuguese,Portugal,97,47743
3007,3218,This Movie Is Broken,2010,Bruce McDonald,"Kevin Drew (based on an idea by), Bruce McDonald (based on an idea by), Don McKellar (based on an idea by), Don McKellar","Georgina Reilly, Greg Calderone, Kjartan Hewitt, Lyndie Greenwood",Drama,English,Canada,85,34826
3014,3226,Le Quattro Volte,2010,Michelangelo Frammartino,Michelangelo Frammartino,"Giuseppe Fuda, Bruno Timpano, Nazareno Timpano, Artemio Vallone",Drama,None,Italy,88,152530
3020,3232,The Book of Eli,2010,"Albert Hughes, Allen Hughes",Gary Whitta,"Denzel Washington, Gary Oldman, Mila Kunis, Ray Stevenson",Action,English,USA,118,94800000
3021,3233,Small Town Murder Songs,2010,Ed Gass-Donnelly,Ed Gass-Donnelly,"Jill Hennessy, Amy Rutherford, Peter Stormare, Vladimir Bondarenko",Crime,English,Canada,75,30858
3028,3240,Littlerock,2010,Mike Ott,"Mike Ott, Atsuko Okatsuka (story), Mike Ott (story), Carl Bird McLaughlin (story)","Atsuko Okatsuka, Cory Zacharia, Rintaro Sawamoto, Roberto 'Sanz' Sanchez",Drama,English,USA,83,15595
3029,3241,Meek's Cutoff,2010,Kelly Reichardt,Jonathan Raymond (screenplay),"Michelle Williams, Bruce Greenwood, Will Patton, Zoe Kazan",Drama,English,USA,104,977600
3047,3259,Passion Play,2010,Mitch Glazer,Mitch Glazer (screenplay),"Mickey Rourke, Megan Fox, Bill Murray, Kelly Lynch",Drama,English,USA,94,2100
3059,3271,The Last Airbender,2010,M. Night Shyamalan,M. Night Shyamalan,"Noah Ringer, Dev Patel, Nicola Peltz, Jackson Rathbone",Action,English,USA,103,131564731
3065,3278,Standing Ovation,2010,Stewart Raffill,Stewart Raffill,"Devon Jordan, Ashley Cutrona, Erika Corvette, London Clark",Musical,English,USA,105,531806
3067,3280,Kaboom,2010,Gregg Araki,Gregg Araki (screenplay),"Thomas Dekker, Haley Bennett, Chris Zylka, Roxane Mesquida",Comedy,English,USA,86,116478
3088,3302,From Paris with Love,2010,Pierre Morel,"Adi Hasak (screenplay), Luc Besson (story)","John Travolta, Jonathan Rhys Meyers, Kasia Smutniak, Richard Durden",Action,English,France,92,23979741
3097,3311,Under the Boardwalk: The Monopoly Story,2010,Kevin Tostado,"Kevin Tostado, Craig Bentley","Zachary Levi, Philip Orbanes, Ken Koury, Matthew McNally",Documentary,English,USA,88,5054
3100,3314,Rare Exports: A Christmas Tale,2010,Jalmari Helander,"Jalmari Helander, Jalmari Helander (based on the original idea by), Juuso Helander (based on the original idea by), Petri Jokiranta (dramaturge), Sami Parkkinen (dramaturge)","Onni Tommila, Jorma Tommila, Tommi Korpela, Rauno Juvonen",Adventure,Finnish,Finland,84,236210
3108,3322,The Wolfman,2010,Joe Johnston,"Andrew Kevin Walker (screenplay), David Self (screenplay), Curt Siodmak","Simon Merrells, Gemma Whelan, Emily Blunt, Benicio Del Toro",Drama,English,USA,103,61937495
3109,3323,Another Year,2010,Mike Leigh,Mike Leigh,"Jim Broadbent, Ruth Sheen, Lesley Manville, Oliver Maltman",Comedy,English,UK,129,3200000
3110,3324,Valentine's Day,2010,Garry Marshall,"Katherine Fugate (screenplay), Katherine Fugate (story), Abby Kohn (story), Marc Silverstein (story)","Jessica Alba, Kathy Bates, Jessica Biel, Bradley Cooper",Comedy,English,USA,125,110500000
3111,3325,"Tomorrow, When the War Began",2010,Stuart Beattie,"John Marsden (novel), Stuart Beattie","Caitlin Stasey, Rachel Hurd-Wood, Lincoln Lewis, Deniz Akdeniz",Action,English,Australia,103,8996537
3114,3328,South Solitary,2010,Shirley Barrett,Shirley Barrett,"Miranda Otto, Marton Csokas, Essie Davis, Rohan Nichol",Drama,English,Australia,121,132240
3115,3329,You Will Meet a Tall Dark Stranger,2010,Woody Allen,Woody Allen,"Gemma Jones, Pauline Collins, Anthony Hopkins, Rupert Frazer",Comedy,English,USA,98,3200000
3123,3337,Hesher,2010,Spencer Susser,"Spencer Susser, David Michod, Brian Charles Frank (story)","Joseph Gordon-Levitt, Devin Brochu, Rainn Wilson, Piper Laurie",Comedy,English,USA,106,300000
3131,3345,Welcome to the Rileys,2010,Jake Scott,Ken Hixon,"James Gandolfini, Kristen Stewart, Melissa Leo, Joe Chrest",Drama,English,UK,110,152857
3142,3356,Dhobi Ghat,2010,Kiran Rao,Kiran Rao,"Prateik, Monica Dogra, Kriti Malhotra, Aamir Khan",Drama,Hindi,India,100,576639
3150,3364,Predators,2010,Nimrod Antal,"Alex Litvak, Michael Finch, Jim Thomas (characters), John Thomas (characters)","Adrien Brody, Topher Grace, Alice Braga, Walton Goggins",Action,English,USA,107,52000688
3152,3366,Stone,2010,John Curran,Angus MacLachlan,"Robert De Niro, Edward Norton, Milla Jovovich, Frances Conroy",Drama,English,USA,105,1796024
3154,3368,True Grit,2010,"Ethan Coen, Joel Coen","Joel Coen (screenplay), Ethan Coen (screenplay), Charles Portis (novel)","Jeff Bridges, Hailee Steinfeld, Matt Damon, Josh Brolin",Adventure,English,USA,110,171031347
3155,3369,Sound of Noise,2010,"Ola Simonsson, Johannes Stjarne Nilsson","Ola Simonsson (screenplay), Johannes Stjarne Nilsson (screenplay), Ola Simonsson (story), Johannes Stjarne Nilsson (story), Jim Birmant (story)","Bengt Braskered, Sanna Persson, Magnus Borjeson, Marcus Boij",Comedy,Swedish,Sweden,102,24376
3159,3373,Dabangg,2010,Abhinav Kashyap,"Dilip Shukla, Abhinav Kashyap","Salman Khan, Sonakshi Sinha, Sonu Sood, Arbaaz Khan",Action,Hindi,India,126,1258932
3169,3383,Iron Man 2,2010,Jon Favreau,"Justin Theroux (screenplay), Stan Lee (Marvel comic book), Don Heck (Marvel comic book), Larry Lieber (Marvel comic book), Jack Kirby (Marvel comic book)","Robert Downey Jr., Gwyneth Paltrow, Don Cheadle, Scarlett Johansson",Action,English,USA,124,312057433
3195,3410,My Joy,2010,Sergei Loznitsa,Sergei Loznitsa (screenplay),"Viktor Nemets, Vladimir Golovin, Aleksey Vertkov, Dmitriy Gotsdiner",Adventure,Russian,Germany,127,3756
3202,3417,Devil,2010,John Erick Dowdle,"Brian Nelson (screenplay), M. Night Shyamalan (story)","Chris Messina, Logan Marshall-Green, Jenny O'Hara, Bojana Novakovic",Horror,English,USA,80,33583175
3204,3419,I Hate Luv Storys,2010,Punit Malhotra,"Punit Malhotra (story, screenplay & dialogue)","Imran Khan, Sonam Kapoor, Sammir Dattani, Samir Soni",Comedy,Hindi,India,129,847993
3207,3422,A Turtle's Tale: Sammy's Adventures,2010,"Ben Stassen, Mimi Maynard","Ben Stassen (story), Domonic Paris (story), Domonic Paris (screenplay)","Anthony Anderson, Ed Begley Jr., Pat Carroll, Stacy Keach",Animation,English,France,88,1487325
3218,3433,Blood Done Sign My Name,2010,Jeb Stuart,"Jeb Stuart, Tim Tyson (book)","Natalie Alyn Lind, Michael Rooker, Emily Alyn Lind, Nick Searcy",Drama,English,USA,128,82739
3222,3437,A Somewhat Gentle Man,2010,Hans Petter Moland,Kim Fupz Aakeson (screenplay),"Stellan Skarsgard, Jorunn Kjellsby, Bjorn Floberg, Gard B. Eidsvold",Comedy,Norwegian,Norway,113,37543
3225,3440,La Rafle,2010,Rose Bosch,Rose Bosch,"Jean Reno, Melanie Laurent, Gad Elmaleh, Raphaelle Agogue",Drama,French,France,115,212543
3226,3441,Somewhere,2010,Sofia Coppola,Sofia Coppola,"Stephen Dorff, Chris Pontius, Erin Wasson, Alexandra Williams",Comedy,English,USA,97,1768416
3232,3447,Legend of the Fist: The Return of Chen Zhen,2010,Wai-Keung Lau,"Gordon Chan (screenplay), Chi-Sing Cheung, Koon-Nam Lui, Frankie Tam","Donnie Yen, Qi Shu, Anthony Chau-Sang Wong, Bo Huang",Action,Mandarin,Hong Kong,106,48398
3246,3461,Everything Must Go,2010,Dan Rush,"Dan Rush, Raymond Carver (short story ""Why Don't You Dance"")","Will Ferrell, Christopher Jordan Wallace, Rebecca Hall, Michael Pena",Comedy,English,USA,97,2711210
3248,3463,Biutiful,2010,Alejandro G. Inarritu,"Alejandro G. Inarritu (screenplay), Alejandro G. Inarritu (based on a story by), Nicolas Giacobone (screenplay), Armando Bo (screenplay)","Javier Bardem, Maricel Alvarez, Hanaa Bouchaib, Guillermo Estrella",Drama,Spanish,Mexico,148,5100937
