,Unnamed: 0,Title,Year,Director,Writer,Actors,Genre,Language,Country,Runtime,BoxOffice
2606,2810,Mr. Nobody,2009,Jaco Van Dormael,Jaco Van Dormael,"Jared Leto, Sarah Polley, Diane Kruger, Linh Dan Pham",Drama,English,Belgium,141,3600
2610,2814,Mademoiselle Chambon,2009,Stephane Brize,"Stephane Brize (scenario), Florence Vignon (scenario), Eric Holder (novel)","Vincent Lindon, Sandrine Kiberlain, Aure Atika, Jean-Marc Thibault",Drama,French,France,101,530369
2611,2815,Change of Plans,2009,Daniele Thompson,"Christopher Thompson, Daniele Thompson","Karin Viard, Dany Boon, Marina Fois, Patrick Bruel",Comedy,French,France,100,44231
2627,2832,Race to Witch Mountain,2009,Andy Fickman,"Matt Lopez (screenplay), Mark Bomback (screenplay), Matt Lopez (screen story), Alexander Key (book)","Dwayne Johnson, AnnaSophia Robb, Alexander Ludwig, Carla Gugino",Action,English,USA,98,67128202
2629,2834,The Boondock Saints II: All Saints Day,2009,Troy Duffy,"Troy Duffy (screenplay), Troy Duffy (story), Taylor Duffy (story)","Sean Patrick Flanery, Norman Reedus, Billy Connolly, Clifton Collins Jr.",Action,English,USA,118,10150172
2636,2841,The Temptation of St. Tony,2009,Veiko Ounpuu,Veiko Ounpuu,"Taavi Eelmaa, Ravshana Kurkova, Tiina Tauraite, Sten Ljunggren",Drama,Estonian,Estonia,114,1727
2646,2852,The Trotsky,2009,Jacob Tierney,Jacob Tierney,"Liane Balaban, Jay Baruchel, Taylor Baruchel, Dan Beirne",Comedy,English,Canada,120,439880
2654,2860,Leaves of Grass,2009,Tim Blake Nelson,Tim Blake Nelson,"Edward Norton, Lucy DeVito, Kent Jude Bernard, Amelia Campbell",Comedy,English,USA,105,68009
2687,2894,Dance Flick,2009,Damien Dante Wayans,"Keenen Ivory Wayans, Shawn Wayans, Marlon Wayans, Craig Wayans, Damien Dante Wayans","Shoshana Bush, Damon Wayans Jr., Essence Atkins, Affion Crockett",Action,English,USA,83,25615792
2697,2904,The Uninvited,2009,"Charles Guard, Thomas Guard","Craig Rosenberg (screenplay), Doug Miro (screenplay), Carlo Bernard (screenplay), Jee-woon Kim (motion picture ""Changhwa,  Hongryon"")","Emily Browning, Arielle Kebbel, David Strathairn, Elizabeth Banks",Drama,English,USA,87,28573173
2703,2910,Post Grad,2009,Vicky Jenson,Kelly Fremon Craig,"Alexis Bledel, Zach Gilford, Michael Keaton, Jane Lynch",Comedy,English,USA,88,6290448
2746,2953,Saw VI,2009,Kevin Greutert,"Patrick Melton (screenplay), Marcus Dunstan (screenplay)","Tobin Bell, Costas Mandylor, Mark Rolston, Betsy Russell",Horror,English,Canada,90,27669413
2759,2966,Chloe,2009,Atom Egoyan,"Erin Cressida Wilson (screenplay), Anne Fontaine (motion picture ""Nathalie"")","Julianne Moore, Liam Neeson, Amanda Seyfried, Max Thieriot",Drama,English,USA,96,31000000
2762,2969,Up in the Air,2009,Jason Reitman,"Walter Kirn (novel), Jason Reitman (screenplay), Sheldon Turner (screenplay)","George Clooney, Vera Farmiga, Anna Kendrick, Jason Bateman",Drama,English,USA,109,83775048
2764,2972,Miss March,2009,"Zach Cregger, Trevor Moore","Zach Cregger (screenplay), Trevor Moore (screenplay), Dennis Haggerty (story), Ryan Homchick (story), Thomas Mimms (story)","Zach Cregger, Trevor Moore, Raquel Alessi, Molly Stanton",Comedy,English,USA,90,4485877
2772,2980,I Am Love,2009,Luca Guadagnino,"Barbara Alberti (screenplay), Ivan Cotroneo (screenplay), Walter Fasano (screenplay), Luca Guadagnino (screenplay), Luca Guadagnino (story)","Tilda Swinton, Flavio Parenti, Edoardo Gabbriellini, Alba Rohrwacher",Drama,Italian,Italy,120,5004648
2776,2985,Waking Sleeping Beauty,2009,Don Hahn,Patrick Pacheco (screenplay),"Don Hahn, Ron Clements, Peter Schneider, Roy Edward Disney",Documentary,English,USA,86,33115
2779,2988,Watchmen,2009,Zack Snyder,"David Hayter (screenplay), Alex Tse (screenplay), Dave Gibbons (graphic novel illustrator)","Malin Akerman, Billy Crudup, Matthew Goode, Jackie Earle Haley",Action,English,USA,162,107453620
2811,3021,Good Hair,2009,Jeff Stilson,"Lance Crouther, Paul Marchand (ghostwriter), Chris Rock, Chuck Sklar, Jeff Stilson","Tanya Crumel, Kevin Kirk, Jason Griggers, Maya Angelou",Documentary,English,USA,96,4061847
2819,3029,The Box,2009,Richard Kelly,"Richard Kelly (screenplay), Richard Matheson (short story ""Button,  Button"")","Cameron Diaz, James Marsden, Frank Langella, James Rebhorn",Drama,English,USA,115,114882598
2822,3032,The Last House on the Left,2009,Dennis Iliadis,"Adam Alleca (screenplay), Carl Ellsworth (screenplay), Wes Craven (earlier film)","Garret Dillahunt, Michael Bowen, Josh Coxx, Riki Lindhome",Horror,English,USA,110,32721635
2823,3033,Cook County,2009,David Pomes,David Pomes,"Anson Mount, Xander Berkeley, Ryan Donowho, Polly Cole",Drama,English,USA,93,7579
2845,3055,The Collector,2009,Marcus Dunstan,"Patrick Melton (screenplay), Marcus Dunstan (screenplay), Patrick Melton (earlier screenplay), Marcus Dunstan (earlier screenplay)","William Prael, Diane Ayala Goldner, Juan Fernandez, Josh Stewart",Horror,English,USA,90,7674322
2857,3067,Imagine That,2009,Karey Kirkpatrick,"Ed Solomon, Chris Matheson","Eddie Murphy, Thomas Haden Church, Yara Shahidi, Ronny Cox",Comedy,English,USA,107,16088610
2865,3075,Down for Life,2009,Alan Jacobs,"Alan Jacobs, Trina Calderon, Michael Winerip (New York Times article ""Essays in Search of Happy Endings"")","Jessica Romero, Danny Glover, Snoop Dogg, Laz Alonso",Drama,English,USA,92,39644
2866,3076,To Save a Life,2009,Brian Baugh,"Brian Baugh, Jim Britts","Randy Wayne, Deja Kreutzberg, Joshua Weigel, Steven Crowder",Drama,English,USA,120,3700734
2890,3100,"Hugh Hefner: Playboy, Activist and Rebel",2009,Brigitte Berman,Brigitte Berman,"Larry Adler, Bobbie Arnstein, Joan Baez, Count Basie",Documentary,English,Canada,124,21878
2894,3104,Antichrist,2009,Lars von Trier,Lars von Trier,"Willem Dafoe, Charlotte Gainsbourg, Storm Acheche Sahlstrom",Drama,English,Denmark,108,228568
2895,3105,Old Dogs,2009,Walt Becker,"David Diamond, David Weissman","John Travolta, Robin Williams, Kelly Preston, Conner Rayburn",Comedy,English,USA,88,49474048
2904,3114,The Maiden Heist,2009,Peter Hewitt,Michael LeSieur,"Christopher Walken, Joseph McKenna, Wynn Everett, Patricia B. Till",Comedy,English,USA,90,481378
2907,3117,The Pink Panther 2,2009,Harald Zwart,"Scott Neustadter (screenplay), Michael H. Weber (screenplay), Steve Martin (screenplay), Scott Neustadter (story), Michael H. Weber (story), Maurice Richlin (characters), Blake Edwards (characters)","Steve Martin, Jean Reno, Emily Mortimer, Andy Garcia",Action,English,USA,92,35922978
2908,3118,My One and Only,2009,Richard Loncraine,Charlie Peters,"Renee Zellweger, Logan Lerman, Kevin Bacon, Troy Garity",Adventure,English,USA,108,2314502
2912,3122,The Girl Who Played with Fire,2009,Daniel Alfredson,"Jonas Frykberg (screenplay), Stieg Larsson (novel)","Michael Nyqvist, Noomi Rapace, Lena Endre, Peter Andersson",Crime,Swedish,Sweden,129,7638241
2919,3129,Crossing Over,2009,Wayne Kramer,Wayne Kramer (screenplay),"Harrison Ford, Ray Liotta, Ashley Judd, Jim Sturgess",Crime,English,USA,113,402469
2927,3137,The Fourth Kind,2009,Olatunde Osunsanmi,"Olatunde Osunsanmi (screenplay), Olatunde Osunsanmi (story), Terry Robbins (story)","Milla Jovovich, Will Patton, Hakeem Kae-Kazim, Corey Johnson",Mystery,English,USA,98,25500000
2958,3169,Adventureland,2009,Greg Mottola,Greg Mottola,"Jesse Eisenberg, Kelsey Ledgin, Michael Zegen, Ryan McFarland",Comedy,English,USA,107,15900000
2959,3170,It's Complicated,2009,Nancy Meyers,Nancy Meyers,"Meryl Streep, Steve Martin, Alec Baldwin, John Krasinski",Comedy,English,USA,120,112703470
2982,3193,Spread,2009,David Mackenzie,"Jason Hall (screenplay), Jason Hall (story), Paul Kolsby (story)","Ashton Kutcher, Anne Heche, Margarita Levieva, Sebastian Stan",Comedy,English,USA,97,122948
2983,3194,A Town Called Panic,2009,"Stephane Aubier, Vincent Patar","Stephane Aubier (screenplay), Vincent Patar (screenplay)","Stephane Aubier, Jeanne Balibar, Nicolas Buysse, Francois De Brigode",Animation,French,Belgium,75,165349
2984,3195,Paul Blart: Mall Cop,2009,Steve Carr,"Kevin James, Nick Bakay","Kevin James, Keir O'Donnell, Jayma Mays, Raini Rodriguez",Action,English,USA,91,146336178
2987,3198,Play the Game,2009,Marc Fienberg,Marc Fienberg,"Paul Campbell, Andy Griffith, Doris Roberts, Marla Sokoloff",Comedy,English,USA,105,700000
3011,3223,Farewell,2009,Christian Carion,"Christian Carion, Serguei Kostine (book), Eric Raynaud","Guillaume Canet, Emir Kusturica, Alexandra Maria Lara, Ingeborga Dapkunaite",Drama,French,France,113,309262
3013,3225,Night at the Museum: Battle of the Smithsonian,2009,Shawn Levy,"Robert Ben Garant, Thomas Lennon, Robert Ben Garant (characters), Thomas Lennon (characters)","Ben Stiller, Amy Adams, Owen Wilson, Hank Azaria",Adventure,English,USA,105,177118775
3025,3237,Street Dreams,2009,Chris Zamoscianyk,"Elisa Delson, Rob Dyrdek, Nino Scalia","Paul Rodriguez, Ryan Dunn, Rob Dyrdek, Terry Kennedy",Drama,English,USA,88,84944
3026,3238,500 Days of Summer,2009,Marc Webb,"Scott Neustadter, Michael H. Weber","Joseph Gordon-Levitt, Zooey Deschanel, Geoffrey Arend, Chloe Grace Moretz",Comedy,English,USA,95,32118648
3033,3245,Astro Boy,2009,David Bowers,"Osamu Tezuka (manga), David Bowers (story), Timothy Harris, David Bowers","Charlize Theron, Freddie Highmore, Ryan Stiles, Eugene Levy",Animation,English,Japan,94,19548064
3071,3284,Hideaway (Le refuge),2009,Francois Ozon,"Mathieu Hippeau (screenplay), Francois Ozon (screenplay)","Isabelle Carre, Louis-Ronan Choisy, Pierre Louis-Calixte, Melvil Poupaud",Drama,French,France,88,23604
3078,3292,Tanner Hall,2009,"Francesca Gregorini, Tatiana von Furstenberg","Tatiana von Furstenberg, Francesca Gregorini","Rooney Mara, Georgia King, Brie Larson, Amy Ferguson",Drama,English,USA,96,5005
3094,3308,Pandorum,2009,Christian Alvart,"Travis Milloy (screenplay), Travis Milloy (story), Christian Alvart (story)","Dennis Quaid, Ben Foster, Cam Gigandet, Antje Traue",Action,English,Germany,108,10261085
3143,3357,Down Terrace,2009,Ben Wheatley,"Ben Wheatley, Robin Hill","Robin Hill, Robert Hill, Julia Deakin, David Schaal",Crime,English,UK,89,9609
3158,3372,The Joneses,2009,Derrick Borte,"Randy T. Dinzler (story), Derrick Borte","David Duchovny, Demi Moore, Amber Heard, Benjamin Hollingsworth",Drama,English,USA,96,1000000
3163,3377,I Hope They Serve Beer in Hell,2009,Bob Gosse,"Tucker Max (novel), Tucker Max (screenplay), Nils Parker (screenplay)","Tim Huck, Lex D. Geddings, Matt Czuchry, Yvette Yates",Comedy,English,USA,105,1357585
3173,3387,Orphan,2009,Jaume Collet-Serra,"David Leslie Johnson-McGoldrick (screenplay), Alex Mace (story)","Vera Farmiga, Peter Sarsgaard, Isabelle Fuhrman, CCH Pounder",Horror,English,USA,123,41472886
3175,3389,About Elly,2009,Asghar Farhadi,"Asghar Farhadi (screenplay), Azad Jafarian (story), Asghar Farhadi (story)","Golshifteh Farahani, Shahab Hosseini, Taraneh Alidoosti, Merila Zare'i",Drama,Persian,Iran,119,54665
3181,3396,Sherlock Holmes,2009,Guy Ritchie,"Michael Robert Johnson (screenplay), Anthony Peckham (screenplay), Simon Kinberg (screenplay), Lionel Wigram (screen story), Michael Robert Johnson (screen story), Arthur Conan Doyle (characters: Sherlock Holmes,  Dr. Watson)","Robert Downey Jr., Jude Law, Rachel McAdams, Mark Strong",Action,English,USA,128,208711166
3190,3405,Survival of the Dead,2009,George A. Romero,George A. Romero,"Alan Van Sprang, Joshua Peace, Hardee T. Lineham, Dru Viergever",Comedy,English,USA,90,1914
3192,3407,Ondine,2009,Neil Jordan,Neil Jordan,"Colin Farrell, Alicja Bachleda, Dervla Kirwan, Alison Barry",Drama,English,Ireland,111,548934
3224,3439,Ajami,2009,"Scandar Copti, Yaron Shani","Scandar Copti, Yaron Shani","Fouad Habash, Nisrin Siksik, Elias Saba, Youssef Sahwani",Crime,Arabic,Germany,124,500000
3227,3442,Crank: High Voltage,2009,"Mark Neveldine, Brian Taylor","Mark Neveldine, Brian Taylor","Jason Statham, Amy Smart, Dwight Yoakam, Efren Ramirez",Action,English,USA,96,13630226
3229,3444,The Messenger,2009,Oren Moverman,"Alessandro Camon, Oren Moverman","Ben Foster, Jena Malone, Eamonn Walker, Woody Harrelson",Drama,English,USA,113,1006655
3238,3453,Capitalism: A Love Story,2009,Michael Moore,Michael Moore,"William Black, Jimmy Carter, Elijah Cummings, Baron Hill",Documentary,English,USA,127,14342792
3249,3464,Harry Potter and the Half-Blood Prince,2009,David Yates,"Steve Kloves (screenplay), J.K. Rowling (novel)","Daniel Radcliffe, Michael Gambon, Dave Legeno, Elarica Johnson",Adventure,English,UK,153,301920409
