,Unnamed: 0,Title,Year,Director,Writer,Actors,Genre,Language,Country,Runtime,BoxOffice
2993,3204,Ted 2,2015,Seth MacFarlane,"Seth MacFarlane, Alec Sulkin, Wellesley Wild, Seth MacFarlane (based on characters created by)","Mark Wahlberg, Seth MacFarlane, Amanda Seyfried, Jessica Barth",Comedy,English,USA,115,63883740
2999,3210,Embrace of the Serpent,2015,Ciro Guerra,"Ciro Guerra, Theodor Koch-Grunberg (based on the diary by), Richard Evans Schultes (based on the diary by), Jacques Toulemonde Vidal","Nilbio Torres, Antonio Bolivar, Jan Bijvoet, Brionne Davis",Adventure,Spanish,Colombia,125,1320005
3008,3219,Ingrid Bergman: In Her Own Words,2015,Stig Bjorkman,"Stig Bjorkman, Dominika Daubenbuchel, Stina Gardell","Alicia Vikander, Ingrid Bergman, Pia Lindstrom, Roberto Rossellini",Documentary,Swedish,Sweden,114,137927
3030,3242,Scouts Guide to the Zombie Apocalypse,2015,Christopher Landon,"Carrie Lee Wilson (screenplay), Emi Mochizuki (screenplay), Christopher Landon (screenplay), Lona Williams (story), Carrie Lee Wilson (story), Emi Mochizuki (story)","Tye Sheridan, Logan Miller, Joey Morgan, Sarah Dumont",Action,English,USA,93,3931256
3057,3269,The Overnight,2015,Patrick Brice,Patrick Brice,"Adam Scott, Taylor Schilling, RJ Hermes, Kyle Field",Comedy,English,USA,79,1109808
3087,3301,Five Nights in Maine,2015,Maris Curran,Maris Curran,"David Oyelowo, Hani Furstenberg, Neal Lerner, Teyonah Parris",Drama,English,USA,82,15138
3092,3306,James White,2015,Josh Mond,Josh Mond,"Christopher Abbott, Cynthia Nixon, Kid Cudi, Makenzie Leigh",Drama,English,USA,85,101368
3102,3316,Heist,2015,Scott Mann,"Stephen C. Sepher (original screenplay by), Stephen C. Sepher (story by), Max Adams (screenplay by)","Robert De Niro, Jeffrey Dean Morgan, Dave Bautista, Kate Bosworth",Action,English,USA,93,28688
3147,3361,The Fencer,2015,Klaus Haro,Anna Heinamaa,"Mart Avandi, Ursula Ratasepp, Hendrik Toompere Sr., Liisa Koppel",Biography,Estonian,Finland,99,91220
3193,3408,Saving Mr. Wu,2015,Sheng Ding,"Sheng Ding, Sheng Ding, Alex Jia (script advisor)","Andy Lau, Ye Liu, Qianyuan Wang, Ruofu Wu",Action,Mandarin,China,105,79839
3210,3425,Rams,2015,Grimur Hakonarson,Grimur Hakonarson,"Sigurdur Sigurjonsson, Theodor Juliusson, Charlotte Boving, Jon Benonysson",Drama,Icelandic,Iceland,93,220014
3236,3451,The Visit,2015,M. Night Shyamalan,M. Night Shyamalan,"Olivia DeJonge, Ed Oxenbould, Deanna Dunagan, Peter McRobbie",Comedy,English,USA,94,56499874
