,Unnamed: 0,Title,Year,Director,Writer,Actors,Genre,Language,Country,Runtime,BoxOffice
2345,2542,Interior. Leather Bar.,2013,"James Franco, Travis Mathews",Travis Mathews,"Val Lauren, Christian Patrick, Brenden Gregory, Brad Roberge",Documentary,English,USA,60,26222
2346,2543,August: Osage County,2013,John Wells,"Tracy Letts (screenplay), Tracy Letts (play)","Meryl Streep, Julia Roberts, Chris Cooper, Ewan McGregor",Drama,English,USA,121,29202643
2351,2548,Gerontophilia,2013,Bruce La Bruce,"Bruce La Bruce (original story), Bruce La Bruce (screenplay), Daniel Allen Cox (screenplay)","Pier-Gabriel Lajoie, Walter Borden, Katie Boland, Yardly Kavanagh",Comedy,English,Canada,82,4780
2371,2568,Touchy Feely,2013,Lynn Shelton,Lynn Shelton,"Rosemarie DeWitt, Amber Wolfe Wollam, Josh Pais, Ellen Page",Drama,English,USA,89,35966
2372,2569,The Power of Few,2013,Leone Marucci,Leone Marucci,"Christopher Walken, Q'orianka Kilcher, Christian Slater, Anthony Anderson",Action,English,USA,96,16071
2379,2576,The Best Offer,2013,Giuseppe Tornatore,Giuseppe Tornatore (story and screenplay),"Geoffrey Rush, Jim Sturgess, Sylvia Hoeks, Donald Sutherland",Crime,English,Italy,131,85433
2380,2577,Temptation: Confessions of a Marriage Counselor,2013,Tyler Perry,"Tyler Perry (screenplay), Tyler Perry (stage play ""The Marriage Counselor"")","Jurnee Smollett-Bell, Lance Gross, Kim Kardashian West, Vanessa Williams",Drama,English,USA,111,51935916
2382,2579,Diana,2013,Oliver Hirschbiegel,"Stephen Jeffreys, Kate Snell (inspired by the book 'Diana Her Last Love' by)","Naomi Watts, Cas Anvar, Charles Edwards, James Puddephatt",Biography,English,UK,113,1049915
2383,2580,Teenage,2013,Matt Wolf,"Jon Savage (based on the book 'Teenage: The Creation of Youth Culture,  1875-1945'), Jon Savage, Matt Wolf","Jena Malone, Ben Whishaw, Julia Hummer, Jessie T. Usher",Documentary,English,USA,78,19507
2419,2617,Venus in Fur,2013,Roman Polanski,"David Ives (play), Roman Polanski (screenplay), David Ives (screenplay), Leopold von Sacher-Masoch (novel)","Emmanuelle Seigner, Mathieu Amalric",Drama,French,France,96,153625
2425,2623,Long Live Freedom,2013,Roberto Ando,"Roberto Ando (novel), Roberto Ando (screenplay), Angelo Pasquini (screenplay)","Toni Servillo, Valerio Mastandrea, Valeria Bruni Tedeschi, Michela Cescon",Comedy,Italian,Italy,94,33968
2427,2625,Drift,2013,"Ben Nott, Morgan O'Neill","Tim Duffy (story), Morgan O'Neill (screenplay), Morgan O'Neill (story)","Sam Worthington, Lesley-Ann Brandt, Xavier Samuel, Robyn Malcolm",Biography,English,Australia,113,444465
2440,2638,Movie 43,2013,"Elizabeth Banks, Steven Brill, Steve Carr, Rusty Cundieff, James Duffy, Griffin Dunne, Peter Farrelly, Patrik Forsberg, Will Graham, James Gunn, Brett Ratner, Jonathan van Tulleken, Bob Odenkirk","Rocky Russo, Jeremy Sosenko, Ricky Blitt, Rocky Russo (screenplay), Jeremy Sosenko (screenplay), Bill O'Malley (story), Will Graham, Jack Kukoda, Rocky Russo, Jeremy Sosenko, Matt Portenoy, Rocky Russo (screenplay), Jeremy Sosenko (screenplay), Claes Kjellstrom (story), Jonas Wittenmark (story), Tobias Carlson (story), Will Carlough, Jonathan van Tulleken, Elizabeth Shapiro, Patrik Forsberg, Olle Sarri, Jacob Fleisher, Greg Pritikin, Rocky Russo, Jeremy Sosenko, James Gunn","Dennis Quaid, Greg Kinnear, Common, Charlie Saxton",Comedy,English,USA,94,8700000
2451,2650,Grown Ups 2,2013,Dennis Dugan,"Fred Wolf, Adam Sandler, Tim Herlihy, Adam Sandler (based on characters created by), Fred Wolf (based on characters created by)","Adam Sandler, Kevin James, Chris Rock, David Spade",Comedy,English,USA,101,127400000
2456,2655,Thunder and the House of Magic,2013,"Jeremy Degruson, Ben Stassen, Mimi Maynard","Ben Stassen (story), James Flynn (screenplay), Domonic Paris (screenplay), Ben Stassen (screenplay)","Cinda Adams, George Babbit, Brianne Brozey, Kathleen Gati",Animation,English,Belgium,85,1606608
2468,2667,Horns,2013,Alexandre Aja,"Keith Bunin (screenplay), Joe Hill (based on the novel by)","Daniel Radcliffe, Max Minghella, Joe Anderson, Juno Temple",Crime,English,USA,120,511848
2470,2669,Turbo,2013,David Soren,"Darren Lemke (screenplay by), Robert Siegel (screenplay by), David Soren (screenplay by), David Soren (story by)","Ryan Reynolds, Paul Giamatti, Michael Pena, Samuel L. Jackson",Animation,English,USA,96,81100000
2473,2672,In Secret,2013,Charlie Stratton,"Emile Zola (novel), Neal Bell (stage play ""Therese Raquin""), Charlie Stratton (screenplay)","Elizabeth Olsen, Oscar Isaac, Tom Felton, Jessica Lange",Crime,English,USA,107,308227
2493,2693,Oz the Great and Powerful,2013,Sam Raimi,"Mitchell Kapner (screenplay), David Lindsay-Abaire (screenplay), Mitchell Kapner (screen story), L. Frank Baum (""Oz"" works)","James Franco, Mila Kunis, Rachel Weisz, Michelle Williams",Adventure,English,USA,130,234903076
2497,2697,Hell Baby,2013,"Robert Ben Garant, Thomas Lennon","Robert Ben Garant (screenplay), Thomas Lennon (screenplay)","Rob Corddry, Leslie Bibb, Alex Berg, Keegan-Michael Key",Comedy,English,USA,98,4980
2499,2699,Plot for Peace,2013,"Carlos Agullo, Mandy Jacobson",Stephen Smith,"Jean-Yves Ollivier, Winnie Mandela, Thabo Mbeki, Matthews Phosa",Documentary,English,South Africa,84,2554
2519,2720,The Big Wedding,2013,Justin Zackham,"Justin Zackham (screenplay), Jean-Stephane Bron (motion picture ""Mon frere se marie""), Karine Sudan (motion picture ""Mon frere se marie"")","Robert De Niro, Katherine Heigl, Diane Keaton, Amanda Seyfried",Comedy,English,USA,89,21500000
2531,2732,Dhoom 3,2013,Vijay Krishna Acharya,"Vijay Krishna Acharya (story), Aditya Chopra (story), Vijay Krishna Acharya (screenplay and dialogue)","Aamir Khan, Abhishek Bachchan, Katrina Kaif, Uday Chopra",Action,Hindi,India,172,5596653
2535,2737,The Hangover Part III,2013,Todd Phillips,"Todd Phillips, Craig Mazin, Jon Lucas (characters), Scott Moore (characters)","Bradley Cooper, Ed Helms, Zach Galifianakis, Justin Bartha",Adventure,English,USA,100,112200000
2548,2750,Now You See Me,2013,Louis Leterrier,"Ed Solomon (screenplay), Boaz Yakin (screenplay), Edward Ricourt (screenplay), Boaz Yakin (story), Edward Ricourt (story)","Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Isla Fisher",Crime,English,USA,115,117698894
2549,2751,Inside Llewyn Davis,2013,"Ethan Coen, Joel Coen","Joel Coen, Ethan Coen","Oscar Isaac, Carey Mulligan, Justin Timberlake, Ethan Phillips",Drama,English,USA,104,9666762
2553,2755,Linsanity,2013,Evan Jackson Leong,Aaron Strongoni (narration writer),"Daniel Dae Kim, Jeremy Lin, Ming Yao, Mike D'Antoni",Documentary,English,USA,89,298250
2556,2759,In a World...,2013,Lake Bell,Lake Bell,"Lake Bell, Rob Corddry, Alexandra Holden, Eva Longoria",Comedy,English,USA,93,2041184
2558,2761,Jake Squared,2013,Howard Goldberg,Howard Goldberg,"Elias Koteas, Jennifer Jason Leigh, Virginia Madsen, Kevin Railsback",Comedy,English,USA,100,1681
2559,2762,G.I. Joe: Retaliation,2013,Jon M. Chu,"Rhett Reese, Paul Wernick","Dwayne Johnson, Jonathan Pryce, Byung-Hun Lee, Elodie Yung",Action,English,USA,110,122512052
2562,2765,The Immigrant,2013,James Gray,"James Gray, Ric Menello","Marion Cotillard, Joaquin Phoenix, Jeremy Renner, Dagmara Dominczyk",Drama,English,USA,120,1300791
2563,2766,Pandora's Promise,2013,Robert Stone,Robert Stone,"Stewart Brand, Richard Rhodes, Gwyneth Cravens, Mark Lynas",Documentary,English,USA,87,69252
2567,2770,Ghanchakkar,2013,Raj Kumar Gupta,"Raj Kumar Gupta (screenplay and dialogue), Parveez Sheikh (screenplay and dialogue), Parveez Sheikh (story)","Vidya Balan, Emraan Hashmi, Rajesh Sharma, Parvin Dabas",Comedy,Hindi,India,137,203044
2568,2771,The Armstrong Lie,2013,Alex Gibney,Alex Gibney,"Reed Albergotti, Betsy Andreu, Frankie Andreu, Lance Armstrong",Documentary,English,USA,124,381673
2580,2784,InAPPropriate Comedy,2013,Vince Offer,"Ken Pringle, Ari Shaffir, Vince Offer, Adrien Brody (additional dialogue written by), Christina Pazsitzky (additional dialogue written by), John Ryan Jr. (additional dialogue written by), Dante (additional dialogue written by), George Boseman (additional dialogue written by)","Rob Schneider, Noelle Kenney, Michelle Rodriguez, Adrien Brody",Comedy,English,USA,83,156414
2588,2792,Jack the Giant Slayer,2013,Bryan Singer,"Darren Lemke (screenplay), Christopher McQuarrie (screenplay), Dan Studney (screenplay), Darren Lemke (story), David Dobkin (story)","Nicholas Hoult, Eleanor Tomlinson, Ewan McGregor, Stanley Tucci",Adventure,English,USA,114,65171860
2624,2829,Settai,2013,R. Kannan,John Mahendran,"Arya, Hansika Motwani, Anjali, Santhanam",Comedy,Tamil,India,136,84405
2641,2846,Prisoners,2013,Denis Villeneuve,Aaron Guzikowski,"Hugh Jackman, Jake Gyllenhaal, Viola Davis, Maria Bello",Crime,English,USA,153,60962878
2651,2857,Phata Poster Nikhla Hero,2013,Rajkumar Santoshi,Rajkumar Santoshi,"Shahid Kapoor, Ileana D'Cruz, Padmini Kolhapure, Mukesh Tiwari",Action,Hindi,India,146,390207
2655,2861,One Chance,2013,David Frankel,Justin Zackham,"James Corden, Alexandra Roach, Julie Walters, Colm Meaney",Biography,English,UK,103,1318022
2661,2867,The Ghosts in Our Machine,2013,Liz Marshall,Liz Marshall,"Marcel Saba, Lori Reese, Perrie Wardell, Martin Rowe",Documentary,English,Canada,93,20344
2683,2890,Palo Alto,2013,Gia Coppola,"Gia Coppola, James Franco (book)","Jack Kilmer, Nat Wolff, Emma Roberts, Olivia Crocicchia",Drama,English,USA,100,406235
2686,2893,"1,000 Times Good Night",2013,Erik Poppe,"Erik Poppe, Harald Rosenlow-Eeg, Jan Trygve Royneland, Kirsten Sheridan (additional material by)","Juliette Binoche, Nikolaj Coster-Waldau, Lauryn Canny, Adrianna Cramer Curtis",Drama,Norwegian,Norway,117,53025
2691,2898,Child's Pose,2013,Calin Peter Netzer,"Razvan Radulescu (screenplay), Calin Peter Netzer (screenplay)","Luminita Gheorghiu, Bogdan Dumitrache, Natasa Raab, Ilinca Goia",Drama,Romanian,Romania,112,94853
2723,2930,Blood Ties,2013,Guillaume Canet,"Guillaume Canet (screenplay), James Gray (screenplay), Jacques Maillot (film ""Les liens du sang""), Pierre Chosson (film ""Les liens du sang""), Eric Veniard (film ""Les liens du sang""), Bruno Papet (novel), Michel Papet (novel)","Clive Owen, Billy Crudup, Marion Cotillard, Mila Kunis",Crime,English,France,127,28785
2734,2941,The Internship,2013,Shawn Levy,"Vince Vaughn (screenplay), Jared Stern (screenplay), Vince Vaughn (story)","Vince Vaughn, Owen Wilson, Rose Byrne, Aasif Mandvi",Comedy,English,USA,119,44400000
2737,2944,Crystal Fairy & the Magical Cactus,2013,Sebastian Silva,Sebastian Silva,"Michael Cera, Gaby Hoffmann, Juan Andres Silva, Agustin Silva",Adventure,English,Chile,98,190704
2743,2950,R.I.P.D.,2013,Robert Schwentke,"Phil Hay (screenplay by), Matt Manfredi (screenplay by), David Dobkin (story by), Phil Hay (story by), Matt Manfredi (story by), Peter M. Lenkov (comic book created by), Lucas Marangon (comic book)","Jeff Bridges, Ryan Reynolds, Kevin Bacon, Mary-Louise Parker",Action,English,USA,96,33500000
2768,2976,Elysium,2013,Neill Blomkamp,Neill Blomkamp,"Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga",Action,English,USA,109,90800000
2782,2992,Closed Circuit,2013,John Crowley,Steven Knight (screenplay),"Kate Lock, Katherine Press, Patrick Warner, Ricky Nixon",Crime,English,UK,96,9655979
2783,2993,A Haunted House,2013,Michael Tiddes,"Marlon Wayans, Rick Alvarez","Marlon Wayans, Marlene Forte, Essence Atkins, David Koechner",Comedy,English,USA,86,32536865
2788,2998,Young & Beautiful,2013,Francois Ozon,Francois Ozon,"Marine Vacth, Geraldine Pailhas, Frederic Pierrot, Fantin Ravat",Drama,French,France,95,22408
2790,3000,Besharam,2013,Abhinav Kashyap,"Rajeev Barnwal, Abhinav Kashyap","Ranbir Kapoor, Pallavi Sharda, Rishi Kapoor, Neetu Singh",Action,Hindi,India,143,388915
2799,3009,Tracks,2013,John Curran,"Marion Nelson (screenplay), Robyn Davidson (book)","Lily Pearl, Mia Wasikowska, Philip Dodd, Fiona Press",Adventure,English,Australia,112,1321462
2802,3012,Jatt & Juliet 2,2013,Anurag Singh,"Dheeraj Rattan, Amberdeep Singh","Diljit Dosanjh, Neeru Bajwa, Jaswinder Bhalla, Vijay Tandon",Comedy,Punjabi,Canada,140,244139
2805,3015,Delivery Man,2013,Ken Scott,"Ken Scott (written for the screen by), Ken Scott (original screenplay ""Starbuck""), Martin Petit (original screenplay ""Starbuck"")","Vince Vaughn, Chris Pratt, Cobie Smulders, Andrzej Blumenfeld",Comedy,English,USA,105,30659817
2829,3039,Oblivion,2013,Joseph Kosinski,"Karl Gajdusek (screenplay), Michael Arndt (screenplay), Joseph Kosinski (graphic novel original story)","Tom Cruise, Morgan Freeman, Olga Kurylenko, Andrea Riseborough",Action,English,USA,124,89021735
2831,3041,Hansel & Gretel: Witch Hunters,2013,Tommy Wirkola,Tommy Wirkola,"Jeremy Renner, Gemma Arterton, Famke Janssen, Pihla Viitala",Action,English,Germany,88,55000000
2833,3043,Paradise: Hope,2013,Ulrich Seidl,"Ulrich Seidl (screenplay), Veronika Franz (screenplay)","Melanie Lenz, Verena Lehbauer, Joseph Lorenz, Michael Thomas",Drama,German,Austria,92,4184
2834,3044,47 Ronin,2013,Carl Rinsch,"Chris Morgan (screenplay), Hossein Amini (screenplay), Chris Morgan (screen story by), Walter Hamada (screen story by)","Keanu Reeves, Hiroyuki Sanada, Ko Shibasaki, Tadanobu Asano",Action,English,USA,128,20518224
2836,3046,The English Teacher,2013,Craig Zisk,"Dan Chariton, Stacy Chariton","Julianne Moore, Michael Angarano, Greg Kinnear, Lily Collins",Comedy,English,USA,93,60166
2859,3069,Behind the Candelabra,2013,Steven Soderbergh,"Richard LaGravenese (screenplay), Scott Thorson (book), Alex Thorleifson (book)","Matt Damon, Scott Bakula, Eric Zuckerman, Eddie Jemison",Biography,English,USA,118,1631647
2868,3078,Demi-soeur,2013,Josiane Balasko,"Josiane Balasko (adaptation), Franck Lee Joseph (screenplay)","Josiane Balasko, Michel Blanc, Brigitte Rouan, Francoise Lepine",Comedy,French,France,90,634
2873,3083,Max Rose,2013,Daniel Noah,"Daniel Noah (screenplay), Daniel Noah","Kerry Bishe, Dean Stockwell, Illeana Douglas, Kevin Pollak",Drama,English,USA,83,56365
2906,3116,Dead Man Down,2013,Niels Arden Oplev,J.H. Wyman,"Colin Farrell, Noomi Rapace, Terrence Howard, Dominic Cooper",Action,English,USA,118,10880926
2911,3121,Sunshine on Leith,2013,Dexter Fletcher,"Stephen Greenhorn, Stephen Greenhorn (stage play)","Paul Brannigan, George MacKay, Kevin Guthrie, Jane Horrocks",Comedy,English,UK,100,157892
2918,3128,Is the Man Who Is Tall Happy?,2013,Michel Gondry,Michel Gondry,"Michel Gondry, Noam Chomsky",Documentary,English,France,88,137042
2928,3138,The Pardon,2013,Tom Anton,"Tom Anton, Sandi Russell","Jaime King, John Hawkes, Jason Lewis, T.J. Thyne",Crime,English,USA,120,2911
2943,3154,The Mafia Kills Only in Summer,2013,Pif,"Michele Astori, Pif, Marco Martani","Cristiana Capotondi, Pif, Alex Bisconti, Ginevra Antona",Comedy,Italian,Italy,90,37134
2945,3156,The Bling Ring,2013,Sofia Coppola,"Sofia Coppola, Nancy Jo Sales (based on the Vanity Fair article ""The Suspect Wore Louboutins"" by)","Katie Chang, Israel Broussard, Emma Watson, Claire Julien",Biography,English,USA,90,5500000
2950,3161,Third Person,2013,Paul Haggis,Paul Haggis (screenplay),"Liam Neeson, Maria Bello, Mila Kunis, Kim Basinger",Drama,English,Belgium,137,643843
2957,3168,Metallica Through the Never,2013,Nimrod Antal,"Nimrod Antal (screenplay by), James Hetfield (screenplay by), Lars Ulrich (screenplay by), Kirk Hammett (screenplay by), Robert Trujillo (screenplay by)","Dane DeHaan, James Hetfield, Lars Ulrich, Kirk Hammett",Music,English,USA,93,2608716
2960,3171,Texas Chainsaw 3D,2013,John Luessenhop,"Adam Marcus (screenplay), Debra Sullivan (screenplay), Kirsten Elms (screenplay), Stephen Susco (story), Adam Marcus (story), Debra Sullivan (story), Kim Henkel (characters), Tobe Hooper (characters)","Alexandra Daddario, Dan Yeager, Trey Songz, Scott Eastwood",Horror,English,USA,92,34334256
2965,3176,The Invisible Woman,2013,Ralph Fiennes,"Abi Morgan, Claire Tomalin (book)","Felicity Jones, John Kavanagh, Tom Attwood, Susanna Hislop",Biography,English,UK,111,1200000
2974,3185,Only God Forgives,2013,Nicolas Winding Refn,Nicolas Winding Refn,"Ryan Gosling, Kristin Scott Thomas, Vithaya Pansringarm, Gordon Brown",Crime,English,Denmark,90,700000
3002,3213,A Perfect Man,2013,Kees Van Oostrum,"Larry Brand, Peter Elkoff","Jeanne Tripplehorn, Liev Schreiber, Joelle Carter, Louise Fletcher",Drama,English,USA,95,388
3004,3215,Justin Bieber's Believe,2013,Jon M. Chu,Sarah Landman,"Justin Bieber, Scooter Braun, Ryan Good, Usher Raymond",Documentary,English,USA,92,2610574
3016,3228,Girl Rising,2013,Richard Robbins,"Marie Arana, Doreen Baingana, Edwidge Dantical, Mona Eltahawy, Aminatta Forna, Zarghuna Kargar, Maaza Mengiste, Sooni Taraporevala, Manjushree Thapa, Loung Ung","Amina, Azmera, Arindol Bagchi, Rekha Banerjee",Documentary,English,USA,101,849484
3040,3252,Sur le chemin de l'ecole,2013,Pascal Plisson,"Marie-Claire Javoy, Pascal Plisson","Jackson Saikong, Salome Saikong, Samuel J. Esther, Gabriel J. Esther",Documentary,French,France,77,7307
3043,3255,RED 2,2013,Dean Parisot,"Jon Hoeber, Erich Hoeber, Warren Ellis (characters), Cully Hamner (characters)","Bruce Willis, John Malkovich, Mary-Louise Parker, Helen Mirren",Action,English,USA,116,53215979
3044,3256,Stoker,2013,Chan-wook Park,Wentworth Miller,"Mia Wasikowska, Nicole Kidman, David Alford, Matthew Goode",Drama,English,UK,99,1700000
3045,3257,A Master Builder,2013,Jonathan Demme,"Henrik Ibsen (play), Wallace Shawn","Wallace Shawn, Julie Hagerty, Joanna Howard, Lisa Joyce",Drama,English,USA,130,46874
3062,3275,Gangster Squad,2013,Ruben Fleischer,"Will Beall, Paul Lieberman (book)","Sean Penn, Holt McCallany, Wade Williams, James Landry Hebert",Action,English,USA,113,45996718
3074,3287,Yamla Pagla Deewana 2,2013,Sangeeth Sivan,"Jasvinder Bath (screenplay and dialogue), Lynda Deol (story)","Dharmendra, Sunny Deol, Bobby Deol, Neha Sharma",Action,Hindi,India,154,84004
3083,3297,Cutie and the Boxer,2013,Zachary Heinzerling,Zachary Heinzerling,"Noriko Shinohara, Ushio Shinohara, Alex Shinohara, Ethan Cohen",Documentary,English,USA,82,199274
3096,3310,Grand Fun,2013,Indra Kumar,"Tushar Hiranandani (story and screenplay), Milap Zaveri (dialogue), Milap Zaveri (story and screenplay)","Vivek Oberoi, Riteish Deshmukh, Aftab Shivdasani, Karishma Tanna",Comedy,Hindi,India,137,404789
3098,3312,Beautiful Creatures,2013,Richard LaGravenese,"Richard LaGravenese (screenplay), Kami Garcia (based on the novel ""Beautiful Creatures"" by), Margaret Stohl (based on the novel ""Beautiful Creatures"" by)","Alden Ehrenreich, Alice Englert, Jeremy Irons, Viola Davis",Drama,English,USA,124,19445217
3112,3326,Runner Runner,2013,Brad Furman,"Brian Koppelman, David Levien","Justin Timberlake, Ben Affleck, Gemma Arterton, Anthony Mackie",Crime,English,USA,88,19316646
3124,3338,The Pretty One,2013,Jenee LaMarque,Jenee LaMarque,"Zoe Kazan, Jake Johnson, Frankie Shaw, Ron Livingston",Comedy,English,USA,90,11186
3133,3347,Fire in the Blood,2013,Dylan Mohan Gray,Dylan Mohan Gray,"Zackie Achmat, Peter Mugyenyi, Bill Clinton, William Hurt",Documentary,English,India,87,28948
3138,3352,Pawn,2013,David A. Armstrong,Jay Anthony White,"Jonathan Bennett, Ray Liotta, Sean Faris, Stephen Lang",Action,English,USA,88,2137
3146,3360,The Devil's Violinist,2013,Bernard Rose,Bernard Rose,"David Garrett, Jared Harris, Joely Richardson, Christian McKay",Biography,English,Germany,122,8013
3148,3362,Scatter My Ashes at Bergdorf's,2013,Matthew Miele,Matthew Miele,"Cher, William Fichtner, Candice Bergen, Barbra Streisand",Documentary,English,USA,93,516719
3153,3367,The Attacks of 26/11,2013,Ram Gopal Varma,"Prashant Pandey (dialogue), Rommel Rodrigues (story and screenplay)","Nana Patekar, Atul Kulkarni, Ganesh Yadav, Ferzad Jehani",Action,Hindi,India,116,248346
3157,3371,Nothing Left to Fear,2013,Anthony Leonardi III,Jonathan W.C. Mills,"Anne Heche, James Tupper, Ethan Peck, Rebekah Brandes",Horror,English,USA,100,7886
3177,3391,ABCD (Any Body Can Dance),2013,Remo D'Souza,"Amit Aryan (dialogue), Remo D'Souza (story), Tushar Hiranandani (screenplay), Mayur Puri (additional dialogue), Bhanu Pratap Singh (associate writer)","Prabhu Deva, Ganesh Acharya, Kay Kay Menon, Lauren Gottlieb",Drama,Hindi,India,160,221908
3182,3397,Gravity,2013,Alfonso Cuaron,"Alfonso Cuaron, Jonas Cuaron","Sandra Bullock, George Clooney, Ed Harris, Orto Ignatiussen",Drama,English,UK,91,274084951
3198,3413,12 Years a Slave,2013,Steve McQueen,"John Ridley (screenplay by), Solomon Northup (based on ""Twelve Years a Slave"" by)","Chiwetel Ejiofor, Dwight Henry, Dickie Gravois, Bryan Batt",Biography,English,USA,134,50628650
3201,3416,Frozen,2013,"Chris Buck, Jennifer Lee","Jennifer Lee (screenplay by), Hans Christian Andersen (story inspired by ""The Snow Queen"" by), Chris Buck (story by), Jennifer Lee (story by), Shane Morris (story by)","Kristen Bell, Idina Menzel, Jonathan Groff, Josh Gad",Animation,English,USA,102,400736600
3215,3430,Dealin' with Idiots,2013,Jeff Garlin,"Jeff Garlin, Peter Murrieta","Jeff Garlin, Max Wright, Mindy Rickles, Dave Sheridan",Comedy,English,USA,88,15308
3233,3448,The Face of Love,2013,Arie Posin,"Matthew McDuffie, Arie Posin","Annette Bening, Ed Harris, Robin Williams, Jess Weixler",Drama,English,USA,92,188627
3237,3452,Kick-Ass 2,2013,Jeff Wadlow,"Jeff Wadlow (screenplay), Mark Millar (comic book), John Romita Jr. (comic book)","Aaron Taylor-Johnson, Chloe Grace Moretz, Morris Chestnut, Claudia Lee",Action,English,USA,103,28800000
