,Actors,BoxOffice,Country,Director,Genre,Label,Language,Runtime,Title,Unnamed: 0,Writer,Year
878,"Larry David, Adam Brooks, Lyle Kanouse, Michael McKean",5300000.0,USA,Woody Allen,Comedy,0,English,93.0,Whatever Works,968.0,Woody Allen,2009.0
879,"Nathalia Acevedo, Rut Reygadas, Adolfo Jimenez Castro, Mitsy Ferrand",18544.0,Mexico,Carlos Reygadas,Drama,0,Spanish,115.0,Light After Darkness,969.0,Carlos Reygadas (screenplay),2012.0
880,"Ajay Devgn, Tamannaah Bhatia, Paresh Rawal, Mahesh Manjrekar",270880.0,India,Sajid Khan,Action,0,Hindi,150.0,Himmatwala,971.0,"K. Raghavendra Rao (original story), Sajid Khan (story), Sajid Khan (screenplay and dialogue), Farhad Samji (screenplay and dialogue), Sajid (screenplay and dialogue)",2013.0
881,"Anders Danielsen Lie, Malin Crepin, Aksel Thanke, Hans Olav Brenner",62068.0,Norway,Joachim Trier,Drama,0,Norwegian,95.0,"Oslo, August 31st",972.0,"Pierre Drieu La Rochelle (novel), Joachim Trier, Eskil Vogt",2011.0
882,"Akshay Kumar, Asin, Himesh Reshammiya, Mithun Chakraborty",352684.0,India,Ashish R. Mohan,Action,0,Hindi,141.0,Khiladi 786,973.0,"Kushal Ved Bakshi (screenplay), Bunty Rathore (dialogue), Himesh Reshammiya (story)",2012.0
883,"Paul Rudd, Nick Sullivan, Francesca Papalia, Bob Stephenson",24600000.0,USA,Jesse Peretz,Comedy,1,English,90.0,Our Idiot Brother,974.0,"Jesse Peretz (story), Evgenia Peretz (story), David Schisgall (story), Evgenia Peretz (screenplay), David Schisgall (screenplay)",2011.0
884,"Bingbing Fan, Daniel Wu, John Woo, Yun-Fat Chow",151305.0,China,"Sanping Han(co-director), Jianxin Huang(co-director)",Drama,0,Mandarin,124.0,Beginning of the Great Revival,975.0,"Zhe Dong, Jung Li Guong, Jianxin Huang",2011.0
885,"Nicole Beharie, Tim Blake Nelson, Will Patton, Michael O'Keefe",465786.0,USA,Tim Disney,Drama,0,English,103.0,American Violet,976.0,Bill Haney,2008.0
886,"Carey Mulligan, Olivia Williams, Alfred Molina, Cara Seymour",12512069.0,UK,Lone Scherfig,Drama,1,English,100.0,An Education,978.0,"Lynn Barber (memoir), Nick Hornby (screenplay)",2009.0
887,"John Cena, Aidan Gillen, Ashley Scott, Steve Harris",12200000.0,USA,Renny Harlin,Action,1,English,108.0,12 Rounds,979.0,Daniel Kunka,2009.0
888,"Shia LaBeouf, Michelle Monaghan, Rosario Dawson, Michael Chiklis",101111837.0,USA,D.J. Caruso,Action,1,English,118.0,Eagle Eye,980.0,"John Glenn (screenplay), Travis Wright (screenplay), Hillary Seitz (screenplay), Dan McDermott (screenplay), Dan McDermott (story)",2008.0
889,"Jennifer Hudson, Terrence Howard, Elias Koteas, Wendy Crewson",61847.0,South Africa,Darrell Roodt,Biography,0,English,104.0,Winnie Mandela,981.0,"Anne Marie du Preez Bezdrob (inspired by and based upon the book ""Winnie Mandela: A Life""), Andre Pieterse (screenplay), Darrell Roodt (screenplay), Paul Ian Johnson (original treatment)",2011.0
890,"John 'FuzzFace' McMahon, Alex Gibney, Julian Assange, Robert Manne",158932.0,USA,Alex Gibney,Documentary,0,English,130.0,We Steal Secrets: The Story of WikiLeaks,982.0,Alex Gibney,2013.0
891,"Hiam Abbass, Rona Lipaz-Michael, Ali Suliman, Doron Tavory",467072.0,Israel,Eran Riklis,Drama,0,Arabic,106.0,Lemon Tree,983.0,"Suha Arraf (screenplay), Eran Riklis (screenplay)",2008.0
892,"Vincent Gallo, Alden Ehrenreich, Maribel Verdu, Silvia Perez",273753.0,USA,Francis Ford Coppola,Drama,0,English,127.0,Tetro,984.0,"Mauricio Kartun (verse ""Fausta""), Francis Ford Coppola",2009.0
893,"Vinny Appice, Joe Barresi, Brian Bell, Frank Black",419361.0,USA,Dave Grohl,Documentary,0,English,107.0,Sound City,985.0,Mark Monroe,2013.0
894,"Ajay Devgn, Kajol, Sumeet Raghvan, Divya Dutta",1028191.0,India,Ajay Devgn,Drama,0,Hindi,156.0,U Me Aur Hum,987.0,"Robin Bhatt (screenplay), Ajay Devgn (story), Ashwani Dhir (dialogue), Sutanu Gupta (screenplay), Akarsh Khurana (screenplay)",2008.0
895,"Dwayne Johnson, Mauricio Lopez, Jim Gaines, Tom Berenger",23225911.0,USA,George Tillman Jr.,Action,1,English,98.0,Faster,988.0,"Tony Gayton, Joe Gayton",2010.0
896,"Akshay Kumar, Katrina Kaif, Akshaye Khanna, Rajiv Laxman",1076266.0,India,Farah Khan,Comedy,0,Hindi,135.0,Tees Maar Khan,989.0,"Vishal Dadlani (lyrics), Vishal Dadlani, Anvita Dutt Guptan (lyrics), Ashmith Kunder (screenplay), Shirish Kunder (dialogue), Shirish Kunder (screenplay), Shirish Kunder (story)",2010.0
897,"Shane West, Edward Burns, Ving Rhames, Jonathan Pryce",500154.0,USA,Greg Marcks,Action,0,English,105.0,Echelon Conspiracy,990.0,"Michael Nitsberg (screenplay), Kevin Alyn Elders (screenplay), Michael Nitsberg (story)",2009.0
898,"Alexander Siddig, Joshua Jackson, Marisa Tomei, Oded Fehr",4063.0,Canada,Ruba Nadda,Action,0,English,93.0,Inescapable,991.0,Ruba Nadda,2012.0
899,"Stephen Spinella, Jack Plotnick, Wings Hauser, Roxane Mesquida",100000.0,France,Quentin Dupieux,Comedy,0,English,82.0,Rubber,992.0,Quentin Dupieux,2010.0
900,"Brit Marling, Alexander Skarsgard, Ellen Page, Toby Kebbell",1600000.0,UK,Zal Batmanglij,Adventure,0,English,116.0,The East,993.0,"Zal Batmanglij, Brit Marling",2013.0
901,"Zana Marjanovic, Goran Kostic, Rade Serbedzija, Vanessa Glodjo",301305.0,USA,Angelina Jolie,Drama,0,Bosnian,127.0,In the Land of Blood and Honey,994.0,Angelina Jolie,2011.0
902,"Peter Capaldi, David Thewlis, Anatole Taubman, Alexander Beyer",3254172.0,USA,Bill Condon,Biography,0,English,128.0,The Fifth Estate,995.0,"Daniel Domscheit-Berg (book), David Leigh (book), Luke Harding (book), Josh Singer (screenplay by)",2013.0
903,"Aksel Hennie, Wes Bentley, Stephen Lang, Stephanie Sigman",4233.0,Norway,Erik Skjoldbjaerg,Thriller,0,Norwegian,111.0,Pioneer,996.0,"Nikolaj Frobenius, Hans Gunnarsson, Cathinka Nicolaysen, Erik Skjoldbjaerg, Kathrine Valen Zeiner",2013.0
904,"Laurence R. Harvey, Ashlynn Yennie, Maddi Black, Kandace Caine",122890.0,USA,Tom Six,Drama,0,English,91.0,The Human Centipede II (Full Sequence),997.0,Tom Six,2011.0
905,"Jodie Whittaker, John Boyega, Alex Esmail, Leeon Jones",800000.0,UK,Joe Cornish,Action,0,English,88.0,Attack the Block,998.0,Joe Cornish,2011.0
906,"Julian Barratt, Peter Ferdinando, Richard Glover, Ryan Pope",30716.0,UK,Ben Wheatley,Drama,0,English,90.0,A Field in England,999.0,Amy Jump,2013.0
907,"Andrew Dickler, Ben York Jones, Marguerite Moreau, Nicole Vicius",18117.0,USA,Drake Doremus,Comedy,0,English,81.0,Douchebag,1001.0,"Andrew Dickler, Drake Doremus, Jonathan Schwartz, Lindsay Stidham",2010.0
908,"Leighton Meester, Minka Kelly, Cam Gigandet, Aly Michalka",37300107.0,USA,Christian E. Christiansen,Drama,1,English,91.0,The Roommate,1002.0,Sonny Mallhi,2011.0
909,"Chris Evans, Kang-ho Song, Ed Harris, John Hurt",2786828.0,South Korea,Joon-ho Bong,Action,0,English,126.0,Snowpiercer,1003.0,"Joon-ho Bong (screenplay), Kelly Masterson (screenplay), Joon-ho Bong (screen story), Jacques Lob (based on Le Transperceneige by), Benjamin Legrand (based on Le Transperceneige by), Jean-Marc Rochette (based on Le Transperceneige by)",2013.0
910,"Ben Van den Heuvel, Eva van der Gucht, Thomas Coumans, Katelijne Damen",16710.0,Belgium,Bavo Defurne,Drama,0,Dutch,94.0,North Sea Texas,1004.0,"Andre Sollie (novel), Bavo Defurne, Yves Verbraeken",2011.0
911,"Miranda Richardson, Hannelore Elsner, Georgina Verbaan",391942.0,UK,Nick Stringer,Documentary,0,English,81.0,Turtle: The Incredible Journey,1005.0,Melanie Finn,2009.0
912,"Jet Li, Shengyi Huang, Raymond Lam, Charlene Choi",10575.0,China,Siu-Tung Ching,Action,0,Mandarin,100.0,The Sorcerer and the White Snake,1006.0,Tan Cheung,2011.0
913,"Sylvester Stallone, Jason Statham, Jet Li, Dolph Lundgren",85017401.0,USA,Simon West,Action,1,English,103.0,The Expendables 2,1007.0,"Richard Wenk (screenplay), Sylvester Stallone (screenplay), Ken Kaufman (story), David Agosto (story), Richard Wenk (story), Dave Callaham (characters)",2012.0
914,"Patton Oswalt, Kevin Corrigan, Michael Rapaport, Marcia Jean Kurtz",105339.0,USA,Robert Siegel,Comedy,0,English,88.0,Big Fan,1010.0,Robert Siegel,2009.0
915,"Brandon Routh, Anita Briem, Sam Huntington, Taye Diggs",856849.0,USA,Kevin Munroe,Action,0,English,107.0,Dylan Dog: Dead of Night,1011.0,"Thomas Dean Donnelly, Joshua Oppenheimer, Tiziano Sclavi (comic book series ""Dylan Dog"")",2010.0
916,"Mathieu Amalric, Edouard Baer, Maria de Medeiros, Golshifteh Farahani",253705.0,France,"Vincent Paronnaud, Marjane Satrapi",Comedy,0,French,93.0,Chicken with Plums,1012.0,"Marjane Satrapi, Vincent Paronnaud, Marjane Satrapi (comic book)",2011.0
917,"Kang-ho Song, Hee-jin Choi, Dong-soo Seo, Hwa-ryong Lee",296441.0,South Korea,Chan-wook Park,Drama,0,Korean,135.0,Thirst,1013.0,"Emile Zola (inspired by ""Therese Raquin""), Chan-wook Park (screenplay by), Seo-kyeong Jeong (screenplay by)",2009.0
918,"Adewale Akinnuoye-Agbaje, Christopher Eccleston, Gregory Fitoussi, Joseph Gordon-Levitt",150167630.0,USA,Stephen Sommers,Action,1,English,118.0,G.I. Joe: The Rise of Cobra,1014.0,"Stuart Beattie (screenplay), David Elliot (screenplay), Paul Lovett (screenplay), Michael B. Gordon (story), Stuart Beattie (story), Stephen Sommers (story)",2009.0
919,"Moises Arias, Bridgit Mendler, David Henrie, Will Arnett",19192510.0,Japan,Hiromasa Yonebayashi,Animation,1,Japanese,94.0,Arrietty,1015.0,"Mary Norton (novel), Hayao Miyazaki (screenplay), Keiko Niwa (screenplay)",2010.0
920,"Greg Kinnear, Jennifer Connelly, Lily Collins, Nat Wolff",100000.0,USA,Josh Boone,Comedy,0,English,97.0,Stuck in Love,1016.0,Josh Boone,2012.0
921,"Mustafa Kamel, Hussein Sami, Remy Girard, Melissa Desormeaux-Poulin",6857096.0,Canada,Denis Villeneuve,Drama,0,French,131.0,Incendies,1017.0,"Denis Villeneuve (scenario), Wajdi Mouawad (play), Valerie Beaugrand-Champagne (collaboration), Denis Villeneuve (dialogue)",2010.0
922,"Sebastian Arcelus, Bill English, Rhett Henckel, Michael Izquierdo",1693.0,USA,Craig DiFolco,Drama,0,English,90.0,The Last Day of August,1018.0,"Craig DiFolco, Sara Rempe",2012.0
923,"Brendan Cowell, Peter Dinklage, Yvonne Strahovski, Peter Helliar",874533.0,Australia,Daina Reid,Comedy,0,English,107.0,I Love You Too,1019.0,Peter Helliar,2010.0
924,"Rishi Kapoor, Dimple Kapadia, Akshay Kumar, Anushka Sharma Kohli",644010.0,India,Nikkhil Advani,Drama,0,Hindi,140.0,Patiala House,1020.0,"Nikkhil Advani (story & screenplay), Earl D'Souza (lyrics), Anvita Dutt Guptan (dialogues), Harshdeep Kaur (lyrics)",2011.0
925,"Ernest Borgnine, Barry Corbin, Carla Ortiz, Arturo del Puerto",9890.0,USA,Elia Petridis,Comedy,0,English,99.0,The Man Who Shook the Hand of Vicente Fernandez,1021.0,Elia Petridis,2012.0
926,"Joshua Alscher, Tim Bellow, Tony Bentley, Tammy Blanchard",8134217.0,USA,Darnell Martin,Biography,1,English,109.0,Cadillac Records,1022.0,Darnell Martin,2008.0
927,"Kodi Smit-McPhee, Chloe Grace Moretz, Richard Jenkins, Cara Buono",12134420.0,UK,Matt Reeves,Drama,1,English,116.0,Let Me In,1023.0,"Matt Reeves (screenplay), John Ajvide Lindqvist (screenplay ""Lat den ratte komma in""), John Ajvide Lindqvist (novel)",2010.0
928,"Marques Houston, Mekia Cox, Lynn Whitfield, Tristen M. Carter",169000.0,USA,Chris Stokes,Drama,0,English,106.0,Battlefield America,1024.0,"Marques Houston (screenplay), Chris Stokes (screenplay)",2012.0
929,"Jason Statham, Jennifer Lopez, Michael Chiklis, Wendell Pierce",17609982.0,USA,Taylor Hackford,Action,1,English,118.0,Parker,1025.0,"John J. McLaughlin (screenplay), Donald E. Westlake (novel)",2013.0
930,"Michael Douglas, Susan Sarandon, Danny DeVito, Mary-Louise Parker",4360548.0,USA,"Brian Koppelman, David Levien",Comedy,0,English,90.0,Solitary Man,1026.0,Brian Koppelman,2009.0
931,"Daniel Auteuil, Kad Merad, Sabine Azema, Jean-Pierre Darroussin",385406.0,France,Daniel Auteuil,Drama,0,French,107.0,The Well-Digger's Daughter,1028.0,"Marcel Pagnol (early screenplay), Daniel Auteuil (adaptation)",2011.0
932,"Alicia Silverstone, Krysten Ritter, Larry Wilmore, Bettina Bresnan",2741.0,USA,Amy Heckerling,Comedy,0,English,92.0,Vamps,1029.0,Amy Heckerling,2012.0
933,"Steven Strait, Camilla Belle, Cliff Curtis, Joel Virgel",94700000.0,USA,Roland Emmerich,Action,1,English,109.0,"10,000 BC",1030.0,"Roland Emmerich, Harald Kloser",2008.0
934,"Farhan Akhtar, Sonam Kapoor, Pavan Malhotra, Art Malik",1626289.0,India,Rakeysh Omprakash Mehra,Biography,0,Hindi,186.0,Bhaag Milkha Bhaag,1031.0,Prasoon Joshi,2013.0
935,"Robert Olsen, Isabelle McNally, Christine Donlon, Arturo Castro",2621.0,USA,Eric Chaney,Drama,0,English,72.0,Indigo Children,1032.0,Eric Chaney,2012.0
936,"Megan Fox, Amanda Seyfried, Johnny Simmons, Adam Brody",16031583.0,USA,Karyn Kusama,Comedy,1,English,102.0,Jennifer's Body,1033.0,Diablo Cody,2009.0
937,"Anne Hathaway, Jim Sturgess, Tom Mison, Jodie Whittaker",13766014.0,USA,Lone Scherfig,Drama,1,English,107.0,One Day,1034.0,"David Nicholls (screenplay), David Nicholls (book)",2011.0
938,"Johnny Knoxville, Bam Margera, Ryan Dunn, Steve-O",117222007.0,USA,Jeff Tremaine,Documentary,1,English,94.0,Jackass 3D,1035.0,"Jeff Tremaine (concepts by), Johnny Knoxville (concepts by), Bam Margera (concepts by), Steve-O (concepts by), Chris Pontius (concepts by), Ryan Dunn (concepts by), Jason 'Wee Man' Acuna (concepts by), Preston Lacy (concepts by), Ehren McGhehey (concepts by), Dave England (concepts by), Spike Jonze (concepts by), Loomis Fall (concepts by), Barry Owen Smoler (concepts by), The Dudesons (concepts by), Dave Carnie (concepts by), Mike Kassak (concepts by), Madison Clapp (concepts by), Knate Lee (concepts by), Derek Freda (concepts by), Trip Taylor (concepts by), Sean Cliver (concepts by), Dimitry Elyashkevich (concepts by), J.P. Blackmon (concepts by), Rick Kosick (concepts by), Harrison Stone",2010.0
939,"Michel Bouquet, Christa Theret, Vincent Rottiers, Thomas Doret",1459649.0,France,Gilles Bourdos,Biography,0,French,111.0,Renoir,1036.0,"Jacques Renoir (based on work ''Le tableau amoureux' by), Gilles Bourdos (screenplay), Jerome Tonnerre (screenplay), Michel Spinosa (screenplay collaboration)",2012.0
940,"Liam Neeson, Diane Kruger, January Jones, Aidan Quinn",63677735.0,UK,Jaume Collet-Serra,Action,1,English,113.0,Unknown,1037.0,"Oliver Butcher (screenplay), Stephen Cornwell (screenplay), Didier Van Cauwelaert (novel)",2011.0
941,Mads Brugger,27503.0,Denmark,Mads Brugger,Documentary,0,Danish,93.0,The Ambassador,1039.0,"Mads Brugger (original idea), Mads Brugger, Maja Jul Larsen",2011.0
942,"Dan Aykroyd, Justin Timberlake, Anna Faris, Tom Cavanagh",100169068.0,USA,Eric Brevig,Animation,1,English,80.0,Yogi Bear,1040.0,"J.R. Ventimilia, Joshua Sternin, Brad Copeland, Joseph Barbera (characters), William Hanna (characters)",2010.0
943,"Alexa PenaVega, Paul Sorvino, Anthony Head, Sarah Brightman",100000.0,USA,Darren Lynn Bousman,Horror,0,English,98.0,Repo! The Genetic Opera,1041.0,"Darren Smith (screenplay), Terrance Zdunich (screenplay), Darren Smith (play), Terrance Zdunich (play)",2008.0
944,"Aubrey Plaza, Lauren Carlos, Basil Harris, Mary Lynn Rajskub",4007792.0,USA,Colin Trevorrow,Comedy,0,English,86.0,Safety Not Guaranteed,1042.0,Derek Connolly,2012.0
945,"Ben Affleck, Tommy Lee Jones, Chris Cooper, Suzanne Rico",4439063.0,USA,John Wells,Drama,0,English,104.0,The Company Men,1043.0,John Wells,2010.0
946,"Deitrick Haddon, Lesley-Ann Brandt, Harry Lennix, Robert Ri'chard",54008.0,USA,Jeffrey W. Byrd,Drama,0,English,87.0,A Beautiful Soul,1044.0,Lamont Magee (additional material),2012.0
947,"James Corden, Keira Knightley, Mark Ruffalo, Hailee Steinfeld",12078174.0,USA,John Carney,Comedy,1,English,104.0,Begin Again,1045.0,John Carney,2013.0
948,"Khomotso Manyaka, Keaobaka Makanyane, Harriet Lenabe, Lerato Mvelase",134078.0,South Africa,Oliver Schmitz,Drama,0,Southern Sotho,100.0,"Life, Above All",1046.0,"Dennis Foon (screenplay), Oliver Schmitz, Allan Stratton (novel)",2010.0
949,"Amy Ziering, Kirby Dick, Kori Cioca, Jessica Hinves",66167.0,USA,Kirby Dick,Documentary,0,English,93.0,The Invisible War,1048.0,"Kirby Dick, Amy Ziering (additional writer), Douglas Blush (additional writer)",2012.0
950,"Will Ferrell, Woody Harrelson, Andre Benjamin, Maura Tierney",33370443.0,USA,Kent Alterman,Comedy,1,English,91.0,Semi-Pro,1049.0,Scot Armstrong,2008.0
951,"Chris Brown, Hayden Christensen, Matt Dillon, Michael Ealy",57744720.0,USA,John Luessenhop,Action,1,English,107.0,Takers,1051.0,"Peter Allen, Gabriel Casseus, John Luessenhop, Avery Duff",2010.0
952,"Lou Taylor Pucci, Chris Pine, Piper Perabo, Emily VanCamp",90820.0,USA,"David Pastor, Alex Pastor",Drama,0,English,84.0,Carriers,1052.0,"Alex Pastor, David Pastor",2009.0
953,"Gianni Di Gregorio, Valeria De Franciscis, Alfonso Santagata, Elisabetta Piccolomini",200146.0,Italy,Gianni Di Gregorio,Comedy,0,Italian,90.0,The Salt of Life,1053.0,"Valerio Attanasio, Gianni Di Gregorio",2011.0
954,"Aamir Khan, Asin, Jiah Khan, Tinnu Anand",2411071.0,India,A.R. Murugadoss,Action,0,Hindi,183.0,Ghajini,1054.0,"Piyush Mishra (dialogue), A.R. Murugadoss (story and screenplay), Christopher Nolan (based on a screenplay by), Jonathan Nolan (adapted from the short story by)",2008.0
955,"Seann William Scott, Paul Rudd, Christopher Mintz-Plasse, Bobb'e J. Thompson",67300000.0,Germany,David Wain,Comedy,1,English,99.0,Role Models,1055.0,"Timothy Dowling (story), W. Blake Herron (story), Paul Rudd (screenplay), David Wain (screenplay), Ken Marino (screenplay), Timothy Dowling (screenplay)",2008.0
956,"Lauren German, Michael Biehn, Milo Ventimiglia, Courtney B. Vance",18000.0,USA,Xavier Gens,Action,0,English,112.0,The Divide,1056.0,"Karl Mueller, Eron Sheean",2011.0
957,"Tusshar Kapoor, Sunil Shetty, Paresh Rawal, Esha Deol",246724.0,India,Ashwani Dhir,Comedy,0,Hindi,135.0,One Two Three,1057.0,Ashwani Dhir (screenplay),2008.0
958,"Sandra Bullock, Melissa McCarthy, Demian Bichir, Marlon Wayans",158300000.0,USA,Paul Feig,Action,1,English,117.0,The Heat,1058.0,Katie Dippold,2013.0
959,"Liam Neeson, Maggie Grace, Leland Orser, Jon Gries",144924285.0,France,Pierre Morel,Action,1,English,94.0,Taken,1059.0,"Luc Besson, Robert Mark Kamen",2008.0
960,"Tyler Perry, David Mann, Tamela J. Mann, Angela Bassett",41939392.0,USA,Tyler Perry,Comedy,1,English,100.0,Meet the Browns,1060.0,Tyler Perry (play),2008.0
961,"John Krasinski, Maya Rudolph, Carmen Ejogo, Catherine O'Hara",9400000.0,USA,Sam Mendes,Comedy,1,English,98.0,Away We Go,1061.0,"Dave Eggers, Vendela Vida",2009.0
962,"Tiger Hu Chen, Keanu Reeves, Karen Mok, Hai Yu",61054.0,USA,Keanu Reeves,Action,0,Cantonese,105.0,Man of Tai Chi,1062.0,Michael G. Cooney,2013.0
963,"Rachel McAdams, Channing Tatum, Jessica Lange, Sam Neill",125014030.0,USA,Michael Sucsy,Drama,1,English,104.0,The Vow,1063.0,"Abby Kohn (screenplay), Marc Silverstein (screenplay), Jason Katims (screenplay), Stuart Sender (story)",2012.0
964,"Channing Tatum, Terrence Howard, Zulay Henao, Michael Rivera",23036320.0,USA,Dito Montiel,Action,1,English,105.0,Fighting,1064.0,"Robert Munic, Dito Montiel",2009.0
965,"Javier Drolas, Miguel Dedovich, Pilar Lopez de Ayala, Miguel Alvarez",1304.0,Argentina,Gustavo Taretto,Comedy,0,Spanish,95.0,Sidewalls,1066.0,Gustavo Taretto,2011.0
966,"Kwang Soo Cha, Seon-Mook Cho, Ki-Jung Han, Sung-ho Hong",347684.0,South Korea,Woo-seok Yang,Drama,0,Korean,127.0,The Attorney,1067.0,"Yoon Hyeon-ho, Woo-seok Yang",2013.0
967,"Rocky McKenzie, Jessica Mauboy, Ernie Dingo, Missy Higgins",100000.0,Australia,Rachel Perkins,Comedy,0,English,85.0,Bran Nue Dae,1068.0,"Jimmy Chi (stage musical), Kuckles (stage musical), Patrick Duttoo Bin Amat (stage musical), Garry Gower (stage musical), Michael Manolis Mavromatis (stage musical), Stephen Pigram (stage musical), Reg Cribb (screenplay), Rachel Perkins (screenplay), Jimmy Chi (screenplay), Adrian Russell Wills",2009.0
968,"Josh Lucas, Ayelet Zurer, James Cromwell, Jon Tenney",29604.0,USA,Chris Eyre,Drama,0,English,88.0,Hide Away,1069.0,Peter Vanderwall,2011.0
969,"Michael Ealy, Jerry Ferrara, Meagan Good, Regina Hall",91547205.0,USA,Tim Story,Comedy,1,English,122.0,Think Like a Man,1070.0,"Keith Merryman (screenplay), David A. Newman (screenplay), Steve Harvey (book)",2012.0
970,"Sarah Habel, Shannon Eagen, Edward Austin Kelly, Mary Callaghan Lynch",13000000.0,USA,Drew Barrymore,Drama,1,English,111.0,Whip It,1071.0,"Shauna Cross (screenplay), Shauna Cross (novel)",2009.0
971,"Michelle Williams, Lucy, David Koppell, Max Clement",700720.0,USA,Kelly Reichardt,Drama,0,English,80.0,Wendy and Lucy,1072.0,"Jonathan Raymond (screenplay by), Kelly Reichardt (screenplay by), Jonathan Raymond (story by)",2008.0
972,"Rachael Leigh Cook, Hope Davis, Dermot Mulroney, Max Thieriot",3658.0,Australia,Vivi Friedman,Comedy,0,English,87.0,The Family Tree,1073.0,Mark Lisson,2011.0
973,"Paul Dano, Marian Seldes, Celia Weston, Patti D'Arbanville",453079.0,France,"Shari Springer Berman, Robert Pulcini",Comedy,0,English,108.0,The Extra Man,1074.0,"Robert Pulcini (screenplay), Jonathan Ames (screenplay), Shari Springer Berman (screenplay), Jonathan Ames (novel)",2010.0
974,"Katie Aselton, Dax Shepard, Maggie Phillips, Joshua Leonard",4500.0,USA,Katie Aselton,Comedy,0,English,78.0,The Freebie,1075.0,Katie Aselton,2010.0
975,"Nicolas Cage, Shahkrit Yamnarm, Charlie Yeung, Panward Hemmanee",15195406.0,USA,"Danny Pang, Oxide Chun Pang",Action,1,English,99.0,Bangkok Dangerous,1076.0,"Jason Richman (screenplay), Oxide Chun Pang, Danny Pang",2008.0
976,"Gwyneth Paltrow, Tim McGraw, Garrett Hedlund, Leighton Meester",20218921.0,USA,Shana Feste,Drama,1,English,117.0,Country Strong,1077.0,Shana Feste,2010.0
977,"Jonah Hill, Channing Tatum, Brie Larson, Dave Franco",134000000.0,USA,"Phil Lord, Christopher Miller",Action,1,English,109.0,21 Jump Street,1078.0,"Michael Bacall (screenplay), Michael Bacall (story), Jonah Hill (story), Patrick Hasburgh (television series), Stephen J. Cannell (television series)",2012.0
978,"Leticia Dolera, Diego Martin, Ismael Martinez, Alex Monner",6921.0,Spain,Paco Plaza,Horror,0,Spanish,80.0,[REC] 3: Genesis,1079.0,"Luiso Berdejo (screenplay), Paco Plaza (screenplay), Luiso Berdejo (story), Paco Plaza (story), David Gallart (story)",2012.0
979,"Robert De Niro, Drew Barrymore, Kate Beckinsale, Sam Rockwell",8855646.0,USA,Kirk Jones,Adventure,1,English,99.0,Everybody's Fine,1080.0,"Kirk Jones, Giuseppe Tornatore (original screenplay), Tonino Guerra (original screenplay), Massimo De Rita (original screenplay)",2009.0
980,"Craig Robinson, Kerry Washington, David Alan Grier, S. Epatha Merkerson",9123834.0,USA,Tina Gordon Chism,Comedy,1,English,95.0,Peeples,1081.0,Tina Gordon Chism,2013.0
981,"Anton Yelchin, Felicity Jones, Jennifer Lawrence, Charlie Bewley",3388210.0,USA,Drake Doremus,Drama,0,English,86.0,Like Crazy,1082.0,"Drake Doremus, Ben York Jones",2011.0
982,"Owen Wilson, Woody Harrelson, Amy Poehler, George Takei",46667023.0,USA,Jimmy Hayward,Animation,1,English,91.0,Free Birds,1083.0,"Scott Mosier (screenplay), Jimmy Hayward (screenplay), David I. Stern (story), John J. Strauss (story), Russell Leigh Sharman",2013.0
983,"Nicholas D'Agosto, Eric Christian Olsen, Sarah Roemer, Molly Sims",16755117.0,USA,Will Gluck,Comedy,1,English,90.0,Fired Up!,1084.0,Will Gluck,2009.0
984,"Sandra Bullock, Ryan Reynolds, Mary Steenburgen, Craig T. Nelson",163900057.0,USA,Anne Fletcher,Comedy,1,English,108.0,The Proposal,1085.0,Peter Chiarelli,2009.0
985,"Jon Foster, Peter Sarsgaard, Sienna Miller, Nick Nolte",32783.0,USA,Rawson Marshall Thurber,Adventure,0,English,95.0,The Mysteries of Pittsburgh,1086.0,"Rawson Marshall Thurber (screenplay), Michael Chabon (novel)",2008.0
986,"Edward Norton, Liv Tyler, Tim Roth, William Hurt",134518390.0,USA,Louis Leterrier,Action,1,English,112.0,The Incredible Hulk,1087.0,"Zak Penn (screenplay), Zak Penn (screen story), Stan Lee (Marvel comic book), Jack Kirby (Marvel comic book)",2008.0
987,"Joshua Leonard, Norbert Leo Butz, Michael Chernus, Vera Farmiga",841056.0,USA,Vera Farmiga,Drama,0,English,109.0,Higher Ground,1088.0,"Carolyn S. Briggs (screenplay), Tim Metcalfe (screenplay), Carolyn S. Briggs (memoir ""This Dark World"")",2011.0
988,"Angelina Jolie, Liev Schreiber, Chiwetel Ejiofor, Daniel Olbrychski",118311368.0,USA,Phillip Noyce,Action,1,English,100.0,Salt,1089.0,Kurt Wimmer,2010.0
989,"Nicholas Tse, Ching Wan Lau, Mi Yang, Boran Jing",109172.0,China,Chi-Leung Law,Action,0,Mandarin,108.0,The Bullet Vanishes,1090.0,"Chi-Leung Law, Sin Ling Yeung (original story), Sin Ling Yeung",2012.0
990,"Caryn Peterson, Adeola Ariyo, Emma Cleasby, Christine Tomlinson",10955425.0,UK,Neil Marshall,Action,1,English,105.0,Doomsday,1091.0,Neil Marshall,2008.0
991,"Jessica Alba, Joel McHale, Rowan Blanchard, Mason Cook",38536376.0,USA,Robert Rodriguez,Action,1,English,89.0,Spy Kids 4: All the Time in the World,1092.0,Robert Rodriguez,2011.0
