1673,Comanche Station,28,Action
1673,Comanche Station,37,Western
28671,Habit,27,Horror
28671,Habit,53,Thriller
14234,Ploy,18,Drama
49110,'R Xmas,18,Drama
49110,'R Xmas,53,Thriller
65726,Lake Tahoe,18,Drama
65726,Lake Tahoe,35,Comedy
65726,Lake Tahoe,10769,Foreign
41123,Lourdes,18,Drama
44442,Four Nights with Anna,80,Crime
44442,Four Nights with Anna,18,Drama
44442,Four Nights with Anna,10769,Foreign
44442,Four Nights with Anna,53,Thriller
48466,Scared Shrekless,16,Animation
48466,Scared Shrekless,35,Comedy
47065,Tales of an Ancient Empire,12,Adventure
47065,Tales of an Ancient Empire,14,Fantasy
47065,Tales of an Ancient Empire,27,Horror
47065,Tales of an Ancient Empire,28,Action
47065,Tales of an Ancient Empire,53,Thriller
47065,Tales of an Ancient Empire,878,Science Fiction
38325,How I Ended This Summer,18,Drama
38325,How I Ended This Summer,53,Thriller
103894,Thieves by Law,10769,Foreign
71317,Hamlet,18,Drama
71317,Hamlet,10769,Foreign
137504,Older Brother, Younger Sister,18,Drama
64340,Witch Way Love,12,Adventure
64340,Witch Way Love,35,Comedy
64340,Witch Way Love,14,Fantasy
64340,Witch Way Love,10749,Romance
44571,The King of Fighters,28,Action
44571,The King of Fighters,53,Thriller
44571,The King of Fighters,878,Science Fiction
38368,Uncle Boonmee Who Can Recall His Past Lives,35,Comedy
38368,Uncle Boonmee Who Can Recall His Past Lives,18,Drama
38368,Uncle Boonmee Who Can Recall His Past Lives,14,Fantasy
112072,The magnetic man,99,Documentary
112072,The magnetic man,10402,Music
112072,The magnetic man,10769,Foreign
68849,The Man Who Could Work Miracles,14,Fantasy
68849,The Man Who Could Work Miracles,35,Comedy
134569,The House,16,Animation
134569,The House,10751,Family
134569,The House,10769,Foreign
44048,Unstoppable,28,Action
44048,Unstoppable,53,Thriller
38357,Morning Glory,35,Comedy
38357,Morning Glory,18,Drama
38357,Morning Glory,10749,Romance
48303,Certified Copy,18,Drama
48303,Certified Copy,10749,Romance
43539,The Next Three Days,10749,Romance
43539,The Next Three Days,18,Drama
43539,The Next Three Days,53,Thriller
43539,The Next Three Days,80,Crime
39210,Somewhere,35,Comedy
39210,Somewhere,18,Drama
72421,Marcel Reich-Ranicki - Mein Leben,18,Drama
62103,Agnosia,18,Drama
62103,Agnosia,53,Thriller
44147,Wild Target,28,Action
44147,Wild Target,35,Comedy
92096,Vlad the Impaler: The True Life of Dracula,36,History
92096,Vlad the Impaler: The True Life of Dracula,18,Drama
43434,Carlos,80,Crime
43434,Carlos,18,Drama
43434,Carlos,53,Thriller
43434,Carlos,36,History
45958,Biutiful,18,Drama
34208,Katalin Varga,53,Thriller
34208,Katalin Varga,18,Drama
34208,Katalin Varga,80,Crime
15036,Eden Is West,18,Drama
15036,Eden Is West,10769,Foreign
36940,The First Beautiful Thing,35,Comedy
36940,The First Beautiful Thing,18,Drama
12444,Harry Potter and the Deathly Hallows: Part 1,12,Adventure
12444,Harry Potter and the Deathly Hallows: Part 1,14,Fantasy
12444,Harry Potter and the Deathly Hallows: Part 1,10751,Family
45269,The King's Speech,18,Drama
45269,The King's Speech,36,History
38757,Tangled,16,Animation
38757,Tangled,10751,Family
46757,The Last Sunset,28,Action
46757,The Last Sunset,37,Western
71701,The Damned,10749,Romance
71701,The Damned,18,Drama
71701,The Damned,14,Fantasy
71701,The Damned,27,Horror
71701,The Damned,878,Science Fiction
43862,Maytime,18,Drama
43862,Maytime,10402,Music
43862,Maytime,10749,Romance
43437,Neptune's Daughter,35,Comedy
43437,Neptune's Daughter,10402,Music
43437,Neptune's Daughter,10749,Romance
24574,Steel Toes,80,Crime
24574,Steel Toes,18,Drama
80545,Wedding Belles,18,Drama
80545,Wedding Belles,35,Comedy
87387,The Agony and Ecstasy of Phil Spector,99,Documentary
44687,The Lost Skeleton Returns Again,35,Comedy
44687,The Lost Skeleton Returns Again,27,Horror
162643,Snow & Ashes,18,Drama
162643,Snow & Ashes,53,Thriller
162643,Snow & Ashes,10752,War
41999,The Art of the Steal,99,Documentary
13834,Missing in America,18,Drama
15012,Linewatch,28,Action
15012,Linewatch,12,Adventure
15012,Linewatch,80,Crime
15012,Linewatch,18,Drama
15012,Linewatch,53,Thriller
44886,You and I,18,Drama
44886,You and I,27,Horror
44886,You and I,35,Comedy
44886,You and I,10749,Romance
44886,You and I,10769,Foreign
45317,The Fighter,18,Drama
41556,The Romantics,35,Comedy
41556,The Romantics,18,Drama
41556,The Romantics,10749,Romance
42363,Feet First,35,Comedy
52998,El Dorado,12,Adventure
52998,El Dorado,36,History
31031,The World Unseen,18,Drama
49583,Dossier 51,80,Crime
49583,Dossier 51,18,Drama
202768,Three,10752,War
202768,Three,18,Drama
37927,Statues Also Die,99,Documentary
48486,The Monk and the Fish,16,Animation
56648,The Toy,35,Comedy
128442,The Bread and Alley,18,Drama
110115,My Ain Folk,18,Drama
87415,From the Clouds to the Resistance,18,Drama
95043,The Devil,18,Drama
95043,The Devil,10769,Foreign
95043,The Devil,27,Horror
113882,Islander,18,Drama
48871,Red: Werewolf Hunter,14,Fantasy
48871,Red: Werewolf Hunter,27,Horror
48871,Red: Werewolf Hunter,28,Action
48871,Red: Werewolf Hunter,53,Thriller
93669,The Meetings of Anna,18,Drama
47088,The Extra Man,35,Comedy
147622,Ingeborg Holm,18,Drama
35458,Crazy on the Outside,35,Comedy
35458,Crazy on the Outside,10749,Romance
111396,Adrift,18,Drama
36373,M,18,Drama
36373,M,53,Thriller
99080,The Viking,28,Action
99080,The Viking,18,Drama
99080,The Viking,10749,Romance
99080,The Viking,12,Adventure
49787,The Reef,18,Drama
49787,The Reef,27,Horror
49787,The Reef,53,Thriller
64782,A Lesson in Love,18,Drama
64782,A Lesson in Love,35,Comedy
96118,All These Women,35,Comedy
26769,Cocaine Cowboys II: Hustlin' with the Godmother,28,Action
26769,Cocaine Cowboys II: Hustlin' with the Godmother,99,Documentary
43924,The Tillman Story,99,Documentary
46420,The Loved Ones,27,Horror
36615,Little Red Flowers,35,Comedy
36615,Little Red Flowers,18,Drama
83817,Madam Satan,10749,Romance
83817,Madam Satan,35,Comedy
51885,The Sun Also Rises,14,Fantasy
51885,The Sun Also Rises,18,Drama
54523,Hitch Hike,80,Crime
54523,Hitch Hike,18,Drama
54523,Hitch Hike,53,Thriller
73420,Dishonored,18,Drama
73420,Dishonored,10402,Music
73420,Dishonored,10752,War
45324,Casino Jack,80,Crime
45324,Casino Jack,35,Comedy
45324,Casino Jack,18,Drama
120835,The Devil to Pay!,35,Comedy
120835,The Devil to Pay!,10749,Romance
33996,Farewell,53,Thriller
33996,Farewell,18,Drama
15702,To Paint or Make Love,35,Comedy
15702,To Paint or Make Love,10749,Romance
15436,Let It Rain,35,Comedy
39358,London River,18,Drama
39358,London River,9648,Mystery
6320,Police,10749,Romance
6320,Police,18,Drama
6320,Police,53,Thriller
6320,Police,80,Crime
28699,Underworld U.S.A.,28,Action
28699,Underworld U.S.A.,80,Crime
28699,Underworld U.S.A.,53,Thriller
47979,Vincent Wants to Sea,18,Drama
48838,London Boulevard,18,Drama
48838,London Boulevard,80,Crime
42684,Skyline,878,Science Fiction
34764,Karthik Calling Karthik,10749,Romance
34764,Karthik Calling Karthik,18,Drama
34764,Karthik Calling Karthik,53,Thriller
37234,Sex & Drugs & Rock & Roll,18,Drama
42483,Last of the Red Hot Lovers,18,Drama
42483,Last of the Red Hot Lovers,35,Comedy
42561,Against the Current,18,Drama
42046,October Country,99,Documentary
52320,Home for Christmas,35,Comedy
36405,Reverse,35,Comedy
36405,Reverse,18,Drama
36405,Reverse,53,Thriller
36405,Reverse,10749,Romance
35123,The Verdict,18,Drama
37083,Pay or Die!,80,Crime
51618,The Passionate Friends,18,Drama
51618,The Passionate Friends,10749,Romance
61370,Men in War,28,Action
61370,Men in War,18,Drama
61370,Men in War,10752,War
22135,Not Forgotten,53,Thriller
53654,The Brotherhood,28,Action
53654,The Brotherhood,80,Crime
53654,The Brotherhood,18,Drama
53654,The Brotherhood,53,Thriller
14463,Alone in the Wilderness,99,Documentary
14463,Alone in the Wilderness,36,History
35395,Bunny and the Bull,35,Comedy
35395,Bunny and the Bull,10749,Romance
38117,Beastly,18,Drama
38117,Beastly,14,Fantasy
38117,Beastly,10749,Romance
37690,Get Educated: Paathshaala,18,Drama
37690,Get Educated: Paathshaala,10769,Foreign
24837,August Underground's Mordum,27,Horror
43347,Love & Other Drugs,18,Drama
43347,Love & Other Drugs,35,Comedy
43347,Love & Other Drugs,10749,Romance
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,12,Adventure
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,10751,Family
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,14,Fantasy
47607,Tiny Furniture,10749,Romance
47607,Tiny Furniture,35,Comedy
47607,Tiny Furniture,18,Drama
80435,Lovers of Hate,35,Comedy
38340,A High Wind in Jamaica,28,Action
38340,A High Wind in Jamaica,18,Drama
121238,If I Had a Million,18,Drama
28155,It Lives Again,27,Horror
26663,The Man I Love,18,Drama
86608,Track of the Cat,18,Drama
86608,Track of the Cat,28,Action
86608,Track of the Cat,37,Western
80572,Intruder in the Dust,18,Drama
37710,The Tourist,28,Action
37710,The Tourist,53,Thriller
37710,The Tourist,10749,Romance
48946,Chatroom,18,Drama
48946,Chatroom,53,Thriller
45136,A Man Called Peter,18,Drama
45136,A Man Called Peter,10751,Family
130424,The Story of Three Loves,10749,Romance
44028,Suck,35,Comedy
44028,Suck,27,Horror
44028,Suck,10402,Music
48395,Rare Exports: A Christmas Tale,14,Fantasy
44982,13,18,Drama
44982,13,53,Thriller
60440,The Human Experience,99,Documentary
57000,Breaking the Maya Code,99,Documentary
57000,Breaking the Maya Code,9648,Mystery
65041,Triple Agent,28,Action
65041,Triple Agent,53,Thriller
39968,Western,18,Drama
39968,Western,10769,Foreign
39968,Western,10749,Romance
32234,Doppelganger,35,Comedy
32234,Doppelganger,27,Horror
32234,Doppelganger,878,Science Fiction
32234,Doppelganger,53,Thriller
12823,Days and Clouds,18,Drama
63290,Workingman's Death,99,Documentary
63290,Workingman's Death,10769,Foreign
71395,Secret Ceremony,18,Drama
71395,Secret Ceremony,53,Thriller
43114,Buchanan Rides Alone,28,Action
43114,Buchanan Rides Alone,37,Western
59917,Cotton Comes to Harlem,28,Action
59917,Cotton Comes to Harlem,12,Adventure
56693,Dillinger Is Dead,18,Drama
56693,Dillinger Is Dead,10769,Foreign
40882,The Mirror,18,Drama
85876,The Student Prince in Old Heidelberg,18,Drama
85876,The Student Prince in Old Heidelberg,10749,Romance
62789,Illustrious Corpses,80,Crime
62789,Illustrious Corpses,10769,Foreign
62789,Illustrious Corpses,9648,Mystery
62789,Illustrious Corpses,53,Thriller
31988,Hands Across the Table,35,Comedy
31988,Hands Across the Table,18,Drama
31988,Hands Across the Table,10749,Romance
34667,Nightfall,28,Action
34667,Nightfall,80,Crime
34667,Nightfall,53,Thriller
5562,Le Beau Serge,18,Drama
41187,Fate,18,Drama
43614,Father of My Children,18,Drama
44160,Honey,18,Drama
95453,One Fine Spring Day,18,Drama
46773,The Blossoming of Maximo Oliveros,35,Comedy
46773,The Blossoming of Maximo Oliveros,18,Drama
70800,The Outlaw and His Wife,18,Drama
60234,The Silent World,99,Documentary
49296,The Four Troublesome Heads,35,Comedy
49296,The Four Troublesome Heads,14,Fantasy
1906,Solo Sunny,10402,Music
1906,Solo Sunny,18,Drama
36738,Boy Interrupted,99,Documentary
195833,Caribe,18,Drama
49901,Rammbock: Berlin Undead,27,Horror
49901,Rammbock: Berlin Undead,53,Thriller
195311,The Human Pyramid,14,Fantasy
56142,Conversation Piece,18,Drama
43919,Hatchet II,27,Horror
43919,Hatchet II,35,Comedy
43919,Hatchet II,53,Thriller
84108,Alabama's Ghost,27,Horror
84108,Alabama's Ghost,35,Comedy
80701,The Master and Margaret,18,Drama
80701,The Master and Margaret,14,Fantasy
80701,The Master and Margaret,10749,Romance
46503,All Good Things,18,Drama
46503,All Good Things,9648,Mystery
46503,All Good Things,53,Thriller
46503,All Good Things,80,Crime
46503,All Good Things,10749,Romance
48833,Night Catches Us,18,Drama
48833,Night Catches Us,10749,Romance
40664,The Interrogation,18,Drama
150838,Hôtel des Invalides,99,Documentary
234942,Shades of Fern,18,Drama
118533,The Sergeant,18,Drama
44441,Different from the Others,18,Drama
43973,Stray Dogs,18,Drama
50241,Saving Shiloh,10751,Family
50241,Saving Shiloh,18,Drama
57489,The Last Summer of La Boyita,18,Drama
37514,Pray the Devil Back to Hell,99,Documentary
49322,1944 The Final Defence,10752,War
43930,Tomorrow, When the War Began,28,Action
46660,I Love You Too,35,Comedy
46660,I Love You Too,18,Drama
46660,I Love You Too,10749,Romance
170986,Frozen,18,Drama
96366,Days of Glory,18,Drama
96366,Days of Glory,10749,Romance
96366,Days of Glory,10752,War
44264,True Grit,18,Drama
44264,True Grit,12,Adventure
44264,True Grit,37,Western
20526,TRON: Legacy,12,Adventure
20526,TRON: Legacy,28,Action
20526,TRON: Legacy,878,Science Fiction
44009,Another Year,35,Comedy
44009,Another Year,18,Drama
49684,It's Alive III: Island of the Alive,27,Horror
104720,Forever Amber,18,Drama
111470,Billy the Kid,37,Western
43318,Interrupted Melody,18,Drama
43318,Interrupted Melody,10402,Music
322799,Cooperstown,18,Drama
42888,How Do You Know,35,Comedy
42888,How Do You Know,18,Drama
42888,How Do You Know,10749,Romance
46829,Barney's Version,35,Comedy
46829,Barney's Version,18,Drama
52445,Soo,28,Action
52445,Soo,12,Adventure
52445,Soo,10769,Foreign
84086,One Foot in Heaven,18,Drama
44129,The Company Men,18,Drama
43855,The Mad Miss Manton,35,Comedy
43855,The Mad Miss Manton,10749,Romance
43855,The Mad Miss Manton,80,Crime
23108,The Last of the Mohicans,37,Western
121006,Riffraff,80,Crime
121006,Riffraff,18,Drama
18029,Dying Breed,53,Thriller
18029,Dying Breed,27,Horror
62567,The Great Waltz,18,Drama
62567,The Great Waltz,10402,Music
62567,The Great Waltz,10749,Romance
37080,Mother and Child,18,Drama
37080,Mother and Child,10749,Romance
30023,Adventures of Power,35,Comedy
50701,How to Seduce Difficult Women,35,Comedy
50701,How to Seduce Difficult Women,10749,Romance
250810,Great Communist Bank Robbery,99,Documentary
107592,The Catered Affair,35,Comedy
107592,The Catered Affair,18,Drama
107592,The Catered Affair,10749,Romance
83036,Titanic Town,18,Drama
50673,Life in Flight,18,Drama
50673,Life in Flight,10749,Romance
30548,Zerophillia,35,Comedy
30548,Zerophillia,10749,Romance
26138,Duelist,28,Action
40149,Kuroneko,27,Horror
10817,Glue,18,Drama
10817,Glue,10769,Foreign
31300,Under the Sun of Satan,18,Drama
54178,The One-Armed Swordsman,28,Action
8464,Top of the Food Chain,27,Horror
8464,Top of the Food Chain,35,Comedy
8464,Top of the Food Chain,878,Science Fiction
49797,I Saw the Devil,53,Thriller
49797,I Saw the Devil,27,Horror
39988,Late Night Trains,27,Horror
481,7 Virgins,18,Drama
36115,Unmade Beds,10749,Romance
36115,Unmade Beds,35,Comedy
36115,Unmade Beds,18,Drama
31283,Hannie Caulder,18,Drama
31283,Hannie Caulder,37,Western
31283,Hannie Caulder,80,Crime
4266,The Breach,53,Thriller
111390,Stars in My Crown,18,Drama
111390,Stars in My Crown,10751,Family
111390,Stars in My Crown,37,Western
32609,Mickey One,80,Crime
32609,Mickey One,18,Drama
46788,Trash Humpers,27,Horror
46788,Trash Humpers,18,Drama
40649,Demonic Toys,27,Horror
10018,Life Is All You Get,10749,Romance
10018,Life Is All You Get,18,Drama
10018,Life Is All You Get,35,Comedy
52587,We Are the Night,14,Fantasy
52587,We Are the Night,18,Drama
52587,We Are the Night,27,Horror
52587,We Are the Night,10749,Romance
48203,The Desert of the Tartars,18,Drama
48203,The Desert of the Tartars,36,History
48203,The Desert of the Tartars,10752,War
25908,The Valley of the Bees,18,Drama
25908,The Valley of the Bees,36,History
117042,The Devil's Trap,36,History
117042,The Devil's Trap,18,Drama
238362,Morsian yllättää,10749,Romance
238362,Morsian yllättää,35,Comedy
15740,Sarah, Plain and Tall,18,Drama
15740,Sarah, Plain and Tall,10751,Family
173288,Black Sheep,35,Comedy
173288,Black Sheep,10769,Foreign
35958,New York Confidential,80,Crime
35958,New York Confidential,18,Drama
13246,A Garfield Christmas Special,16,Animation
13246,A Garfield Christmas Special,10751,Family
41283,Faster,80,Crime
41283,Faster,18,Drama
41283,Faster,28,Action
41283,Faster,53,Thriller
42984,The Insect Woman,18,Drama
31104,Pigs and Battleships,80,Crime
31104,Pigs and Battleships,18,Drama
31104,Pigs and Battleships,28,Action
31104,Pigs and Battleships,35,Comedy
81219,Life as a Fatal Sexually Transmitted Disease,18,Drama
27072,On the Silver Globe,878,Science Fiction
27072,On the Silver Globe,12,Adventure
27072,On the Silver Globe,14,Fantasy
35138,Little Big Soldier,28,Action
35138,Little Big Soldier,35,Comedy
35138,Little Big Soldier,12,Adventure
27585,Rabbit Hole,18,Drama
48204,Nights and Weekends,18,Drama
48204,Nights and Weekends,10749,Romance
62337,Hotte in Paradise,18,Drama
53156,Elena and Her Men,18,Drama
53156,Elena and Her Men,35,Comedy
53156,Elena and Her Men,10749,Romance
84827,The Life of Reilly,35,Comedy
84827,The Life of Reilly,99,Documentary
25434,The Home Song Stories,18,Drama
54812,The Lottery,99,Documentary
54812,The Lottery,53,Thriller
23282,One Week,35,Comedy
38705,Convict 13,35,Comedy
39451,Little Fockers,35,Comedy
39451,Little Fockers,10749,Romance
38745,Gulliver's Travels,35,Comedy
50071,Sweetgrass,37,Western
50071,Sweetgrass,99,Documentary
28025,Moonlight Serenade,18,Drama
28025,Moonlight Serenade,10749,Romance
107548,Chori Chori Chupke Chupke,10749,Romance
107548,Chori Chori Chupke Chupke,18,Drama
107548,Chori Chori Chupke Chupke,10769,Foreign
1361,The Return of the King,16,Animation
1361,The Return of the King,10751,Family
1361,The Return of the King,14,Fantasy
39839,Baghban,18,Drama
39839,Baghban,10769,Foreign
102091,Take the High Ground!,35,Comedy
102091,Take the High Ground!,18,Drama
102091,Take the High Ground!,10752,War
112674,The Cowboy and the Lady,35,Comedy
112674,The Cowboy and the Lady,10749,Romance
10097,The Tiger's Tail,18,Drama
10097,The Tiger's Tail,35,Comedy
10097,The Tiger's Tail,80,Crime
78320,Blood and Concrete,80,Crime
78320,Blood and Concrete,35,Comedy
51143,Thirst,18,Drama
48748,Klown,35,Comedy
52208,Nude Nuns With Big Guns,53,Thriller
52208,Nude Nuns With Big Guns,28,Action
52208,Nude Nuns With Big Guns,35,Comedy
56812,The Last Circus,28,Action
56812,The Last Circus,18,Drama
56812,The Last Circus,53,Thriller
34576,The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers,99,Documentary
51357,The Scarecrow,35,Comedy
51358,Neighbors,35,Comedy
51358,Neighbors,10749,Romance
20495,Mujhse Shaadi Karogi,18,Drama
20495,Mujhse Shaadi Karogi,35,Comedy
20495,Mujhse Shaadi Karogi,10749,Romance
20495,Mujhse Shaadi Karogi,10769,Foreign
80054,Primrose Path,18,Drama
161512,Mission to Moscow,10752,War
161512,Mission to Moscow,18,Drama
56448,Stalin,18,Drama
56448,Stalin,36,History
56448,Stalin,10752,War
42323,Tere Bin Laden,35,Comedy
56320,The Scientist,18,Drama
56320,The Scientist,878,Science Fiction
104394,Death of a Salesman,18,Drama
19887,Disco Dancer,18,Drama
19887,Disco Dancer,10769,Foreign
82549,Toothless,14,Fantasy
82549,Toothless,35,Comedy
82549,Toothless,10749,Romance
196235,Steam,18,Drama
54430,Topper Takes a Trip,35,Comedy
54430,Topper Takes a Trip,14,Fantasy
54430,Topper Takes a Trip,10749,Romance
46207,White Material,18,Drama
33107,And Soon the Darkness,27,Horror
33107,And Soon the Darkness,53,Thriller
33107,And Soon the Darkness,80,Crime
33107,And Soon the Darkness,9648,Mystery
48127,The North Star,28,Action
48127,The North Star,12,Adventure
48127,The North Star,18,Drama
33870,Mao's Last Dancer,18,Drama
33870,Mao's Last Dancer,10749,Romance
42297,Burlesque,18,Drama
42297,Burlesque,10749,Romance
82622,Violet Tendencies,35,Comedy
82622,Violet Tendencies,18,Drama
82622,Violet Tendencies,10749,Romance
51359,The Haunted House,35,Comedy
51359,The Haunted House,27,Horror
37866,The Polar Bear King,12,Adventure
37866,The Polar Bear King,14,Fantasy
37866,The Polar Bear King,10749,Romance
37866,The Polar Bear King,10751,Family
51739,The Secret World of Arrietty,14,Fantasy
51739,The Secret World of Arrietty,16,Animation
51739,The Secret World of Arrietty,10751,Family
46838,Tucker and Dale vs Evil,35,Comedy
46838,Tucker and Dale vs Evil,27,Horror
38409,Erasing David,99,Documentary
45301,Outrage,18,Drama
45301,Outrage,53,Thriller
32407,Malice in Wonderland,14,Fantasy
32407,Malice in Wonderland,18,Drama
32407,Malice in Wonderland,28,Action
32407,Malice in Wonderland,53,Thriller
32407,Malice in Wonderland,80,Crime
32407,Malice in Wonderland,878,Science Fiction
32407,Malice in Wonderland,10749,Romance
38054,Princess Aurora,80,Crime
38054,Princess Aurora,18,Drama
38054,Princess Aurora,9648,Mystery
41515,Yogi Bear,35,Comedy
41515,Yogi Bear,10751,Family
41515,Yogi Bear,16,Animation
41515,Yogi Bear,12,Adventure
50420,Countdown to Zero,99,Documentary
21136,Funky Forest: The First Contact,35,Comedy
21136,Funky Forest: The First Contact,18,Drama
21136,Funky Forest: The First Contact,878,Science Fiction
31850,Breathless,80,Crime
31850,Breathless,18,Drama
61943,Django, Kill! (If You Live Shoot!),28,Action
61943,Django, Kill! (If You Live Shoot!),37,Western
35392,Merrill's Marauders,28,Action
35392,Merrill's Marauders,18,Drama
35392,Merrill's Marauders,10752,War
20531,Early Spring,18,Drama
15302,The Pixar Story,99,Documentary
31694,Trouble in Mind,80,Crime
31694,Trouble in Mind,18,Drama
31694,Trouble in Mind,53,Thriller
39967,L.627,53,Thriller
39967,L.627,18,Drama
39967,L.627,80,Crime
37533,White Wedding,10749,Romance
37533,White Wedding,18,Drama
23508,Embodiment of Evil,27,Horror
18381,It's Not Me, I Swear!,35,Comedy
18381,It's Not Me, I Swear!,18,Drama
18381,It's Not Me, I Swear!,10769,Foreign
6474,Navajo Joe,28,Action
6474,Navajo Joe,37,Western
30914,This Night I'll Possess Your Corpse,27,Horror
56787,Bad Ronald,18,Drama
56787,Bad Ronald,27,Horror
56787,Bad Ronald,53,Thriller
56787,Bad Ronald,10770,TV Movie
64212,Crown witness,18,Drama
64212,Crown witness,28,Action
64212,Crown witness,53,Thriller
64212,Crown witness,80,Crime
64212,Crown witness,10749,Romance
64212,Crown witness,10769,Foreign
8995,C(r)ook,35,Comedy
8995,C(r)ook,80,Crime
8995,C(r)ook,53,Thriller
7210,Hardcover,35,Comedy
52696,Band Baaja Baaraat,35,Comedy
52696,Band Baaja Baaraat,18,Drama
52696,Band Baaja Baaraat,10749,Romance
16987,Kaho Naa... Pyaar Hai,18,Drama
16987,Kaho Naa... Pyaar Hai,10749,Romance
46138,Made in Dagenham,35,Comedy
46138,Made in Dagenham,18,Drama
46138,Made in Dagenham,36,History
247112,Smoke on the Potato Fields,18,Drama
61212,The Last Four Days,10752,War
61212,The Last Four Days,18,Drama
185720,Samoure,18,Drama
72413,The Family Jewels,35,Comedy
72413,The Family Jewels,18,Drama
14639,The Order of Myths,99,Documentary
46689,Waste Land,99,Documentary
54660,Paternity,35,Comedy
49041,Pee-Wee's Playhouse Christmas Special,10751,Family
49041,Pee-Wee's Playhouse Christmas Special,35,Comedy
49041,Pee-Wee's Playhouse Christmas Special,10770,TV Movie
23830,Last Night,18,Drama
23830,Last Night,10749,Romance
55584,Asphalt,18,Drama
89126,Harlan: In the Shadow of Jew Süss,99,Documentary
89126,Harlan: In the Shadow of Jew Süss,10769,Foreign
42243,The Bingo Long Traveling All-Stars & Motor Kings,35,Comedy
51360,The Goat,35,Comedy
27470,Skidoo,35,Comedy
50704,The Boat,35,Comedy
15548,Cirque du Soleil: Dralion,99,Documentary
15548,Cirque du Soleil: Dralion,10402,Music
15552,Cirque du Soleil: Varekai,18,Drama
15552,Cirque du Soleil: Varekai,10751,Family
15552,Cirque du Soleil: Varekai,14,Fantasy
15552,Cirque du Soleil: Varekai,10402,Music
46827,Rasputin,36,History
46827,Rasputin,18,Drama
53079,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),99,Documentary
53079,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),10402,Music
22007,Train,27,Horror
22007,Train,53,Thriller
26277,Mujhse Dosti Karoge!,18,Drama
26277,Mujhse Dosti Karoge!,35,Comedy
26277,Mujhse Dosti Karoge!,10749,Romance
165402,Main Prem Ki Diwani Hoon,18,Drama
165402,Main Prem Ki Diwani Hoon,10749,Romance
102144,Mister 880,35,Comedy
56402,Bread, Love and Dreams,10749,Romance
56402,Bread, Love and Dreams,18,Drama
56402,Bread, Love and Dreams,35,Comedy
40805,The Green Hornet,28,Action
40805,The Green Hornet,80,Crime
40805,The Green Hornet,35,Comedy
49616,The Miracle of Our Lady of Fatima,18,Drama
124058,A Gathering of Eagles,18,Drama
124058,A Gathering of Eagles,10749,Romance
51362,The Play House,35,Comedy
51362,The Play House,14,Fantasy
25770,The Paleface,37,Western
25770,The Paleface,35,Comedy
49009,The Way Back,18,Drama
49009,The Way Back,12,Adventure
49009,The Way Back,36,History
46528,The Warrior's Way,12,Adventure
46528,The Warrior's Way,14,Fantasy
46528,The Warrior's Way,28,Action
46528,The Warrior's Way,37,Western
46528,The Warrior's Way,53,Thriller
84274,Disraeli,36,History
84274,Disraeli,18,Drama
64605,Seven Thieves,28,Action
64605,Seven Thieves,80,Crime
64605,Seven Thieves,53,Thriller
51933,Handsome Harry,80,Crime
51933,Handsome Harry,18,Drama
198317,Jacques Brel Is Alive and Well and Living in Paris,18,Drama
198317,Jacques Brel Is Alive and Well and Living in Paris,10402,Music
38742,Cops,35,Comedy
42138,Agony: The Life and Death of Rasputin,18,Drama
25482,Lolita's Club,18,Drama
14070,Ghajini,53,Thriller
14070,Ghajini,28,Action
14070,Ghajini,18,Drama
14070,Ghajini,9648,Mystery
156288,Fool N Final,10749,Romance
156288,Fool N Final,28,Action
156288,Fool N Final,35,Comedy
37086,A Hatful of Rain,18,Drama
38023,The Young in Heart,35,Comedy
108869,Toys in the Attic,18,Drama
43781,Orchestra Wives,18,Drama
43781,Orchestra Wives,10402,Music
43781,Orchestra Wives,10749,Romance
2325,Leningrad,10752,War
2325,Leningrad,18,Drama
50618,Fortress of War,10752,War
50618,Fortress of War,18,Drama
50618,Fortress of War,36,History
50618,Fortress of War,28,Action
46387,Hum Aapke Hain Koun,18,Drama
46387,Hum Aapke Hain Koun,10749,Romance
46387,Hum Aapke Hain Koun,10769,Foreign
54723,Only Two Can Play,35,Comedy
54723,Only Two Can Play,18,Drama
23019,Chinaman,35,Comedy
23019,Chinaman,18,Drama
23019,Chinaman,10769,Foreign
23019,Chinaman,10749,Romance
43209,Ong Bak 3,28,Action
43209,Ong Bak 3,12,Adventure
43209,Ong Bak 3,36,History
23047,Season of the Witch,12,Adventure
23047,Season of the Witch,14,Fantasy
23047,Season of the Witch,28,Action
198391,Ricky Gervais Live 4: Science,35,Comedy
45284,Outrage,28,Action
45284,Outrage,80,Crime
45284,Outrage,18,Drama
46820,Madeinusa,18,Drama
79118,Hamsun,18,Drama
62570,The Two of Us,18,Drama
62570,The Two of Us,35,Comedy
162234,Lola and Billy the Kid,18,Drama
42001,The Princess and the Goblin,12,Adventure
42001,The Princess and the Goblin,16,Animation
42001,The Princess and the Goblin,10751,Family
42001,The Princess and the Goblin,14,Fantasy
63892,Léon Morin, Priest,10749,Romance
63892,Léon Morin, Priest,18,Drama
